t,des_x,des_y,des_z,des_roll,des_pitch,act_x,act_y,act_z,act_roll,act_pitch,err_x,err_y,err_z,err_roll,err_pitch,tau1,tau2,tau3,tau4,q1,q2,q3,q4,dq1,dq2,dq3,dq4
0.04,-0.34954747391999996,0.148054137856,-0.2,-1.5707963267948966,0.0,0.29024912917135925,-0.12101699033983515,0.23308283704689842,3.132945619749609,-0.7428518301418238,-0.645088885485511,0.27120458172416495,-0.4381600607316091,1.5792183385184586,0.7146117200903701,6.584704988714381,-1429.7756300760532,1022.0759966233849,-298.25280366421663,0.402219531595899,-1.6548047177505059,0.3667119246559016,2.7643916376042204,0.04414031073461709,12.833194493771835,35.44389584646771,48.96843239162433
0.041,-0.3495142258249408,0.14791117104724544,-0.2,-1.5707963267948966,0.0,0.28530119123693426,-0.11903200103028089,0.22827616024408814,3.1327354241098457,-0.7673236532532157,-0.6397627964748285,0.2689279183239036,-0.4330830869301615,1.5794433977095306,0.7428560821039158,7.260111541064496,-1533.7203259340063,1097.74686223154,-291.0229004818067,0.402276476362378,-1.6420191387805312,0.4024251551999496,2.8117870800858853,0.06989393985440026,12.727530658486685,35.96409574935554,45.81738753575434
0.042,-0.3494794674323456,0.14776170995908605,-0.2,-1.5707963267948966,0.0,0.28066400914021605,-0.11718187958446061,0.22377792064962942,3.132545596874244,-0.7880343282992766,-0.6347804403791225,0.26679360437993926,-0.4282766709523458,1.5796535553520554,0.7673231546255139,7.8964677966182535,-1647.6854492618625,1174.6902692787505,-276.2665309453324,0.40236082456706707,-1.6293709425697338,0.4385997871059363,2.8560209175395412,0.098974593791289,12.558250419701855,36.36406173963635,42.649665777001914
0.043000000000000003,-0.3494431726618944,0.1476056424461459,-0.2,-1.5707963267948966,0.0,0.27630500577297745,-0.11545348777891995,0.2196162611059155,3.1323809869646166,-0.8050417043230389,-0.630107232843117,0.2647875220912286,-0.4237786832502951,1.5798433466076167,0.7880299483953257,8.478730725209893,-1767.2649298672568,1250.2624708904905,-254.21773419833704,0.40247589177574145,-1.6169234700493065,0.4751101985941514,2.8970890413652817,0.13135494851537843,12.326658552938895,36.635412562234144,39.48956513121058
0.044,-0.3494053159124992,0.14744285842374655,-0.2,-1.5707963267948966,0.0,0.27219537968570984,-0.11383528702140824,0.21581056400751464,3.132245617267585,-0.818430514817486,-0.6257105611327841,0.26289641955289755,-0.41961722045633354,1.5800079280887065,0.805034648605027,8.998440769247082,-1888.5895168130558,1322.223504204931,-225.11595615942198,0.4026249355088859,-1.6047367283708103,0.5118290396407718,2.9350088593802615,0.16694663089189798,12.037875409171585,36.78249084945468,36.355623373323034
0.045,-0.34936587206,0.147273249858,-0.2,-1.5707963267948966,0.0,0.2683112330034761,-0.1123177961326464,0.2123728922188423,3.13214255837247,-0.828298426100986,-0.6215616071775936,0.2611086540368908,-0.415811642499482,1.5801432797793087,0.8184220161189462,9.453256718576588,-2008.509079215547,1388.8213073384784,-189.16236335816478,0.402811107118169,-1.5928643224743577,0.548638062936453,2.969813202521942,0.20562660498203272,11.699340054463955,36.81848584071342,33.26018543232483
0.046,-0.34932481645486074,0.14709671075590142,-0.2,-1.5707963267948966,0.0,0.2646340686760177,-0.11089379246843603,0.20930948649780207,3.1320738668137897,-0.8347447397432263,-0.617636465754904,0.259414645703349,-0.41237401146542607,1.5802463312708985,0.8282895314164396,9.845451755587758,-2124.6197746475864,1448.79330421314,-146.50843760665484,0.4030374287762477,-1.5813518322595783,0.5854349970951429,3.0015443981804446,0.24726061339229077,11.319465985282203,36.76156546616829,30.210067072441348
0.047,-0.3492821249198656,0.1469131371554221,-0.2,-1.5707963267948966,0.0,0.26115086226164996,-0.10955823157705856,0.20662208630030976,3.1320405738922132,-0.8378624176258651,-0.6139166338343263,0.2578070754815621,-0.409310581131688,1.580315024343836,0.8347362174732957,10.180052657142358,-2235.18566394866,1501.3135294407543,-97.26470896739197,0.4033064315299133,-1.5702363572940135,0.6221369195397037,3.0302493057995235,0.29099841176394065,10.906667059134227,36.63182023376302,27.207727277770985
0.048,-0.3492377737478144,0.14672242711560193,-0.2,-1.5707963267948966,0.0,0.2578538303950099,-0.10830809627852575,0.20430896360585607,3.132042714246911,-0.8377332255900518,-0.6103890779356685,0.2562808034323779,-0.40662310942083324,1.5803483251764554,0.8378547578193665,10.522870018687353,-2339.0091213612086,1545.9141631169334,-41.51607406539674,0.40361993955443665,-1.5595468687039489,0.6586809823780563,3.055975588338484,0.33627807078219224,10.468712900769809,36.44903337431631,24.252512314506244
0.049,-0.34919173969921924,0.14652448070664256,-0.2,-1.5707963267948966,0.0,0.25449190002455946,-0.10704013589911182,0.2020901139073019,3.132051214419644,-0.8370993716621329,-0.6070460018440749,0.25483271646754024,-0.40430988626278475,1.58034619658285,0.837726690376762,10.910808798599302,-2435.29371715742,1582.4068970582528,20.65874080132283,0.4039794570509154,-1.5492515126889328,0.6946928774740299,3.0810605053312603,0.38301922097622076,10.124304190746155,35.57902753824496,25.927633210544368
0.05,-0.34914399999999995,0.1463192,-0.2,-1.5707963267948966,0.0,0.251066571815956,-0.10575488511104573,0.1999584294727918,3.1320653244808248,-0.836017232751627,-0.6036364982589917,0.25335954329990973,-0.4020905815755338,1.580337723227201,0.8370953118782611,10.248602166306139,-2365.8529661824964,1576.7694728561632,-54.31142573445469,0.40438658230137087,-1.539351522331677,0.7301717782584535,3.1055557548001573,0.43151538652616855,9.672952519304003,35.374084380919136,23.069978181978193
0.051000000000000004,-0.3490945323391808,0.14610648905847742,-0.2,-1.5707963267948966,0.0,0.24759980383768482,-0.10446130846121293,0.1979339309288644,3.1320868876549985,-0.8342951541400764,-0.6001615074004307,0.25186149938860997,-0.39995925707322433,1.5803235992960438,0.8360119106997121,10.752100052353022,-2454.201335929687,1606.1247386118262,8.254575664955802,0.4048429987169009,-1.5298537185723915,0.765144035514747,3.129310755535475,0.4816056895882668,9.32494896673526,34.57558497365017,24.44798590042136
0.052000000000000005,-0.3490433148665856,0.14588625392631807,-0.2,-1.5707963267948966,0.0,0.2440934433979925,-0.10316009132227362,0.19601003127357128,3.1321151862998984,-0.8319798296054899,-0.5966436206102844,0.250347728394197,-0.39793424647772296,1.5803020678835278,0.8342927412510077,10.304777615352167,-2392.0152497625613,1595.8815847079293,-53.75365086350641,0.4053504639676966,-1.5207577840105326,0.7996159978275142,3.15236925127776,0.5336358791533486,8.864786331231171,34.365492006261164,21.67551704008399
0.053,-0.3489903261905344,0.1456584026192979,-0.2,-1.5707963267948966,0.0,0.240527197985958,-0.10184272195103936,0.1941599579709702,3.1321473226195704,-0.8293288967862796,-0.593084151480542,0.24881860798066194,-0.3960107712410443,1.5802737485781417,0.831975513409275,10.916695272315458,-2472.547662701371,1617.9653254992215,10.113401541778256,0.40591080888103637,-1.5120573954638041,0.8335679381161152,3.174972856016275,0.5873719332652599,8.538774001800196,33.544945566779525,23.537978459803483
0.054,-0.34893554537553917,0.14542284511481854,-0.2,-1.5707963267948966,0.0,0.23690301659141255,-0.10050985693174885,0.19237771544650104,3.1321827131681603,-0.8263804391705489,-0.5894631817984525,0.24726570488290228,-0.3941600987346895,1.58024164804314,0.8293278785888236,10.4974764505811,-2391.294051090094,1597.4597243478684,-62.852778545567794,0.406525973047609,-1.503749802276787,0.8670134261591889,3.197159298416097,0.6432993353832556,8.074531491151664,33.344118784878205,20.840993347067297
0.055,-0.34887895193999996,0.14517949334199998,-0.2,-1.5707963267948966,0.0,0.2333307282826298,-0.09920700292029733,0.19078388237088617,3.132232905930573,-0.821970205353186,-0.5857823365854906,0.24568945604776016,-0.3923784016418979,1.5802062287846077,0.8263767443868519,11.221084261657268,-2465.3737406930895,1613.6062944445007,1.1630080218321055,0.40719803870643473,-1.4958676484287665,0.9000930369082678,3.21794843724869,0.7011881874416607,7.690471678421905,32.818173468001014,20.742458032140153
