target_joint,step_size,variant,time,tau_bias,tau_pd,tau_total
jnt1,0.2,bias_only,0.0,-3.95534180131989e-05,6.000000000000002,-3.95534180131989e-05
jnt1,0.2,bias_only,0.002,-1.0786693979641482e-05,6.550493448370845,-1.0786693979641482e-05
jnt1,0.2,bias_only,0.004,5.343149105729774e-05,6.997830029016086,5.343149105729774e-05
jnt1,0.2,bias_only,0.006,0.0001323061408621349,7.3682499979589595,0.0001323061408621349
jnt1,0.2,bias_only,0.008,0.00021547841687857058,7.681699317159946,0.00021547841687857058
jnt1,0.2,bias_only,0.01,0.00029827982846963256,7.9533547955635315,0.00029827982846963256
jnt1,0.2,bias_only,0.012,0.0003790734861106749,8.194780351417148,0.0003790734861106749
jnt1,0.2,bias_only,0.014,0.00045778023833460864,8.414803630443405,0.00045778023833460864
jnt1,0.2,bias_only,0.016,0.0005350743875037287,8.62018063361969,0.0005350743875037287
jnt1,0.2,bias_only,0.018000000000000002,0.0006119553225301007,8.816099644374807,0.0006119553225301007
jnt1,0.2,bias_only,0.02,0.0006895282445538581,9.006563338002898,0.0006895282445538581
jnt1,0.2,bias_only,0.022,0.0007688996342867967,9.194678549665117,0.0007688996342867967
jnt1,0.2,bias_only,0.024,0.0008511344316260126,9.382876046315431,0.0008511344316260126
jnt1,0.2,bias_only,0.026000000000000002,0.0009372453895568726,9.573077241589486,0.0009372453895568726
jnt1,0.2,bias_only,0.028,0.0010281983649497,9.766820694572525,0.0010281983649497
jnt1,0.2,bias_only,0.03,0.0011249247961395217,9.96535812632496,0.0011249247961395217
jnt1,0.2,bias_only,0.032,0.0012283367979765876,10.169727333011135,0.0012283367979765876
jnt1,0.2,bias_only,0.034,0.0013393426119360646,10.380807588943874,0.0013393426119360646
jnt1,0.2,bias_only,0.036000000000000004,0.0014588613998761865,10.599361779450575,0.0014588613998761865
jnt1,0.2,bias_only,0.038,0.0015878370303645806,10.826068477360135,0.0015878370303645806
jnt1,0.2,bias_only,0.04,0.0017272508402719974,11.061546399143726,0.0017272508402719974
jnt1,0.2,bias_only,0.042,0.0018781335103009791,11.30637308698376,0.0018781335103009791
jnt1,0.2,bias_only,0.044,0.0020415762548788366,11.561099216020862,0.0020415762548788366
jnt1,0.2,bias_only,0.046,0.0022187415404713445,11.826259586987653,0.0022187415404713445
jnt1,0.2,bias_only,0.048,0.0024108735373039383,12.102381607463856,0.0024108735373039383
jnt1,0.2,bias_only,0.05,0.00261930849098832,12.389991870018754,0.00261930849098832
jnt1,0.2,bias_only,0.052000000000000005,0.002845485179578222,12.6896212875719,0.002845485179578222
jnt1,0.2,bias_only,0.054,0.003090955601590367,13.001809134166725,0.003090955601590367
jnt1,0.2,bias_only,0.056,0.0033573960226129518,13.327106254075895,0.0033573960226129518
jnt1,0.2,bias_only,0.058,0.0036466184928541923,13.666077637421523,0.0036466184928541923
jnt1,0.2,bias_only,0.06,0.003960582935154541,14.019304511255129,0.003960582935154541
jnt1,0.2,bias_only,0.062,0.004301409892102856,14.387386057444667,0.004301409892102856
jnt1,0.2,bias_only,0.064,0.004671394011774688,14.770940840135058,0.004671394011774688
jnt1,0.2,bias_only,0.066,0.0050730183432596,15.17060800341111,0.0050730183432596
jnt1,0.2,bias_only,0.068,0.00550896950575705,15.587048283004792,0.00550896950575705
jnt1,0.2,bias_only,0.07,0.0059821537873182284,16.02094486255959,0.0059821537873182284
jnt1,0.2,bias_only,0.07200000000000001,0.0016299585871099379,12.379339414896783,0.0016299585871099379
jnt1,0.2,bias_only,0.074,0.00010324859831332273,9.524303797645201,0.00010324859831332273
jnt1,0.2,bias_only,0.076,3.682198574864984e-05,7.26177584438465,3.682198574864984e-05
jnt1,0.2,bias_only,0.078,0.0006848292132151934,5.444415183844373,0.0006848292132151934
jnt1,0.2,bias_only,0.08,0.0016494049160165024,3.9603216292423107,0.0016494049160165024
jnt1,0.2,bias_only,0.082,0.0027264046373767295,2.7244706521022346,0.0027264046373767295
jnt1,0.2,bias_only,0.084,0.0004461786472141332,5.765909680361116,0.0004461786472141332
jnt1,0.2,bias_only,0.08600000000000001,-4.946838920839343e-05,8.174164941264442,-4.946838920839343e-05
jnt1,0.2,bias_only,0.088,0.0003587026120259514,10.106569587932233,0.0003587026120259514
jnt1,0.2,bias_only,0.09,-3.063839599564915e-05,7.588917865150001,-3.063839599564915e-05
jnt1,0.2,bias_only,0.092,0.0005329464325955092,5.573253996039059,0.0005329464325955092
jnt1,0.2,bias_only,0.094,-5.082708793055404e-05,8.02745359362128,-5.082708793055404e-05
jnt1,0.2,bias_only,0.096,0.00031934978031368175,9.994672789418516,0.00031934978031368175
jnt1,0.2,bias_only,0.098,-2.24654867056248e-05,7.503394395795293,-2.24654867056248e-05
jnt1,0.2,bias_only,0.1,0.0005600785961636223,5.507701882490164,0.0005600785961636223
jnt1,0.2,bias_only,0.10200000000000001,-4.998739115070767e-05,7.977017104318057,-4.998739115070767e-05
jnt1,0.2,bias_only,0.10400000000000001,0.00030988242845971826,9.955668109996207,0.00030988242845971826
jnt1,0.2,bias_only,0.106,-1.976949449952403e-05,7.473026718551941,-1.976949449952403e-05
jnt1,0.2,bias_only,0.108,0.0005664358543531426,5.483850492436184,0.0005664358543531426
jnt1,0.2,bias_only,0.11,-4.9242044252665674e-05,7.95807239026522,-4.9242044252665674e-05
jnt1,0.2,bias_only,0.112,0.000309522244843978,9.940407977912272,0.000309522244843978
jnt1,0.2,bias_only,0.114,-1.9074901549053565e-05,7.4605229274791425,-1.9074901549053565e-05
jnt1,0.2,bias_only,0.116,0.0005661512093311522,5.473397504475388,0.0005661512093311522
jnt1,0.2,bias_only,0.11800000000000001,-4.862556263488701e-05,7.949133413830464,-4.862556263488701e-05
jnt1,0.2,bias_only,0.12,0.00031180199606235456,9.932574301060756,0.00031180199606235456
jnt1,0.2,bias_only,0.122,-1.9004574450091915e-05,7.4534828544432585,-1.9004574450091915e-05
jnt1,0.2,bias_only,0.124,0.0005640297070552344,5.466912734387136,0.0005640297070552344
jnt1,0.2,bias_only,0.126,-4.808079454597867e-05,7.943021118299245,-4.808079454597867e-05
jnt1,0.2,bias_only,0.128,0.0003146130137476784,9.926693927614139,0.0003146130137476784
jnt1,0.2,bias_only,0.13,-1.908129506098002e-05,7.4477257537311194,-1.908129506098002e-05
jnt1,0.2,bias_only,0.132,0.0005616824351346965,5.461194221748666,0.0005616824351346965
jnt1,0.2,bias_only,0.134,-4.758364473013004e-05,7.937274450814536,-4.758364473013004e-05
jnt1,0.2,bias_only,0.136,0.000317248699937725,9.920866260421914,0.000317248699937725
jnt1,0.2,bias_only,0.138,-1.9142212579347477e-05,7.441774593830184,-1.9142212579347477e-05
jnt1,0.2,bias_only,0.14,0.0005596616854092774,5.455084624488277,0.0005596616854092774
jnt1,0.2,bias_only,0.14200000000000002,-4.712539444795739e-05,7.930976912431694,-4.712539444795739e-05
jnt1,0.2,bias_only,0.14400000000000002,0.0003194586215151153,9.914355793734973,0.0003194586215151153
jnt1,0.2,bias_only,0.146,-1.9127489504623923e-05,7.435029421145072,-1.9127489504623923e-05
jnt1,0.2,bias_only,0.148,0.0005581771889856275,5.448084997775628,0.0005581771889856275
jnt1,0.2,bias_only,0.15,-4.670207266814963e-05,7.923704277195419,-4.670207266814963e-05
jnt1,0.2,bias_only,0.152,0.00032113731767879385,9.906793021952815,0.00032113731767879385
jnt1,0.2,bias_only,0.154,-1.9009125685905538e-05,7.427160223285181,-1.9009125685905538e-05
jnt1,0.2,bias_only,0.156,0.0005573344342893246,5.43989317248073,0.0005573344342893246
jnt1,0.2,bias_only,0.158,-4.631079877271981e-05,7.915173267424372,-4.631079877271981e-05
jnt1,0.2,bias_only,0.16,0.0003222205293589818,9.897906702199755,0.0003222205293589818
jnt1,0.2,bias_only,0.162,-1.8767164688383013e-05,7.417902524555545,-1.8767164688383013e-05
jnt1,0.2,bias_only,0.164,0.00018832895206399598,9.523942830917367,0.00018832895206399598
jnt1,0.2,bias_only,0.166,2.0262905498949642e-05,7.137578020864388,2.0262905498949642e-05
jnt1,0.2,bias_only,0.168,0.0006686160412645754,5.221069827867929,0.0006686160412645754
jnt1,0.2,bias_only,0.17,-4.297567622681264e-05,7.750042616850764,-4.297567622681264e-05
jnt1,0.2,bias_only,0.17200000000000001,0.0002785328773424623,9.77352680945594,0.0002785328773424623
jnt1,0.2,bias_only,0.17400000000000002,-8.459784515168752e-06,7.324460037739725,-8.459784515168752e-06
jnt1,0.2,bias_only,0.176,0.0005887338296817427,5.360302661983292,0.0005887338296817427
jnt1,0.2,bias_only,0.178,-4.5239773875866795e-05,7.853035467032206,-4.5239773875866795e-05
jnt1,0.2,bias_only,0.18,0.0003115410004552281,9.848928308668528,0.0003115410004552281
jnt1,0.2,bias_only,0.182,-1.583515297052672e-05,7.378824678307249,-1.583515297052672e-05
jnt1,0.2,bias_only,0.184,0.00018530193839981935,9.492290913669038,0.00018530193839981935
jnt1,0.2,bias_only,0.186,2.2164574826202994e-05,7.111471989407976,2.2164574826202994e-05
jnt1,0.2,bias_only,0.188,0.0006708358521193367,5.199080432333918,0.0006708358521193367
jnt1,0.2,bias_only,0.19,-4.226770492634868e-05,7.731082083606542,-4.226770492634868e-05
jnt1,0.2,bias_only,0.192,0.0002801043968925984,9.7567664440488,0.0002801043968925984
jnt1,0.2,bias_only,0.194,-8.228156123055337e-06,7.30926751547052,-8.228156123055337e-06
jnt1,0.2,bias_only,0.196,0.0005869482337409401,5.346194098872348,0.0005869482337409401
jnt1,0.2,bias_only,0.198,-4.464151179652538e-05,7.839638958176155,-4.464151179652538e-05
jnt1,0.2,bias_only,0.2,0.00031441753280682383,9.83595763673405,0.00031441753280682383
jnt1,0.2,bias_only,0.202,0.001144006417687641,11.459753868903398,0.001144006417687641
jnt1,0.2,bias_only,0.20400000000000001,6.215110419299959e-06,8.712015048483773,6.215110419299959e-06
jnt1,0.2,bias_only,0.20600000000000002,0.0001570462649864838,6.525974646467337,0.0001570462649864838
jnt1,0.2,bias_only,0.20800000000000002,0.0009298709245847622,4.761548211890078,0.0009298709245847622
jnt1,0.2,bias_only,0.21,0.00197121780537865,3.312330715482105,0.00197121780537865
jnt1,0.2,bias_only,0.212,0.00021819479756717258,6.191133537170557,0.00021819479756717258
jnt1,0.2,bias_only,0.214,-4.687865464353793e-06,8.47518139222784,-4.687865464353793e-06
jnt1,0.2,bias_only,0.216,0.0005354378378640921,10.312491505498084,0.0005354378378640921
jnt1,0.2,bias_only,0.218,0.0014263882250815443,11.815484279109695,0.0014263882250815443
jnt1,0.2,bias_only,0.22,5.7267767495432394e-05,8.97589458899504,5.7267767495432394e-05
jnt1,0.2,bias_only,0.222,0.00010002505476822262,6.719951010778474,0.00010002505476822262
jnt1,0.2,bias_only,0.224,0.0008305781315326895,4.902257563589838,0.0008305781315326895
jnt1,0.2,bias_only,0.226,-2.9993672600652537e-05,7.50607422011478,-2.9993672600652537e-05
jnt1,0.2,bias_only,0.228,0.00022854034113713173,9.586221526079171,0.00022854034113713173
jnt1,0.2,bias_only,0.23,7.128808470693187e-06,7.180026844699254,7.128808470693187e-06
jnt1,0.2,bias_only,0.232,0.0006271078378129995,5.248279193712751,0.0006271078378129995
jnt1,0.2,bias_only,0.234,-4.30268034242164e-05,7.765483926275739,-4.30268034242164e-05
jnt1,0.2,bias_only,0.23600000000000002,0.000302351759795488,9.7798243932042,0.000302351759795488
jnt1,0.2,bias_only,0.23800000000000002,-1.2758261037038856e-05,7.323595471421315,-1.2758261037038856e-05
jnt1,0.2,bias_only,0.24,0.0001855392298706236,9.447463649356559,0.0001855392298706236
jnt1,0.2,bias_only,0.242,2.3021655342341505e-05,7.074408214914165,2.3021655342341505e-05
jnt1,0.2,bias_only,0.244,0.0006672881268283137,5.167774092746947,0.0006672881268283137
jnt1,0.2,bias_only,0.246,-4.136472035693584e-05,7.704006093024253,-4.136472035693584e-05
jnt1,0.2,bias_only,0.248,0.0002872910470259789,9.73275730311552,0.0002872910470259789
jnt1,0.2,bias_only,0.25,-9.069303871700972e-06,7.287437341448242,-9.069303871700972e-06
jnt1,0.2,bias_only,0.252,0.00017921619678553345,9.419558405681899,0.00017921619678553345
jnt1,0.2,bias_only,0.254,2.5766439950584193e-05,7.052740959899749,2.5766439950584193e-05
jnt1,0.2,bias_only,0.256,0.0006730861452058021,5.150815844397454,0.0006730861452058021
jnt1,0.2,bias_only,0.258,-4.094661469619014e-05,7.690596502484978,-4.094661469619014e-05
jnt1,0.2,bias_only,0.26,0.0002859925896120715,9.722015496338855,0.0002859925896120715
jnt1,0.2,bias_only,0.262,-8.622710854199465e-06,7.278694384349842,-8.622710854199465e-06
jnt1,0.2,bias_only,0.264,0.00017923819468144628,9.412305951358627,0.00017923819468144628
jnt1,0.2,bias_only,0.266,2.5877922271013137e-05,7.046592447793987,2.5877922271013137e-05
jnt1,0.2,bias_only,0.268,0.0006725716508228612,5.145477050811377,0.0006725716508228612
jnt1,0.2,bias_only,0.27,-4.0827332112139616e-05,7.685843062511583,-4.0827332112139616e-05
jnt1,0.2,bias_only,0.272,0.0002870019369861903,9.717676117283983,0.0002870019369861903
jnt1,0.2,bias_only,0.274,-8.74188697243028e-06,7.27463800799748,-8.74188697243028e-06
jnt1,0.2,bias_only,0.276,0.00018022571944362794,9.408431762484065,0.00018022571944362794
jnt1,0.2,bias_only,0.278,2.5593607848126186e-05,7.042822593299041,2.5593607848126186e-05
jnt1,0.2,bias_only,0.28,0.0006712433999257732,5.141751150846652,0.0006712433999257732
jnt1,0.2,bias_only,0.28200000000000003,-4.075292622518545e-05,7.682113706227274,-4.075292622518545e-05
jnt1,0.2,bias_only,0.28400000000000003,0.0002881557564376174,9.713905888147261,0.0002881557564376174
jnt1,0.2,bias_only,0.28600000000000003,-8.886932021076848e-06,7.270797053433506,-8.886932021076848e-06
jnt1,0.2,bias_only,0.28800000000000003,0.0001811441260532419,9.404495596707324,0.0001811441260532419
jnt1,0.2,bias_only,0.29,2.5359682322216928e-05,7.038770849176639,2.5359682322216928e-05
jnt1,0.2,bias_only,0.292,0.0006701988666737192,5.137566670128228,0.0006701988666737192
jnt1,0.2,bias_only,0.294,-4.067011709753341e-05,7.677781385390109,-4.067011709753341e-05
jnt1,0.2,bias_only,0.296,0.0002890066513672584,9.70941240275797,0.0002890066513672584
jnt1,0.2,bias_only,0.298,-8.94172255988708e-06,7.266130413304554,-8.94172255988708e-06
jnt1,0.2,bias_only,0.3,0.0001817629479194914,9.399644323002022,0.0001817629479194914
jnt1,0.2,bias_only,0.302,2.528165936485638e-05,7.0337239466945976,2.528165936485638e-05
jnt1,0.2,bias_only,0.304,0.0006697156629134338,5.132313597965943,0.0006697156629134338
jnt1,0.2,bias_only,0.306,-4.056391680018594e-05,7.672311452515218,-4.056391680018594e-05
jnt1,0.2,bias_only,0.308,0.0002894182866056919,9.703715113390315,0.0002894182866056919
jnt1,0.2,bias_only,0.31,0.0011148966931233371,11.353890669746264,0.0011148966931233371
jnt1,0.2,bias_only,0.312,4.638118316802704e-06,8.625919814345686,4.638118316802704e-06
jnt1,0.2,bias_only,0.314,0.00016194762623936414,6.454623451348978,0.00016194762623936414
jnt1,0.2,bias_only,0.316,0.0009313292816760695,4.701121385960111,0.0009313292816760695
jnt1,0.2,bias_only,0.318,0.001965209487767579,3.2599216880444812,0.001965209487767579
jnt1,0.2,bias_only,0.32,0.00021517011318484582,6.1445241013448,0.00021517011318484582
jnt1,0.2,bias_only,0.322,-8.1335966841691e-07,8.43267858329599,-8.1335966841691e-07
jnt1,0.2,bias_only,0.324,0.0005471192633799415,10.272800185618998,0.0005471192633799415
jnt1,0.2,bias_only,0.326,0.0014453756421456618,11.777610558860381,0.0014453756421456618
jnt1,0.2,bias_only,0.328,6.376015803463524e-05,8.939070608397373,6.376015803463524e-05
jnt1,0.2,bias_only,0.33,9.606796681050061e-05,6.683579379642159,9.606796681050061e-05
jnt1,0.2,bias_only,0.332,0.0008183406678400063,4.865872097092752,0.0008183406678400063
jnt1,0.2,bias_only,0.334,-3.0152761631807107e-05,7.4693061273828825,-3.0152761631807107e-05
jnt1,0.2,bias_only,0.336,0.00023742572784970443,9.54877485055067,0.00023742572784970443
jnt1,0.2,bias_only,0.338,5.667163248611784e-06,7.141661345020719,5.667163248611784e-06
jnt1,0.2,bias_only,0.34,0.00015801063307020833,9.302490690302655,0.00015801063307020833
jnt1,0.2,bias_only,0.342,3.619847510021555e-05,6.9571676533643,3.619847510021555e-05
jnt1,0.2,bias_only,0.34400000000000003,0.0006944526623304595,5.071254880614166,0.0006944526623304595
jnt1,0.2,bias_only,0.34600000000000003,-3.90576844300856e-05,7.622877778297942,-3.90576844300856e-05
jnt1,0.2,bias_only,0.34800000000000003,0.00028102597223685945,9.662964500365367,0.00028102597223685945
jnt1,0.2,bias_only,0.35000000000000003,0.0011034324661661626,11.31958683138819,0.0011034324661661626
jnt1,0.2,bias_only,0.352,3.3158120549910044e-06,8.59636026649243,3.3158120549910044e-06
jnt1,0.2,bias_only,0.354,0.00016489094369772717,6.428511314335012,0.00016489094369772717
jnt1,0.2,bias_only,0.356,0.0009356226258389437,4.677467330555972,0.0009356226258389437
jnt1,0.2,bias_only,0.358,-1.801745251126262e-05,7.331664553850801,-1.801745251126262e-05
jnt1,0.2,bias_only,0.36,0.00020472826650151047,9.449850231397118,0.00020472826650151047
jnt1,0.2,bias_only,0.362,1.6159476778064476e-05,7.072327524397406,1.6159476778064476e-05
jnt1,0.2,bias_only,0.364,0.0006431137087034456,5.1621413170519554,0.0006431137087034456
jnt1,0.2,bias_only,0.366,-4.125812215815257e-05,7.695507397993252,-4.125812215815257e-05
jnt1,0.2,bias_only,0.368,0.0003042065573257216,9.721906431550526,0.0003042065573257216
jnt1,0.2,bias_only,0.37,0.001139113385180003,11.368312322178426,0.001139113385180003
jnt1,0.2,bias_only,0.372,9.644941446860632e-06,8.63750942695393,9.644941446860632e-06
jnt1,0.2,bias_only,0.374,0.00015423553967223958,6.46409312469029,0.00015423553967223958
jnt1,0.2,bias_only,0.376,0.0009149254114636587,4.709012252084426,0.0009149254114636587
jnt1,0.2,bias_only,0.378,0.0019426399578261686,3.2666452318376713,0.0019426399578261686
jnt1,0.2,bias_only,0.38,0.00020771989638068873,6.150393829111145,0.00020771989638068873
jnt1,0.2,bias_only,0.382,2.7169192262747888e-06,8.437933574680605,2.7169192262747888e-06
jnt1,0.2,bias_only,0.384,0.0005588230772447106,10.27762301413785,0.0005588230772447106
jnt1,0.2,bias_only,0.386,0.0014633249478410784,11.78214099384272,0.0014633249478410784
jnt1,0.2,bias_only,0.388,6.886527829276729e-05,8.943416297418773,6.886527829276729e-05
jnt1,0.2,bias_only,0.39,9.140170750831025e-05,6.687823556087594,9.140170750831025e-05
jnt1,0.2,bias_only,0.392,0.0008061080890037695,4.870079362505363,0.0008061080890037695
jnt1,0.2,bias_only,0.394,-3.123012166803311e-05,7.473527129537012,-3.123012166803311e-05
jnt1,0.2,bias_only,0.396,0.0002450100951478509,9.553049907363809,0.0002450100951478509
jnt1,0.2,bias_only,0.398,3.1669948652093957e-06,7.146022852432629,3.1669948652093957e-06
jnt1,0.2,bias_only,0.4,0.0001644391220923299,9.306965024448507,0.0001644391220923299
jnt1,0.2,bias_only,0.402,3.290796734285034e-05,6.961777122408175,3.290796734285034e-05
jnt1,0.2,bias_only,0.404,0.0006834968513909131,5.076018220857833,0.0006834968513909131
jnt1,0.2,bias_only,0.406,-3.944714319391849e-05,7.627811516050159,-3.944714319391849e-05
jnt1,0.2,bias_only,0.40800000000000003,0.00028896064752337997,9.668083402322058,0.00028896064752337997
jnt1,0.2,bias_only,0.41000000000000003,0.0011180198097141304,11.324904240034815,0.0011180198097141304
jnt1,0.2,bias_only,0.41200000000000003,6.6117154232893036e-06,8.60188941678548,6.6117154232893036e-06
jnt1,0.2,bias_only,0.41400000000000003,0.00015929536624145367,6.434264475881722,0.00015929536624145367
jnt1,0.2,bias_only,0.41600000000000004,0.000922929577888594,4.683456240464833,0.000922929577888594
jnt1,0.2,bias_only,0.418,-1.9712627204118412e-05,7.337900631768711,-1.9712627204118412e-05
jnt1,0.2,bias_only,0.42,0.00021174178889630212,9.45634550560332,0.00021174178889630212
jnt1,0.2,bias_only,0.422,1.3312067618859755e-05,7.079094276086942,1.3312067618859755e-05
jnt1,0.2,bias_only,0.424,0.0006323990212634811,5.169191747558595,0.0006323990212634811
jnt1,0.2,bias_only,0.426,-4.1379795111493855e-05,7.702854305018816,-4.1379795111493855e-05
jnt1,0.2,bias_only,0.428,0.0003125231437135032,9.729562831170234,0.0003125231437135032
jnt1,0.2,bias_only,0.43,-1.4298260454137849e-05,7.282596236143126,-1.4298260454137849e-05
jnt1,0.2,bias_only,0.432,0.0001990125627592031,9.41336595649934,0.0001990125627592031
jnt1,0.2,bias_only,0.434,1.8074936414885605e-05,7.045417088122186,1.8074936414885605e-05
jnt1,0.2,bias_only,0.436,0.000644768987096039,5.142522892229873,0.000644768987096039
jnt1,0.2,bias_only,0.438,-4.096599623069929e-05,7.681452227026752,-4.096599623069929e-05
jnt1,0.2,bias_only,0.44,0.00030733070812961547,9.71210482278709,0.00030733070812961547
jnt1,0.2,bias_only,0.442,-1.3080638786673734e-05,7.268077247765067,-1.3080638786673734e-05
jnt1,0.2,bias_only,0.444,0.00019640827216577984,9.40102152391322,0.00019640827216577984
jnt1,0.2,bias_only,0.446,1.92056464210842e-05,7.03466517375432,1.92056464210842e-05
jnt1,0.2,bias_only,0.448,0.0006477825206984457,5.1329198363366455,0.0006477825206984457
jnt1,0.2,bias_only,0.45,-4.080884218823821e-05,7.672658889874033,-4.080884218823821e-05
jnt1,0.2,bias_only,0.452,0.00030584454152157714,9.703861565986498,0.00030584454152157714
jnt1,0.2,bias_only,0.454,0.0011443047617814457,11.35387979818082,0.0011443047617814457
jnt1,0.2,bias_only,0.456,1.1514529398981045e-05,8.62578463353685,1.1514529398981045e-05
jnt1,0.2,bias_only,0.458,0.00015147312305864753,6.45438859660174,0.00015147312305864753
jnt1,0.2,bias_only,0.46,0.0009073475845342398,4.700805340354352,0.0009073475845342398
jnt1,0.2,bias_only,0.462,0.0019305727028148326,3.259538256166972,0.0019305727028148326
jnt1,0.2,bias_only,0.464,0.00020343351392570173,6.1440832441675495,0.00020343351392570173
jnt1,0.2,bias_only,0.466,5.116593993059054e-06,8.432187833929818,5.116593993059054e-06
jnt1,0.2,bias_only,0.468,0.0005668070072478507,10.272265008459888,0.0005668070072478507
jnt1,0.2,bias_only,0.47000000000000003,0.0014759050031731974,11.777034838014561,0.0014759050031731974
jnt1,0.2,bias_only,0.47200000000000003,7.262664218664555e-05,8.938457150163272,7.262664218664555e-05
jnt1,0.2,bias_only,0.47400000000000003,8.819900539221203e-05,6.682929777000149,8.819900539221203e-05
jnt1,0.2,bias_only,0.47600000000000003,0.0007974182121726625,4.8651872774584985,0.0007974182121726625
jnt1,0.2,bias_only,0.47800000000000004,-3.188121366471864e-05,7.46858628737371,-3.188121366471864e-05
jnt1,0.2,bias_only,0.48,0.0002505953721088994,9.548019986581044,0.0002505953721088994
jnt1,0.2,bias_only,0.482,1.5154081785567113e-06,7.140871281513203,1.5154081785567113e-06
jnt1,0.2,bias_only,0.484,0.00016911802368883844,9.301664538548064,0.00016911802368883844
jnt1,0.2,bias_only,0.486,3.0754486726882564e-05,6.956304693091855,3.0754486726882564e-05
jnt1,0.2,bias_only,0.488,0.0006761132321746813,5.0703539960574915,0.0006761132321746813
jnt1,0.2,bias_only,0.49,-3.957544336323396e-05,7.621937493568253,-3.957544336323396e-05
jnt1,0.2,bias_only,0.492,0.00029435383481234145,9.661983475527233,0.00029435383481234145
jnt1,0.2,bias_only,0.494,0.00112762984101775,11.318563628319282,0.00112762984101775
jnt1,0.2,bias_only,0.496,8.868552623149699e-06,8.595293365602924,8.868552623149699e-06
jnt1,0.2,bias_only,0.498,0.0001560152017628354,6.4273989186365705,0.0001560152017628354
jnt1,0.2,bias_only,0.5,0.0009154717044890168,4.676307609699307,0.0009154717044890168
jnt1,0.2,bias_only,0.502,-2.0539073384358948e-05,7.330455454613873,-2.0539073384358948e-05
jnt1,0.2,bias_only,0.504,0.0002158855887684696,9.4485897499593,0.0002158855887684696
jnt1,0.2,bias_only,0.506,1.1929664063555162e-05,7.07101369993747,1.1929664063555162e-05
jnt1,0.2,bias_only,0.508,0.0006269056154908411,5.160771893245336,0.0006269056154908411
jnt1,0.2,bias_only,0.51,-4.127079454931346e-05,7.694079801389688,-4.127079454931346e-05
jnt1,0.2,bias_only,0.512,0.00031677638451475636,9.720418272653838,0.00031677638451475636
jnt1,0.2,bias_only,0.514,0.0011615603303348626,11.366761152694007,0.0011615603303348626
jnt1,0.2,bias_only,0.516,1.4972843318448526e-05,8.635892639780543,1.4972843318448526e-05
jnt1,0.2,bias_only,0.518,0.000146325760498737,6.4624078815560555,0.000146325760498737
jnt1,0.2,bias_only,0.52,0.0008966812966216646,4.707255689977954,0.0008966812966216646
jnt1,0.2,bias_only,0.522,0.001916230420605472,3.264814432977209,0.001916230420605472
jnt1,0.2,bias_only,0.524,0.00019879452520307067,6.148485294732501,0.00019879452520307067
jnt1,0.2,bias_only,0.526,7.294501362034274e-06,8.43594403301091,7.294501362034274e-06
jnt1,0.2,bias_only,0.528,0.0005739189433653941,10.275549135357217,0.0005739189433653941
jnt1,0.2,bias_only,0.53,0.001486705032331094,11.779979362772536,0.001486705032331094
jnt1,0.2,bias_only,0.532,7.568194870183559e-05,8.941163395665422,7.568194870183559e-05
jnt1,0.2,bias_only,0.534,8.543887028654483e-05,6.685475391485069,8.543887028654483e-05
jnt1,0.2,bias_only,0.536,0.0007901966024873551,4.867631919248931,0.0007901966024873551
jnt1,0.2,bias_only,0.538,-3.2505922735112766e-05,7.470976046080725,-3.2505922735112766e-05
jnt1,0.2,bias_only,0.54,0.00025507264377927844,9.550390821486362,0.00025507264377927844
jnt1,0.2,bias_only,0.542,5.679147547089751e-08,7.143251421354156,5.679147547089751e-08
jnt1,0.2,bias_only,0.544,0.00017291000930219798,9.30407630368978,0.00017291000930219798
jnt1,0.2,bias_only,0.546,2.8833448787835697e-05,6.958766234854904,2.8833448787835697e-05
jnt1,0.2,bias_only,0.548,0.0006696871450511468,5.0728800115381585,0.0006696871450511468
jnt1,0.2,bias_only,0.55,-3.9790763065914116e-05,7.624540322624953,-3.9790763065914116e-05
jnt1,0.2,bias_only,0.552,0.00029903726906776486,9.664673651850977,0.00029903726906776486
jnt1,0.2,bias_only,0.554,0.001136234442676215,11.321350255019325,0.001136234442676215
jnt1,0.2,bias_only,0.556,1.082614456176037e-05,8.598184975527737,1.082614456176037e-05
jnt1,0.2,bias_only,0.558,0.00015273483340357604,6.43040313153667,0.00015273483340357604
jnt1,0.2,bias_only,0.56,0.0009080063155956428,4.679431469489144,0.0009080063155956428
jnt1,0.2,bias_only,0.562,-2.152173566589494e-05,7.333705605332686,-2.152173566589494e-05
jnt1,0.2,bias_only,0.5640000000000001,0.00022004348334938445,9.451972992842837,0.00022004348334938445
jnt1,0.2,bias_only,0.5660000000000001,1.0267406115722433e-05,7.07453684209359,1.0267406115722433e-05
jnt1,0.2,bias_only,0.5680000000000001,0.0006205977816245902,5.164441588575002,0.0006205977816245902
jnt1,0.2,bias_only,0.5700000000000001,-4.1323200073610115e-05,7.6979029345213545,-4.1323200073610115e-05
jnt1,0.2,bias_only,0.5720000000000001,0.00032171120235790704,9.724401795240972,0.00032171120235790704
jnt1,0.2,bias_only,0.5740000000000001,0.0011705310751903494,11.370912024714873,0.0011705310751903494
jnt1,0.2,bias_only,0.5760000000000001,1.7081004040558206e-05,8.640218609982941,1.7081004040558206e-05
jnt1,0.2,bias_only,0.578,0.000142980061663538,6.466916578196398,0.000142980061663538
