1,0,-0.35,0.15,6.1040582e-18,-1.5707963,6.5713417e-17,-0.40489179,-3.9291079e-24,-2.7755576e-11,6.8588756e-25,9.3739988e-26,-4.0968997e-26,6.6996217e-11,7.9936058e-05,-0.00034389158,7.0324702e-21,1.7810424e-18,-7.2994482e-19,0.00074739066,0.75917216,-0.28881742,-0.12463663,0.24020596,-1.2561791e-10,-5.9500011e-12,2.5589929e-11,1.3689927e-11,-0.0014013575,-0.00011370452,0.00048902355,0.0002616145,-2.7367009,1.0880065,1.1749022,-0.87868389,-6.6996217e-11,-3.9666674e-11,8.5299764e-11,4.563309e-11,-0.00074739066,-0.00075803014,0.0016300785,0.00087204835
2,0.001,-0.34999999,0.14999997,-4.9406999e-17,-1.5707963,1.212249e-16,-0.40489171,2.3692186e-05,-0.0001018764,-4.3775614e-13,-1.2433058e-12,-2.9010489e-12,0.00022139942,0.042208415,-0.1814961,-9.8371112e-10,-1.0227473e-08,-2.3864114e-08,0.39443027,0.75917202,-0.28881743,-0.12463658,0.24020598,-0.0004151239,-3.3690205e-05,0.00014489577,7.7515358e-05,-0.7395566,-0.060020169,0.25813642,0.13809608,-2.7367009,1.0880064,1.1749024,-0.87868381,-0.00022139942,-0.00022460137,0.0004829859,0.00025838453,-0.39443027,-0.40013448,0.86045476,0.46032026
3,0.002,-0.34999994,0.14999973,-2.1650766e-17,-1.5707963,6.5716084e-17,-0.40489119,9.4627668e-05,-0.00040689886,1.4231656e-12,-6.8437146e-13,-1.5968755e-12,0.00088427974,0.085589933,-0.36803502,2.9767748e-08,-3.3348215e-09,-7.781272e-09,0.79982093,0.75917105,-0.28881751,-0.12463624,0.24020617,-0.0016580245,-0.00013455996,0.00057871928,0.00030959936,-1.4996643,-0.12170764,0.52344374,0.28002845,-2.7367015,1.0880059,1.1749035,-0.8786832,-0.00088427974,-0.00089706641,0.0019290643,0.0010319979,-0.79982093,-0.81138429,1.7448125,0.93342816
4,0.003,-0.34999979,0.14999908,6.1065856e-18,-1.5707963,-1.0081106e-16,-0.40488979,0.0002126512,-0.00091439969,9.8521268e-12,9.057067e-14,2.1131971e-13,0.0019871935,0.13107186,-0.56360238,1.367604e-07,2.224675e-09,5.1909298e-09,1.2248374,0.75916841,-0.28881772,-0.12463532,0.24020666,-0.0037259878,-0.00030238728,0.0013005161,0.00069574159,-2.29657,-0.18637926,0.8015858,0.42882729,-2.7367029,1.0880045,1.1749066,-0.87868156,-0.0019871935,-0.0020159152,0.0043350538,0.0023191386,-1.2248374,-1.2425284,2.6719527,1.4294243
5,0.004,-0.34999949,0.14999782,-2.1645545e-17,-1.5707963,1.0223478e-17,-0.40488706,0.000376068,-0.0016170898,5.2803074e-11,-1.6437924e-13,-3.835788e-13,0.0035143088,0.17156977,-0.73772657,4.7648199e-07,-5.2935662e-10,-1.2351959e-09,1.6032626,0.7591633,-0.28881814,-0.12463353,0.24020761,-0.006589329,-0.00053475879,0.0022999078,0.0012303902,-3.0061174,-0.24395703,1.0492194,0.56130531,-2.7367056,1.0880017,1.1749126,-0.87867838,-0.0035143088,-0.0035650586,0.0076663593,0.0041013008,-1.6032626,-1.6263802,3.4973979,1.8710177
6,0.005,-0.34999901,0.14999576,-4.9395463e-17,-1.5707963,-4.526758e-17,-0.40488258,0.00058144303,-0.0025001886,3.3516124e-10,2.002956e-13,4.6733006e-13,0.0054335186,0.20284965,-0.87217532,1.5920403e-06,3.8637509e-10,9.0155885e-10,1.8954753,0.7591549,-0.28881882,-0.1246306,0.24020918,-0.010187847,-0.00082678211,0.0035558544,0.0019022902,-3.5540162,-0.28841235,1.2404163,0.66359158,-2.7367101,1.0879972,1.1749223,-0.87867315,-0.0054335186,-0.0055118807,0.011852848,0.0063409673,-1.8954753,-1.922749,4.134721,2.2119719
7,0.006,-0.3499983,0.1499927,6.124095e-18,-1.5707963,-4.5237724e-17,-0.40487593,0.00082797958,-0.0035602527,1.2115244e-09,-1.5861255e-14,-3.7060749e-14,0.007737363,0.23200391,-0.99742889,3.8268585e-06,-1.531014e-11,-3.5741219e-11,2.1677213,0.75914243,-0.28881983,-0.12462625,0.24021151,-0.014507556,-0.0011773116,0.005063431,0.0027088078,-4.0644775,-0.32982379,1.4185232,0.75887558,-2.7367167,1.0879904,1.1749368,-0.87866539,-0.007737363,-0.0078487441,0.016878103,0.0090293592,-2.1677213,-2.1988253,4.7284106,2.5295853
8,0.007,-0.34999731,0.14998845,6.1646931e-17,-1.5707963,1.7684838e-16,-0.40486668,0.0011285094,-0.0048524918,2.0084593e-09,-1.0562111e-14,-2.470981e-14,0.010545877,0.27773732,-1.1939597,6.32849e-06,-1.5693037e-12,-3.6782454e-12,2.5949162,0.75912509,-0.28882124,-0.1246202,0.24021475,-0.019773519,-0.001604586,0.0069010848,0.0036919128,-4.8654679,-0.39479086,1.6979436,0.90836189,-2.736726,1.087981,1.174957,-0.87865459,-0.010545877,-0.01069724,0.023003616,0.012306376,-2.5949162,-2.6319391,5.659812,3.027873
9,0.008,-0.349996,0.14998281,-2.160431e-17,-1.5707963,-1.0065237e-16,-0.40485442,0.0014726471,-0.0063322294,3.1155113e-09,-1.8836809e-13,-4.3965797e-13,0.013762019,0.32207976,-1.3844639,9.7542689e-06,-1.1905588e-10,-2.7786019e-10,3.0090668,0.7591021,-0.2888231,-0.12461218,0.24021904,-0.025803785,-0.0020938145,0.0090052084,0.0048175794,-5.6420002,-0.45774929,1.9687303,1.0532317,-2.7367382,1.0879686,1.1749837,-0.87864029,-0.013762019,-0.013958763,0.030017361,0.016058598,-3.0090668,-3.0516619,6.5624342,3.5107723
10,0.009,-0.34999432,0.14997559,-2.1584506e-17,-1.5707963,-4.5070884e-17,-0.40483875,0.0018602535,-0.0079988663,4.5584428e-09,8.2190633e-15,1.9058847e-14,0.017384562,0.36587349,-1.5725586,1.4200894e-05,9.136338e-11,2.1318998e-10,3.4180513,0.75907271,-0.28882549,-0.12460192,0.24022453,-0.032596054,-0.0026447741,0.01137485,0.0060853021,-6.4088462,-0.51988946,2.2360046,1.1962257,-2.7367539,1.0879527,1.1750179,-0.878622,-0.017384562,-0.017631827,0.037916167,0.02028434,-3.4180513,-3.4659297,7.4533487,3.987419
