1,0,2.7781136e-15,3.0195555e-15,0.86,1.5707963,-7.1611553e-17,4.9466724e-19,0,0,0,0,0,0,-2.2149039,-1.3697468e-14,7.1566765e-15,7.5911968e-14,-17.771345,-0.058188843,-2.4775714e-20,-2.5146291e-20,-4.2351647e-22,-4.2351647e-22,0,0,0,0,0.10910408,-0.22501,2.1834377,7.0648212,2.0599841e-18,-1.3362792e-17,-3.9442077e-31,7.0473141e-19,0,0,0,0,0.058188843,-1.5000667,7.2781256,23.549404
2,0.001,-1.107489e-06,3.5240901e-14,0.86,1.5707963,-8.8860092e-06,-2.909406e-08,-0.0022150512,1.2888673e-10,-3.2525977e-08,-5.1707937e-10,-0.017772681,-5.8187406e-05,-2.2152697,3.8666689e-07,-9.7584444e-05,-1.5512833e-06,-17.774664,-0.058185274,5.4551362e-08,-1.1251508e-07,1.0917898e-06,3.5325624e-06,0.00010910139,-0.00022505001,0.0021837193,0.0070654237,0.10909739,-0.22510936,2.1841371,7.0663175,2.909406e-08,-7.5010054e-07,3.6392994e-06,1.1775208e-05,5.8187406e-05,-0.0015003334,0.0072790644,0.023551412,0.058185274,-1.5007291,7.2804571,23.554392
3,0.002,-4.4304019e-06,5.1859377e-13,0.86,1.5707963,-3.554808e-05,-1.1637189e-07,-0.0044309819,1.0311909e-09,-2.6030247e-07,-4.1374094e-09,-0.035553341,-0.00011636623,-2.216397,1.546895e-06,-0.00039055986,-6.2068694e-06,-17.78489,-0.05817427,2.1819729e-07,-4.5018137e-07,4.3680114e-06,1.4132073e-05,0.00021818668,-0.00045033889,0.0043691202,0.014134445,0.10907676,-0.22541551,2.1862923,7.0709283,1.1637189e-07,-3.0012091e-06,1.4560038e-05,4.7106909e-05,0.00011636623,-0.0030022592,0.014563734,0.047114816,0.05817427,-1.5027701,7.2876412,23.569761
4,0.003,-9.9700692e-06,2.6133879e-12,0.86,1.5707963,-7.9998283e-05,-2.618205e-07,-0.0066486613,3.4808116e-09,-8.7905103e-07,-1.3968088e-08,-0.053349866,-0.00017452797,-2.2183243,3.4813711e-06,-0.00087959812,-1.397207e-05,-17.802375,-0.058155432,4.9091343e-07,-1.0133603e-06,9.8312087e-06,3.1803973e-05,0.00032723994,-0.00067610273,0.0065578646,0.021210619,0.10904144,-0.22593904,2.1899777,7.0788122,2.618205e-07,-6.7557351e-06,3.2770696e-05,0.00010601324,0.00017452797,-0.0045073515,0.021859549,0.070702063,0.058155432,-1.5062603,7.2999256,23.596041
5,0.004,-1.7728691e-05,8.2542779e-12,0.86,1.5707963,-0.00014225658,-4.6541836e-07,-0.0088689816,8.2526126e-09,-2.085438e-06,-3.3123987e-08,-0.071170349,-0.00023266386,-2.2209667,6.1912227e-06,-0.0015658054,-2.4855478e-05,-17.826348,-0.058129559,8.7265943e-07,-1.8026495e-06,1.7485589e-05,5.6557265e-05,0.00043624474,-0.00090258403,0.0087516592,0.028297596,0.10899292,-0.22665691,2.1950308,7.0896214,4.6541836e-07,-1.2017663e-05,5.8285298e-05,0.00018852422,0.00023266386,-0.0060172268,0.029172197,0.09432532,0.058129559,-1.5110461,7.3167693,23.632071
6,0.005,-2.7709678e-05,2.0151615e-11,0.85999999,1.5707963,-0.00022235391,-7.2713207e-07,-0.011093034,1.6123053e-08,-4.0776999e-06,-6.4732707e-08,-0.089024691,-0.00029076313,-2.2238912,9.677909e-06,-0.0024506208,-3.88665e-05,-17.852881,-0.058100851,1.3633726e-06,-2.8189754e-06,2.7337674e-05,8.8405896e-05,0.00054518087,-0.0011300794,0.010952591,0.03539984,0.1089391,-0.22745161,2.2006243,7.1015854,7.2713207e-07,-1.8793169e-05,9.1125581e-05,0.00029468632,0.00029076313,-0.0075338625,0.036508638,0.11799947,0.058100851,-1.5163441,7.3354144,23.671951
7,0.006,-3.9917983e-05,4.179367e-11,0.85999999,1.5707963,-0.00032033521,-1.0469129e-06,-0.013321913,2.7870868e-08,-7.0563249e-06,-1.1193889e-07,-0.10692283,-0.00034881486,-2.2272164,1.3943426e-05,-0.0035360249,-5.601827e-05,-17.883053,-0.058068101,1.9629616e-06,-4.0636845e-06,3.939694e-05,0.00012737013,0.00065402786,-0.0013588869,0.013162758,0.042521834,0.10887769,-0.22835554,2.2069861,7.115191,1.0469129e-06,-2.709123e-05,0.00013132313,0.00042456712,0.00034881486,-0.0090592459,0.043875862,0.14173945,0.058068101,-1.5223703,7.3566204,23.717303
8,0.007,-5.4357997e-05,7.7447803e-11,0.85999998,1.5707963,-0.00043624033,-1.4247174e-06,-0.015555868,4.4276439e-08,-1.1223455e-05,-1.7790021e-07,-0.12486702,-0.00040681639,-2.2317079,1.899037e-05,-0.0048246102,-7.6334312e-05,-17.923809,-0.058023722,2.6713451e-06,-5.5379705e-06,5.3671786e-05,0.00017346794,0.00076278073,-0.0015890744,0.015382637,0.049664593,0.10879448,-0.22957687,2.215581,7.13357,1.4247174e-06,-3.6919803e-05,0.00017890595,0.00057822648,0.00040681639,-0.010593829,0.051275456,0.16554864,0.058023722,-1.5305125,7.3852699,23.778567
9,0.008,-7.1035232e-05,1.3216343e-10,0.85999997,1.5707963,-0.00057011928,-1.860491e-06,-0.017795846,6.612321e-08,-1.6784305e-05,-2.6580066e-07,-0.14286587,-0.00046475809,-2.2372209,2.48217e-05,-0.0063193576,-9.9838234e-05,-17.973839,-0.057969038,3.4884206e-06,-7.2433331e-06,7.0172766e-05,0.00022672188,0.00087142141,-0.0018209008,0.017614047,0.056832007,0.10869195,-0.23107657,2.2261336,7.1561323,1.860491e-06,-4.8288887e-05,0.00023390922,0.00075573961,0.00046475809,-0.012139339,0.058713489,0.18944002,0.057969038,-1.5405105,7.4204454,23.853774
10,0.009,-8.9956154e-05,2.1177502e-10,0.85999995,1.5707963,-0.00072203073,-2.3541692e-06,-0.020042764,9.4197888e-08,-2.3947407e-05,-3.7885104e-07,-0.1609277,-0.00052263051,-2.2436845,3.1440811e-05,-0.0080237258,-0.00012655729,-18.032501,-0.057904631,4.4140672e-06,-9.1815313e-06,8.8912256e-05,0.00028715841,0.00097993221,-0.002054616,0.019858745,0.064027824,0.10857118,-0.23283564,2.2385098,7.1825888,2.3541692e-06,-6.1210209e-05,0.00029637419,0.00095719471,0.00052263051,-0.01369744,0.066195816,0.21342608,0.057904631,-1.5522376,7.4616994,23.941963
