        0.3499994527,       -0.2200000000,        0.1499997656
        0.3499994447,       -0.2200000000,        0.1499997313
        0.3499993890,       -0.2200000000,        0.1499994920
        0.3499992386,       -0.2200000000,        0.1499988451
        0.3499989468,       -0.2200000000,        0.1499975903
        0.3499984676,       -0.2200000000,        0.1499955298
        0.3499977556,       -0.2200000000,        0.1499924683
        0.3499967660,       -0.2200000000,        0.1499882128
        0.3499954543,       -0.2200000000,        0.1499825728
        0.3499937770,       -0.2200000000,        0.1499753602
        0.3499916907,       -0.2200000000,        0.1499663893
        0.3499891530,       -0.2200000000,        0.1499554768
        0.3499861215,       -0.2200000000,        0.1499424418
        0.3499825550,       -0.2200000000,        0.1499271056
        0.3499784123,       -0.2200000000,        0.1499092921
        0.3499736531,       -0.2200000000,        0.1498888274
        0.3499682374,       -0.2200000000,        0.1498655399
        0.3499621259,       -0.2200000000,        0.1498392605
        0.3499552798,       -0.2200000000,        0.1498098223
        0.3499476608,       -0.2200000000,        0.1497770607
        0.3499392312,       -0.2200000000,        0.1497408134
        0.3499299538,       -0.2200000000,        0.1497009204
        0.3499197919,       -0.2200000000,        0.1496572241
        0.3499087093,       -0.2200000000,        0.1496095690
        0.3498966704,       -0.2200000000,        0.1495578019
        0.3498836402,       -0.2200000000,        0.1495017718
        0.3498695840,       -0.2200000000,        0.1494413302
        0.3498544677,       -0.2200000000,        0.1493763304
        0.3498382580,       -0.2200000000,        0.1493066284
        0.3498209216,       -0.2200000000,        0.1492320820
        0.3498024261,       -0.2200000000,        0.1491525514
        0.3497827395,       -0.2200000000,        0.1490678989
        0.3497618302,       -0.2200000000,        0.1489779892
        0.3497396674,       -0.2200000000,        0.1488826888
        0.3497162204,       -0.2200000000,        0.1487818667
        0.3496914592,       -0.2200000000,        0.1486753939
        0.3496653545,       -0.2200000000,        0.1485631435
        0.3496378771,       -0.2200000000,        0.1484449908
        0.3496089986,       -0.2200000000,        0.1483208132
        0.3495786909,       -0.2200000000,        0.1481904902
        0.3495469266,       -0.2200000000,        0.1480539034
        0.3495136785,       -0.2200000000,        0.1479109366
        0.3494789201,       -0.2200000000,        0.1477614755
        0.3494426253,       -0.2200000000,        0.1476054080
        0.3494047686,       -0.2200000000,        0.1474426240
        0.3493653247,       -0.2200000000,        0.1472730154
        0.3493242691,       -0.2200000000,        0.1470964763
        0.3492815776,       -0.2200000000,        0.1469129027
        0.3492372264,       -0.2200000000,        0.1467221927
        0.3491911924,       -0.2200000000,        0.1465242463
        0.3491434527,       -0.2200000000,        0.1463189656
        0.3490939850,       -0.2200000000,        0.1461062546
        0.3490427675,       -0.2200000000,        0.1458860195
        0.3489897788,       -0.2200000000,        0.1456581682
        0.3489349980,       -0.2200000000,        0.1454226107
        0.3488784046,       -0.2200000000,        0.1451792589
        0.3488199785,       -0.2200000000,        0.1449280268
        0.3487597002,       -0.2200000000,        0.1446688300
        0.3486975505,       -0.2200000000,        0.1444015864
        0.3486335108,       -0.2200000000,        0.1441262155
        0.3485675627,       -0.2200000000,        0.1438426389
        0.3484996886,       -0.2200000000,        0.1435507801
        0.3484298710,       -0.2200000000,        0.1432505643
        0.3483580929,       -0.2200000000,        0.1429419188
        0.3482843380,       -0.2200000000,        0.1426247725
        0.3482085901,       -0.2200000000,        0.1422990565
        0.3481308335,       -0.2200000000,        0.1419647034
        0.3480510532,       -0.2200000000,        0.1416216477
        0.3479692342,       -0.2200000000,        0.1412698260
        0.3478853622,       -0.2200000000,        0.1409091764
        0.3477994232,       -0.2200000000,        0.1405396390
        0.3477114038,       -0.2200000000,        0.1401611555
        0.3476212908,       -0.2200000000,        0.1397736695
        0.3475290715,       -0.2200000000,        0.1393771265
        0.3474347336,       -0.2200000000,        0.1389714734
        0.3473382652,       -0.2200000000,        0.1385566593
        0.3472396548,       -0.2200000000,        0.1381326348
        0.3471388914,       -0.2200000000,        0.1376993521
        0.3470359643,       -0.2200000000,        0.1372567654
        0.3469308631,       -0.2200000000,        0.1368048306
        0.3468235781,       -0.2200000000,        0.1363435050
        0.3467140997,       -0.2200000000,        0.1358727479
        0.3466024188,       -0.2200000000,        0.1353925201
        0.3464885268,       -0.2200000000,        0.1349027843
        0.3463724152,       -0.2200000000,        0.1344035046
        0.3462540762,       -0.2200000000,        0.1338946470
        0.3461335023,       -0.2200000000,        0.1333761788
        0.3460106861,       -0.2200000000,        0.1328480694
        0.3458856210,       -0.2200000000,        0.1323102894
        0.3457583005,       -0.2200000000,        0.1317628113
        0.3456287186,       -0.2200000000,        0.1312056090
        0.3454968696,       -0.2200000000,        0.1306386582
        0.3453627481,       -0.2200000000,        0.1300619360
        0.3452263493,       -0.2200000000,        0.1294754212
        0.3450876686,       -0.2200000000,        0.1288790941
        0.3449467017,       -0.2200000000,        0.1282729365
        0.3448034448,       -0.2200000000,        0.1276569320
        0.3446578945,       -0.2200000000,        0.1270310654
        0.3445100474,       -0.2200000000,        0.1263953232
        0.3443599010,       -0.2200000000,        0.1257496934
        0.3442074527,       -0.2200000000,        0.1250941656
        0.3440527004,       -0.2200000000,        0.1244287307
        0.3438956423,       -0.2200000000,        0.1237533812
        0.3437362772,       -0.2200000000,        0.1230681110
        0.3435746038,       -0.2200000000,        0.1223729157
        0.3434106216,       -0.2200000000,        0.1216677920
        0.3432443301,       -0.2200000000,        0.1209527384
        0.3430757292,       -0.2200000000,        0.1202277545
        0.3429048192,       -0.2200000000,        0.1194928416
        0.3427316007,       -0.2200000000,        0.1187480023
        0.3425560747,       -0.2200000000,        0.1179932405
        0.3423782425,       -0.2200000000,        0.1172285618
        0.3421981055,       -0.2200000000,        0.1164539729
        0.3420156658,       -0.2200000000,        0.1156694820
        0.3418309254,       -0.2200000000,        0.1148750986
        0.3416438871,       -0.2200000000,        0.1140708336
        0.3414545535,       -0.2200000000,        0.1132566993
        0.3412629279,       -0.2200000000,        0.1124327093
        0.3410690138,       -0.2200000000,        0.1115988785
        0.3408728149,       -0.2200000000,        0.1107552230
        0.3406743352,       -0.2200000000,        0.1099017606
        0.3404735793,       -0.2200000000,        0.1090385099
        0.3402705516,       -0.2200000000,        0.1081654912
        0.3400652574,       -0.2200000000,        0.1072827258
        0.3398577017,       -0.2200000000,        0.1063902363
        0.3396478902,       -0.2200000000,        0.1054880468
        0.3394358287,       -0.2200000000,        0.1045761824
        0.3392215234,       -0.2200000000,        0.1036546696
        0.3390049806,       -0.2200000000,        0.1027235358
        0.3387862072,       -0.2200000000,        0.1017828102
        0.3385652101,       -0.2200000000,        0.1008325226
        0.3383419966,       -0.2200000000,        0.0998727044
        0.3381165741,       -0.2200000000,        0.0989033880
        0.3378889507,       -0.2200000000,        0.0979246071
        0.3376591343,       -0.2200000000,        0.0969363965
        0.3374271332,       -0.2200000000,        0.0959387921
        0.3371929563,       -0.2200000000,        0.0949318311
        0.3369566122,       -0.2200000000,        0.0939155517
        0.3367181103,       -0.2200000000,        0.0928899933
        0.3364774598,       -0.2200000000,        0.0918551964
        0.3362346706,       -0.2200000000,        0.0908112026
        0.3359897525,       -0.2200000000,        0.0897580547
        0.3357427156,       -0.2200000000,        0.0886957964
        0.3354935706,       -0.2200000000,        0.0876244727
        0.3352423280,       -0.2200000000,        0.0865441294
        0.3349889987,       -0.2200000000,        0.0854548136
        0.3347335940,       -0.2200000000,        0.0843565734
        0.3344761253,       -0.2200000000,        0.0832494579
        0.3342166042,       -0.2200000000,        0.0821335171
        0.3339550426,       -0.2200000000,        0.0810088023
        0.3336914527,       -0.2200000000,        0.0798753656
        0.3334258467,       -0.2200000000,        0.0787332602
        0.3331582375,       -0.2200000000,        0.0775825402
        0.3328886376,       -0.2200000000,        0.0764232608
        0.3326170602,       -0.2200000000,        0.0752554781
        0.3323435186,       -0.2200000000,        0.0740792491
        0.3320680262,       -0.2200000000,        0.0728946319
        0.3317905968,       -0.2200000000,        0.0717016855
        0.3315112443,       -0.2200000000,        0.0705004697
        0.3312299828,       -0.2200000000,        0.0692910453
        0.3309468267,       -0.2200000000,        0.0680734741
        0.3306617906,       -0.2200000000,        0.0668478187
        0.3303748892,       -0.2200000000,        0.0656141427
        0.3300861375,       -0.2200000000,        0.0643725103
        0.3297955506,       -0.2200000000,        0.0631229869
        0.3295031441,       -0.2200000000,        0.0618656387
        0.3292089334,       -0.2200000000,        0.0606005326
        0.3289129342,       -0.2200000000,        0.0593277364
        0.3286151627,       -0.2200000000,        0.0580473188
        0.3283156349,       -0.2200000000,        0.0567593493
        0.3280143672,       -0.2200000000,        0.0554638982
        0.3277113761,       -0.2200000000,        0.0541610366
        0.3274066784,       -0.2200000000,        0.0528508363
        0.3271002909,       -0.2200000000,        0.0515333701
        0.3267922307,       -0.2200000000,        0.0502087114
        0.3264825152,       -0.2200000000,        0.0488769343
        0.3261711616,       -0.2200000000,        0.0475381140
        0.3258581876,       -0.2200000000,        0.0461923260
        0.3255436111,       -0.2200000000,        0.0448396468
        0.3252274499,       -0.2200000000,        0.0434801536
        0.3249097221,       -0.2200000000,        0.0421139242
        0.3245904461,       -0.2200000000,        0.0407410372
        0.3242696402,       -0.2200000000,        0.0393615719
        0.3239473231,       -0.2200000000,        0.0379756083
        0.3236235134,       -0.2200000000,        0.0365832270
        0.3232982302,       -0.2200000000,        0.0351845092
        0.3229714925,       -0.2200000000,        0.0337795369
        0.3226433194,       -0.2200000000,        0.0323683927
        0.3223137304,       -0.2200000000,        0.0309511599
        0.3219827449,       -0.2200000000,        0.0295279223
        0.3216503826,       -0.2200000000,        0.0280987642
        0.3213166632,       -0.2200000000,        0.0266637709
        0.3209816067,       -0.2200000000,        0.0252230280
        0.3206452331,       -0.2200000000,        0.0237766217
        0.3203075627,       -0.2200000000,        0.0223246388
        0.3199686157,       -0.2200000000,        0.0208671667
        0.3196284126,       -0.2200000000,        0.0194042934
        0.3192869740,       -0.2200000000,        0.0179361074
        0.3189443206,       -0.2200000000,        0.0164626976
        0.3186004731,       -0.2200000000,        0.0149841537
        0.3182554527,       -0.2200000000,        0.0135005656
        0.3179092802,       -0.2200000000,        0.0120120239
        0.3175619769,       -0.2200000000,        0.0105186198
        0.3172135641,       -0.2200000000,        0.0090204447
        0.3168640631,       -0.2200000000,        0.0075175907
        0.3165134956,       -0.2200000000,        0.0060101502
        0.3161618831,       -0.2200000000,        0.0044982163
        0.3158092472,       -0.2200000000,        0.0029818822
        0.3154556099,       -0.2200000000,        0.0014612419
        0.3151009931,       -0.2200000000,       -0.0000636105
        0.3147454187,       -0.2200000000,       -0.0015925803
        0.3143889090,       -0.2200000000,       -0.0031255723
        0.3140314860,       -0.2200000000,       -0.0046624912
        0.3136731721,       -0.2200000000,       -0.0062032410
        0.3133139896,       -0.2200000000,       -0.0077477255
        0.3129539611,       -0.2200000000,       -0.0092958482
        0.3125931090,       -0.2200000000,       -0.0108475121
        0.3122314561,       -0.2200000000,       -0.0124026198
        0.3118690249,       -0.2200000000,       -0.0139610738
        0.3115058383,       -0.2200000000,       -0.0155227760
        0.3111419192,       -0.2200000000,       -0.0170876282
        0.3107772905,       -0.2200000000,       -0.0186555318
        0.3104119751,       -0.2200000000,       -0.0202263879
        0.3100459962,       -0.2200000000,       -0.0218000974
        0.3096793768,       -0.2200000000,       -0.0233765607
        0.3093121402,       -0.2200000000,       -0.0249556782
        0.3089443095,       -0.2200000000,       -0.0265373498
        0.3085759082,       -0.2200000000,       -0.0281214754
        0.3082069596,       -0.2200000000,       -0.0297079545
        0.3078374871,       -0.2200000000,       -0.0312966864
        0.3074675141,       -0.2200000000,       -0.0328875702
        0.3070970642,       -0.2200000000,       -0.0344805048
        0.3067261609,       -0.2200000000,       -0.0360753888
        0.3063548279,       -0.2200000000,       -0.0376721208
        0.3059830888,       -0.2200000000,       -0.0392705990
        0.3056109672,       -0.2200000000,       -0.0408707217
        0.3052384870,       -0.2200000000,       -0.0424723868
        0.3048656718,       -0.2200000000,       -0.0440754922
        0.3044925454,       -0.2200000000,       -0.0456799355
        0.3041191318,       -0.2200000000,       -0.0472856143
        0.3037454546,       -0.2200000000,       -0.0488924262
        0.3033715378,       -0.2200000000,       -0.0505002683
        0.3029974053,       -0.2200000000,       -0.0521090381
        0.3026230810,       -0.2200000000,       -0.0537186326
        0.3022485888,       -0.2200000000,       -0.0553289490
        0.3018739527,       -0.2200000000,       -0.0569398842
        0.3014991967,       -0.2200000000,       -0.0585513351
        0.3011243447,       -0.2200000000,       -0.0601631988
        0.3007494207,       -0.2200000000,       -0.0617753720
        0.3003744487,       -0.2200000000,       -0.0633877516
        0.2999994527,       -0.2200000000,       -0.0650002344
        0.2996244567,       -0.2200000000,       -0.0666127172
        0.2992494847,       -0.2200000000,       -0.0682250968
        0.2988745607,       -0.2200000000,       -0.0698372700
        0.2984997086,       -0.2200000000,       -0.0714491337
        0.2981249526,       -0.2200000000,       -0.0730605847
        0.2977503165,       -0.2200000000,       -0.0746715199
        0.2973758243,       -0.2200000000,       -0.0762818362
        0.2970015000,       -0.2200000000,       -0.0778914307
        0.2966273675,       -0.2200000000,       -0.0795002005
        0.2962534507,       -0.2200000000,       -0.0811080427
        0.2958797736,       -0.2200000000,       -0.0827148545
        0.2955063599,       -0.2200000000,       -0.0843205334
        0.2951332335,       -0.2200000000,       -0.0859249767
