run_name,seed,profile,eval_type,global_step_after_rollout,utc_iso,rollout_steps,mean_sat_frac,mean_lim_frac,mean_action_l2_ratio,mean_max_abs_action
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,1,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.5114325118720041,0.6284514665603638
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,2,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.5523195004517938,0.8161681294441223
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,3,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.679155394705054,0.8897067308425903
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,4,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.44887799216693897,0.6998754739761353
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,5,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.22850932927802672,0.33859455585479736
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,6,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.5997190385297353,0.9348719120025635
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,7,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.42155938587138786,0.6254948377609253
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,8,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.5526937210929822,0.7824188470840454
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,9,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.5340122946701289,0.8484337329864502
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,10,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.6813852432646554,0.7909128665924072
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,11,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.5988799256461146,0.7688993215560913
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,12,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.4495362827515801,0.6984726190567017
sac_tf_tracking_reward_rs2_30k_s2,2,medium_train,train_rollout,13,2026-05-13T04:37:49+00:00,1,0.0,0.0,0.4322591457726299,0.724236011505127
