episode,seed,cable_seed,zero_rms_ee_error,sac_rms_ee_error,delta_rms_ee_error,zero_final_ee_error,sac_final_ee_error,delta_final_ee_error,zero_max_ee_error,sac_max_ee_error,delta_max_ee_error,zero_rms_roll_error,sac_rms_roll_error,delta_rms_roll_error,zero_rms_pitch_error,sac_rms_pitch_error,delta_rms_pitch_error,zero_rms_highfreq,sac_rms_highfreq,delta_rms_highfreq,zero_p2p_error_norm,sac_p2p_error_norm,delta_p2p_error_norm,zero_saturation_fraction,sac_saturation_fraction,delta_saturation_fraction,zero_limit_fraction,sac_limit_fraction,delta_limit_fraction,zero_ncon_max,sac_ncon_max,delta_ncon_max,zero_mean_residual_wrench_norm,sac_mean_residual_wrench_norm,delta_mean_residual_wrench_norm,zero_mean_tau_res_norm,sac_mean_tau_res_norm,delta_mean_tau_res_norm,zero_mean_reward,sac_mean_reward,delta_mean_reward,delta_smooth_score,zero_smooth_score,sac_smooth_score
10,10010,200010,0.007132383703933631,0.004116203721641135,-0.0030161799822924964,0.0015135209768188612,0.0004524248326099532,-0.001061096144208908,0.01277803682405568,0.008476666309424907,-0.0043013705146307726,6.771781188267614e-06,6.783444709398838e-06,1.1663521131223562e-08,0.04588035013047063,0.04822341278421108,0.0023430626537404506,0.0006507868585095904,0.0005043371635493937,-0.0001464496949601967,0.012755639489481625,0.0084548502564846,-0.004300789232997024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167452609845046,0.6167452609845046,0.0,0.17904571440521638,0.17904571440521638,-0.23002140457547643,-0.14419182997742522,0.08582957459805121,-0.004776351388854749,0.0161111381990695,0.011334786810214752
11,10011,200011,0.006552663993408722,0.0034130068226227773,-0.0031396571707859445,0.0011343547433875925,0.00014108592390979038,-0.000993268819477802,0.011713599304692969,0.007575512321835523,-0.004138086982857446,6.761528426389853e-06,6.770949051307685e-06,9.420624917831906e-09,0.04475276694121801,0.04673506724795363,0.0019823003067356154,0.0006181986043847404,0.0004647552724451482,-0.0001534433319395922,0.01168463713538239,0.007554820314582206,-0.0041298168208001845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222280457340703,0.6222280457340703,0.0,0.1808457173480605,0.1808457173480605,-0.20979186185762105,-0.12399600825126311,0.08579585360635794,-0.004837380047657526,0.014808998313029603,0.009971618265372077
12,10012,200012,0.006353591217855039,0.003236872587593838,-0.003116718630261201,0.0013596016347801538,0.000881529308019917,-0.0004780723267602368,0.010855155043349381,0.006199203335528509,-0.004655951707820872,6.732357464490772e-06,6.7432100660919666e-06,1.085260160119485e-08,0.04432658760250446,0.0463779724027857,0.0020513848002812404,0.0006189435519607929,0.0004638875149749227,-0.0001550560369858702,0.010829920125014334,0.00618003964437279,-0.004649880480641543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615351536667413,0.615351536667413,0.0,0.18089153129309835,0.18089153129309835,-0.20401245395808093,-0.12200111356725071,0.08201134039083022,-0.0043971555063543975,0.01462198064961535,0.010224825143260953
13,10013,200013,0.007383953564786594,0.004447882144002572,-0.0029360714207840215,0.0016864657028639212,0.00028829054032684996,-0.0013981751625370712,0.013147888950516443,0.009190517299135276,-0.003957371651381167,6.767144922465044e-06,6.7869132549873e-06,1.9768332522256066e-08,0.047421775950765986,0.050010653415709455,0.002588877464943469,0.0006636585654491028,0.000508032701681183,-0.00015562586376791977,0.013123901146740878,0.009167657086740808,-0.00395624406000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135869961074252,0.6135869961074252,0.0,0.17702113247703566,0.17702113247703566,-0.24173247733615114,-0.15663196500506965,0.08510051233108148,-0.004944418603877468,0.016769883089292087,0.011825464485414619
14,10014,200014,0.007017590609249281,0.003974925479560666,-0.003042665129688615,0.0015584222586056229,0.0011502312545436308,-0.0004081910040619921,0.012506407493852352,0.008092345040218057,-0.004414062453634295,6.78842901215455e-06,6.791676396605084e-06,3.2473844505336144e-09,0.046374664148796645,0.048616851354749725,0.0022421872059530806,0.0006570690487790001,0.00045119672804694815,-0.00020587232073205193,0.012485970329749603,0.008074231463164487,-0.004411738866585116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151028831549834,0.6151028831549834,0.0,0.17306048095558316,0.17306048095558316,-0.22854147872714234,-0.14306794495538355,0.08547353377175879,-0.0042119210220999004,0.016039886715975202,0.011827965693875302
15,10015,200015,0.007084396722598617,0.004223522565131887,-0.00286087415746673,0.0013234691805837685,0.000807966971687607,-0.0005155022088961615,0.012691421584545606,0.008868031798009034,-0.003823389786536572,6.752993049559297e-06,6.766352542261247e-06,1.3359492701950357e-08,0.0474596770468496,0.04967217468805244,0.0022124976412028416,0.0006703519314732548,0.0005809434034198022,-8.940852805345255e-05,0.012668542479361673,0.008846439836315053,-0.0038221026430466203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164264460333454,0.6164264460333454,0.0,0.1713428953820842,0.1713428953820842,-0.23198386103607066,-0.15101565961374547,0.08096820142232519,-0.003964250058929392,0.016023393368781266,0.012059143309851875
16,10016,200016,0.006967871841127022,0.00386670971574126,-0.003101162125385762,0.0018064868896265937,0.0012147745214646107,-0.000591712368161983,0.012396402552404604,0.00814691073656841,-0.004249491815836193,6.7940465368384855e-06,6.803576695708283e-06,9.530158869797802e-09,0.04596358511392553,0.04910608724926179,0.0031425021353362614,0.0006519295102190349,0.0004601829059090069,-0.00019174660431002798,0.012374752747985905,0.008126191661534237,-0.004248561086451668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231608970730647,0.6231608970730647,0.0,0.1814048333965547,0.1814048333965547,-0.22621276850661381,-0.14010804473526206,0.08610472377135175,-0.004324208846443581,0.016172311951506552,0.011848103105062971
17,10017,200017,0.007234995729505048,0.004200271345855684,-0.003034724383649364,0.00222063589096272,0.0019701752566456416,-0.00025046063431707856,0.01311595294960291,0.008889765633366523,-0.004226187316236387,6.797193251505091e-06,6.809260840722699e-06,1.2067589217608181e-08,0.04726773204738211,0.050579513094042586,0.003311781046660474,0.0006528332524284826,0.0004603591492756476,-0.00019247410315283506,0.013088543548014007,0.008866691377680827,-0.00422185217033318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277260850527107,0.6277260850527107,0.0,0.1910519763056015,0.1910519763056015,-0.23708380140712337,-0.1516643442991758,0.08541945710794757,-0.0038946131921845286,0.017127209880348174,0.013232596688163645
18,10018,200018,0.006780359542424203,0.003637807306818891,-0.0031425522356053124,0.001593144471239596,0.0008795878256676516,-0.0007135566455719445,0.012396329941517624,0.007708401266061217,-0.004687928675456407,6.803746525084566e-06,6.8069525407957845e-06,3.2060157112185568e-09,0.04516812273410218,0.04738976675289415,0.0022216440187919698,0.0006466715138219566,0.0004494461870409486,-0.000197225326781008,0.012374022942614873,0.007687096592429012,-0.004686926350185861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282894394372586,0.6282894394372586,0.0,0.1781543133954531,0.1781543133954531,-0.21800183219369712,-0.13048994266271297,0.08751188953098415,-0.004669942092124166,0.01568913700716048,0.011019194915036314
19,10019,200019,0.007501328069842725,0.0046064776630557235,-0.0028948504067870017,0.001546823588364404,3.717843095986137e-05,-0.0015096451574045425,0.013145711252557072,0.00914721348607147,-0.003998497766485601,6.764914944894226e-06,6.7828898272788e-06,1.797488238457479e-08,0.04725179452886744,0.049921994691544506,0.002670200162677064,0.0006716817616031739,0.0005063017990162529,-0.00016537996258692098,0.013125362330238286,0.00912793565274442,-0.003997426677493867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6082042681038874,0.6082042681038874,0.0,0.17457499585503314,0.17457499585503314,-0.24516219116130555,-0.1600595628361296,0.08510262832517596,-0.005019649067227832,0.016734920949437605,0.011715271882209773
20,10020,200020,0.006720224107193298,0.0036286706399246897,-0.0030915534672686083,0.001235915609112275,0.0006786132931146673,-0.0005573023159976076,0.012091777464914886,0.007637480882195693,-0.004454296582719193,6.758777073060196e-06,6.765120021137818e-06,6.342948077621877e-09,0.044077775266081275,0.04616121449800611,0.002083439231924833,0.0006346871468897486,0.0004919953349589541,-0.00014269181193079454,0.01207094667258909,0.007619049722924126,-0.004451896949664963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277362855676089,0.6277362855676089,0.0,0.1790565179778173,0.1790565179778173,-0.21330385105441535,-0.12813408000959142,0.08516977104482393,-0.004402236521677316,0.0150961260285837,0.010693889506906383
21,10021,200021,0.006960834307250268,0.004031015308818597,-0.0029298189984316705,0.0011498774635119871,0.0003884536701367157,-0.0007614237933752715,0.012702626626736045,0.008666929044825624,-0.0040356975819104204,6.777885557039564e-06,6.785024545094907e-06,7.138988055343311e-09,0.04660979492714388,0.048404399209093306,0.0017946042819494273,0.0006575674876556941,0.0005614456376568244,-9.61218499988697e-05,0.012679062302543736,0.008644535065898098,-0.004034527236645638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184515042151144,0.6184515042151144,0.0,0.17400548276996583,0.17400548276996583,-0.2256623591672752,-0.1425854778509758,0.0830768813162994,-0.0043667480220417575,0.015636965256368943,0.011270217234327185
22,10022,200022,0.00673644032922558,0.003757794234975649,-0.002978646094249931,0.0011792700432582855,0.0007117937286956741,-0.0004674763145626114,0.012457407256089313,0.00802833503419272,-0.004429072221896592,6.794718527836191e-06,6.7929667976126875e-06,-1.7517302235037793e-09,0.044882128380156865,0.04670122799939046,0.0018190996192335926,0.0006452395658018606,0.0005709744099886172,-7.426515581324339e-05,0.012436228870521157,0.008010875592324704,-0.004425353278196454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6281745465545291,0.6281745465545291,0.0,0.17692167394464314,0.17692167394464314,-0.2150409687538771,-0.13260741820259983,0.08243355055127727,-0.004186415855608118,0.015214468239357497,0.01102805238374938
23,10023,200023,0.00651614255030414,0.0033494743135458922,-0.0031666682367582476,0.001158859838392865,0.00014071994800027169,-0.0010181398903925934,0.011323772996909773,0.006910828464278032,-0.004412944532631741,6.7445402647753154e-06,6.7568078663032604e-06,1.2267601527945018e-08,0.04308011877301661,0.04547213258752053,0.002392013814503921,0.0006122153186135379,0.0004480544131581926,-0.00016416090545534536,0.011298833074572497,0.006891053659634111,-0.004407779414938386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225695241224051,0.6225695241224051,0.0,0.18112632779741425,0.18112632779741425,-0.20542539810703106,-0.12016552472936909,0.08525987337766197,-0.0049092418546556466,0.014549562994246413,0.009640321139590766
24,10024,200024,0.006916576684930625,0.00381042440283261,-0.003106152282098015,0.0014266121289174454,0.0002105194686543907,-0.0012160926602630547,0.01239654978641838,0.008094757020347646,-0.004301792766070733,6.7660515680828635e-06,6.780434322231752e-06,1.4382754148888207e-08,0.045021193569509774,0.047481900117618665,0.0024607065481088916,0.0006384990226952346,0.00045507028937498184,-0.0001834287333202528,0.012371145763620337,0.00807387323466845,-0.004297272528951887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221613539151613,0.6221613539151613,0.0,0.17933047300239044,0.17933047300239044,-0.2217959329347655,-0.13430993088195428,0.08748600205281121,-0.005027341721725269,0.01563946344002754,0.010612121718302272
25,10025,200025,0.006929361318313806,0.0038881710296690677,-0.0030411902886447384,0.0012459379241087838,0.00042678114356140944,-0.0008191567805473743,0.01236157932005201,0.008390694488901907,-0.003970884831150103,6.770312761895397e-06,6.779250653260118e-06,8.937891364720898e-09,0.04393481148377804,0.046054430976869204,0.0021196194930911613,0.0006316870104536777,0.0005333810391598929,-9.83059712937848e-05,0.012342479426751431,0.008372641074778614,-0.003969838351972817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6188765749245,0.6188765749245,0.0,0.17904443532343542,0.17904443532343542,-0.21930195963003782,-0.1343081324467673,0.08499382718327053,-0.004491504882135315,0.01535379681265371,0.010862291930518395
26,10026,200026,0.006668152474228881,0.003589606958522281,-0.0030785455157066,0.0015153253634723814,0.00032992634947468945,-0.001185399013997692,0.011811919522048145,0.007332343230111111,-0.004479576291937034,6.774889192553544e-06,6.792195143769345e-06,1.730595121580019e-08,0.043855489088117976,0.047874238757524,0.004018749669406026,0.0006261143932821109,0.0004858291381398725,-0.00014028525514223837,0.011788910312631752,0.007311281585879248,-0.004477628726752504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198798369308188,0.6198798369308188,0.0,0.19132596074188005,0.19132596074188005,-0.21247468113249476,-0.13119855328548743,0.08127612784700733,-0.004827736205090187,0.015240543494599721,0.010412807289509534
27,10027,200027,0.00698157543333331,0.003954268718615202,-0.003027306714718107,0.0015749671959223426,0.000618596184194074,-0.0009563710117282687,0.012560331790276113,0.008299002308689726,-0.0042613294815863866,6.794083749656558e-06,6.803335147103672e-06,9.251397447113798e-09,0.04769215647638791,0.050145442866582506,0.002453286390194598,0.0006670890730204154,0.00047955523103220503,-0.00018753384198821036,0.012532588265854242,0.008277675355621118,-0.004254912910233125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203224836425866,0.6203224836425866,0.0,0.17368487314691367,0.17368487314691367,-0.23047186958854685,-0.14464439771499119,0.08582747187355566,-0.004683097665327901,0.016166499874950464,0.011483402209622563
28,10028,200028,0.007052079337444087,0.003936196147519626,-0.0031158831899244606,0.0011884745573650013,0.0006845544073513027,-0.0005039201500136986,0.012296458532532095,0.00784182968372588,-0.004454628848806215,6.7732280549203954e-06,6.779179382393739e-06,5.951327473343789e-09,0.04459190453273309,0.047023979180836006,0.002432074648102918,0.0006476951937153345,0.0004647783643124084,-0.00018291682940292604,0.012277889344407279,0.007825337182045507,-0.004452552162361772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6175373516095525,0.6175373516095525,0.0,0.17613777508765996,0.17613777508765996,-0.22516625917264155,-0.1376425470687056,0.08752371210393595,-0.004358564127168937,0.015479847136627013,0.011121283009458076
29,10029,200029,0.00736509085668763,0.004422407243615663,-0.002942683613071967,0.0019966397926237892,0.0010685232083167365,-0.0009281165843070527,0.013401867643157579,0.009338327700060782,-0.0040635399430967965,6.796211907214607e-06,6.81038944208102e-06,1.4177534866412889e-08,0.049530427237739295,0.05257053955022184,0.0030401123124825444,0.0006773311491994137,0.0004960249849613159,-0.00018130616423809773,0.013374719155626033,0.009313451771532694,-0.004061267384093339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6229101560893898,0.6229101560893898,0.0,0.18255913541817478,0.18255913541817478,-0.24644083102103265,-0.16201708945147264,0.08442374156956,-0.004469694107314995,0.017329062400000983,0.012859368292685988
