step,time,policy,x_des,y_des,z_des,x_act,y_act,z_act,ee_err_norm_true,ee_err_norm_measured,roll_des,roll_act,pitch_des,pitch_act,ee_hf_norm,saturation_step,joint_limit_flag,actuator_limit_flag,ncon,tau_j1,tau_j2,tau_j3,tau_j4,W_Fx,W_Fy,W_Fz,W_Mroll,W_Mpitch
115,1.1600000000000008,zero,0.14181677069926385,-0.2649099375804417,-0.12163664586014723,0.1428349501119867,-0.2643288219945956,-0.11908824640274476,0.002805124673716854,0.00612626535900281,-1.570803106772076,-1.570801467275479,-5.264885037714606e-06,-0.02171056749429834,0.00024455173263450815,0,0,0,0,0.22346785494539712,-6.615577919160266,-1.0979424078785853,0.09752754502521657,0.0,0.0,0.0,0.0,0.0
116,1.1700000000000008,zero,0.13995909033164786,-0.2660245458010113,-0.12200818193367043,0.1408180949745065,-0.26540839838402625,-0.11945811373097948,0.0027605025727728536,0.005644789151871965,-1.570803106772076,-1.5708014245398247,-5.264885037714606e-06,-0.020953664195618726,0.0002702883114242039,0,0,0,0,0.21076300401394654,-6.621663061577441,-1.1157672002154395,0.10756528950623015,0.0,0.0,0.0,0.0,0.0
117,1.1800000000000008,zero,0.13809758581555184,-0.2671414485106689,-0.12238048283688963,0.13879838907081324,-0.266485038567256,-0.11982913862655678,0.0027260514477894927,0.005779622736436748,-1.570803106772076,-1.5708013815736726,-5.264885037714606e-06,-0.020122195934620057,0.0002879393396208132,0,0,0,0,0.19391274819973858,-6.634004757539856,-1.1037215057283973,0.09872833646696824,0.0,0.0,0.0,0.0,0.0
118,1.1900000000000008,zero,0.13623273194393584,-0.26826036083363847,-0.12275345361121283,0.13676109232020622,-0.2675370479143424,-0.12019630802529349,0.00270949069273543,0.0056392513460450724,-1.570803106772076,-1.5708013382060206,-5.264885037714606e-06,-0.019377999339228014,0.0003133799999212488,0,0,0,0,0.2058270464332953,-6.668704118297605,-1.1277082312802142,0.1071904235039699,0.0,0.0,0.0,0.0,0.0
119,1.2000000000000008,zero,0.13436500479999983,-0.2693809971200001,-0.12312699904000003,0.13471071172664847,-0.26855993647231113,-0.12055514291999556,0.0027217820942023845,0.00534272592896423,-1.570803106772076,-1.570801294587677,-5.264885037714606e-06,-0.018720246989191835,0.0003443721117637214,0,0,0,0,0.18851026857347897,-6.623183862177941,-1.101683620724968,0.10013126037838316,0.0,0.0,0.0,0.0,0.0
120,1.2100000000000009,zero,0.13249488157286388,-0.2705030710562817,-0.12350102368542723,0.13265848358130042,-0.26958424825283167,-0.12091465174958291,0.002749603744510711,0.005729950837736457,-1.570803106772076,-1.5708012510435343,-5.264885037714606e-06,-0.017898945418953094,0.0003661496331975807,0,0,0,0,0.1721570813032239,-6.631906890858584,-1.109994281452139,0.10338009076613511,0.0,0.0,0.0,0.0,0.0
121,1.2200000000000009,zero,0.13062284037324784,-0.2716262957760513,-0.12387543192535043,0.1306018285382671,-0.27062310622949964,-0.12128043711976302,0.0027822344984823593,0.005388675770268186,-1.570803106772076,-1.5708012074426105,-5.264885037714606e-06,-0.016854342880129103,0.00037882650016039993,0,0,0,0,0.1765046390231267,-6.638831586457081,-1.1419161346756894,0.12291124542528925,0.0,0.0,0.0,0.0,0.0
122,1.2300000000000009,zero,0.12874936004915188,-0.2727503839705089,-0.12425012799016963,0.12854572223501023,-0.27167322660193177,-0.12164651645583785,0.0028249830756544064,0.005626716032543455,-1.570803106772076,-1.5708011637041193,-5.264885037714606e-06,-0.01562574291537344,0.00038332091908645135,0,0,0,0,0.16029691002850902,-6.688661981925051,-1.1754501196962024,0.13507389664391722,0.0,0.0,0.0,0.0,0.0
123,1.2400000000000009,zero,0.1268749200015358,-0.2738750479990785,-0.12462501599969283,0.12649518166913196,-0.2727467144411599,-0.1220091774560206,0.0028740127184101716,0.006011109361357966,-1.570803106772076,-1.570801119789863,-5.264885037714606e-06,-0.014142193718679419,0.0003768077860696273,0,0,0,0,0.18142056991640948,-6.696219813826562,-1.1681114785454323,0.1266759860384286,0.0,0.0,0.0,0.0,0.0
124,1.2500000000000009,zero,0.12499999999999983,-0.2750000000000001,-0.12500000000000003,0.12444705620840293,-0.27382310344260696,-0.12236724366069102,0.0029363648079966335,0.005153503703161774,-1.570803106772076,-1.5708010753385775,-5.264885037714606e-06,-0.012612593167475206,0.00037061181155488126,0,0,0,0,0.18628368763400946,-6.638386883203083,-1.1365084038138251,0.11635037887305141,0.0,0.0,0.0,0.0,0.0
125,1.260000000000001,zero,0.12312507999846387,-0.2761249520009217,-0.12537498400030722,0.12239682034275659,-0.2748873925584134,-0.12272379459354255,0.0030150822161947063,0.005165173635732703,-1.570803106772076,-1.5708010300145654,-5.264885037714606e-06,-0.01120379749597844,0.0003706639793061552,0,0,0,0,0.15362657796904738,-6.671211151444073,-1.1406744975844807,0.1120195103430418,0.0,0.0,0.0,0.0,0.0
126,1.270000000000001,zero,0.12125063995084781,-0.2772496160294913,-0.12574987200983043,0.12035364664389343,-0.275934966694116,-0.12307856051106456,0.0031094702106890157,0.005168539523466151,-1.570803106772076,-1.5708009839739017,-5.264885037714606e-06,-0.00993292016094971,0.0003704496477702434,0,0,0,0,0.1393937069167503,-6.672339030404132,-1.159693533808005,0.12190743194406056,0.0,0.0,0.0,0.0,0.0
127,1.280000000000001,zero,0.11937715962675183,-0.2783737042239489,-0.12612456807464964,0.11831118634831547,-0.27696202493524125,-0.12342924286333712,0.0032239595902001355,0.004991630664083492,-1.570803106772076,-1.5708009370910772,-5.264885037714606e-06,-0.008837770892883734,0.00037611416041333565,0,0,0,0,0.14845511168549333,-6.670162879979923,-1.1496706949833633,0.11364770197351186,0.0,0.0,0.0,0.0,0.0
128,1.290000000000001,zero,0.11750511842713585,-0.27949692894371847,-0.12649897631457283,0.116270465175685,-0.27798193696280726,-0.12377866840573129,0.00334957377474347,0.005422755146309611,-1.570803106772076,-1.5708008895794108,-5.264885037714606e-06,-0.007792607343463098,0.00038222946609498925,0,0,0,0,0.12782366912809662,-6.641382856813652,-1.1340902925978573,0.10892788580237196,0.0,0.0,0.0,0.0,0.0
129,1.300000000000001,zero,0.11563499519999984,-0.2806190028800001,-0.12687300096000004,0.11423868177864491,-0.2790194979770904,-0.12413180806287955,0.003467311004843929,0.005287694617115779,-1.570803106772076,-1.5708008418283164,-5.264885037714606e-06,-0.006576127830294265,0.0003765466964879777,0,0,0,0,0.14734841104406537,-6.651414864263028,-1.1503304871043696,0.11648355273195274,0.0,0.0,0.0,0.0,0.0
130,1.310000000000001,zero,0.11376726805606388,-0.2817396391663617,-0.1272465463887872,0.11221685376787258,-0.28008193953055444,-0.12448759521479483,0.0035726130672180563,0.005401695542447116,-1.570803106772076,-1.5708007938445094,-5.264885037714606e-06,-0.00514319009969455,0.0003603953079944989,0,0,0,0,0.13552488292309156,-6.7000866712833,-1.1839658566383886,0.12801438237513096,0.0,0.0,0.0,0.0,0.0
131,1.320000000000001,zero,0.11190241418444785,-0.28285855148933126,-0.12761951716311043,0.11019410125924715,-0.281148423717894,-0.12484111121377586,0.003682717700876138,0.005304023942544612,-1.570803106772076,-1.5708007452877195,-5.264885037714606e-06,-0.0036767779662667532,0.00035080625046424874,0,0,0,0,0.14042363317717638,-6.6927930086115754,-1.1796267614862654,0.12501747124694343,0.0,0.0,0.0,0.0,0.0
132,1.330000000000001,zero,0.1100409096683519,-0.28397545419898884,-0.12799181806632962,0.10816700820813523,-0.282203287881448,-0.1251908612416332,0.0038075502982156217,0.005352738186242466,-1.570803106772076,-1.5708006961244803,-5.264885037714606e-06,-0.002281861168861976,0.00035201314283872065,0,0,0,0,0.1280059628673363,-6.7093586516589285,-1.1922977002950195,0.12850904874209823,0.0,0.0,0.0,0.0,0.0
133,1.340000000000001,zero,0.10818322930073587,-0.2850900624195585,-0.12836335413985284,0.10614475254857657,-0.2832563986703748,-0.12554117514940297,0.0039347686676983965,0.005846314307414457,-1.570803106772076,-1.5708006467193685,-5.264885037714606e-06,-0.0008482523085520111,0.00035199899133394924,0,0,0,0,0.13906911912590317,-6.689181106227329,-1.1664555224211999,0.11440444844292519,0.0,0.0,0.0,0.0,0.0
134,1.350000000000001,zero,0.10632984639999982,-0.2862020921600001,-0.12873403072000003,0.10412357424193272,-0.2843140625919913,-0.12589505729519007,0.004061042057392978,0.005466026015013123,-1.570803106772076,-1.5708005970267431,-5.264885037714606e-06,0.0006590796204488658,0.00035198737104476696,0,0,0,0,0.16876813608905594,-6.698074899145528,-1.1753865593124098,0.11580339115893035,0.0,0.0,0.0,0.0,0.0
135,1.360000000000001,zero,0.10448123262566372,-0.28731126042460176,-0.12910375347486724,0.10210609021648044,-0.285370704399306,-0.12625488886178596,0.004186058854684127,0.005509500204797217,-1.570803106772076,-1.5708005469185342,-5.264885037714606e-06,0.002167933704569913,0.0003518906414255087,0,0,0,0,0.12218361353142802,-6.727685226153128,-1.2063897060167728,0.1284627008597645,0.0,0.0,0.0,0.0,0.0
136,1.370000000000001,zero,0.10263785779404783,-0.2884172853235713,-0.12947242844119045,0.10009514154389283,-0.2864278000942045,-0.12662191226697936,0.004306843376083001,0.005340453143153482,-1.570803106772076,-1.5708004963153215,-5.264885037714606e-06,0.003663251897904063,0.0003499844209755185,0,0,0,0,0.11312370310762289,-6.711417581636952,-1.1983542241460754,0.12472104802121149,0.0,0.0,0.0,0.0,0.0
137,1.380000000000001,zero,0.10080018969395185,-0.2895198861836289,-0.12983996206120962,0.09810131147191961,-0.28748953844570324,-0.126993486312348,0.004416863115732373,0.005549155291026512,-1.570803106772076,-1.5708004454883244,-5.264885037714606e-06,0.005200116582678271,0.00033992209982470025,0,0,0,0,0.10881073740546837,-6.670393964744354,-1.1625484251474518,0.10678630195202517,0.0,0.0,0.0,0.0,0.0
138,1.390000000000001,zero,0.09896869390233587,-0.2906187836585985,-0.13020626121953283,0.09612893444584052,-0.28856547326479687,-0.1273637103599182,0.004512251404071415,0.00559113213345166,-1.570803106772076,-1.570800394573911,-5.264885037714606e-06,0.006859228296436148,0.0003204701269305966,0,0,0,0,0.08901456769279369,-6.671538438314757,-1.1788280357573473,0.11399123600511199,0.0,0.0,0.0,0.0,0.0
139,1.400000000000001,zero,0.09714383359999984,-0.29171369984000006,-0.13057123328000003,0.09417896534689754,-0.289671222659262,-0.1277319517366072,0.004585158282408668,0.005379529989557286,-1.570803106772076,-1.5708003437483498,-5.264885037714606e-06,0.008767979175949181,0.0002932498649826076,0,0,0,0,0.08395308029960187,-6.675105215499281,-1.1787056599242058,0.11035676364449058,0.0,0.0,0.0,0.0,0.0
140,1.410000000000001,zero,0.09532606938726385,-0.2928043583676417,-0.13093478612254722,0.09225192325846128,-0.29081501862492337,-0.1280970619855381,0.00463255062691758,0.005315883812627691,-1.570803106772076,-1.5708002932954035,-5.264885037714606e-06,0.011024940208882672,0.0002653429886542359,0,0,0,0,0.09513121476248948,-6.682396411902998,-1.1668803499034672,0.09917275492298544,0.0,0.0,0.0,0.0,0.0
141,1.420000000000001,zero,0.09351585909964785,-0.29389048454021127,-0.13129682818007044,0.09034445519276958,-0.29197975859782677,-0.12845611157676637,0.004666727674479335,0.005268513731607786,-1.570803106772076,-1.5708002432142203,-5.264885037714606e-06,0.013521259272314623,0.00024745932347141497,0,0,0,0,0.07799789294295663,-6.6632808391128835,-1.1518702381926378,0.09017644588254212,0.0,0.0,0.0,0.0,0.0
142,1.430000000000001,zero,0.09171365762355194,-0.2949718054258688,-0.1316572684752896,0.08844990009149545,-0.29313749412003187,-0.12881057416951508,0.004703241399854553,0.005503918612732441,-1.570803106772076,-1.5708001933052567,-5.264885037714606e-06,0.016047011558046442,0.0002386680528662293,0,0,0,0,0.06052489808627815,-6.659312311561372,-1.1458404232428405,0.08277132705692253,0.0,0.0,0.0,0.0,0.0
143,1.440000000000001,zero,0.08991991671193586,-0.29604804997283846,-0.1320160166576128,0.08655586698393539,-0.2942600819595834,-0.12916560755733264,0.004757992457732908,0.005616633466780963,-1.570803106772076,-1.5708001432715888,-5.264885037714606e-06,0.018388447661813245,0.00023230930063039443,0,0,0,0,0.05012994317277261,-6.674799121266171,-1.1632648639559313,0.08553543442256895,0.0,0.0,0.0,0.0,0.0
144,1.450000000000001,zero,0.08813508479999987,-0.29711894912000003,-0.13237298304000003,0.0846575393598331,-0.2953425181572237,-0.12951851742012002,0.004837044885982786,0.005273231347362856,-1.570803106772076,-1.5708000929377297,-5.264885037714606e-06,0.020497986410301428,0.00022840069457318341,0,0,0,0,0.05289667485012578,-6.663252705483369,-1.1559989602314902,0.07916313904985285,0.0,0.0,0.0,0.0,0.0
145,1.460000000000001,zero,0.0863596068208638,-0.2981842359074817,-0.13272807863582725,0.08276197427049416,-0.2963837022283717,-0.12985769748551942,0.004942061254692337,0.005541650252020917,-1.570803106772076,-1.5708000424008237,-5.264885037714606e-06,0.022383428461253407,0.00022747230473306484,0,0,0,0,0.051745735347583005,-6.719865111089486,-1.1749143009799061,0.07725019298442065,0.0,0.0,0.0,0.0,0.0
146,1.470000000000001,zero,0.08459392402124782,-0.2992436455872513,-0.13308121519575045,0.0808726633837037,-0.29739230589553645,-0.1301801731833921,0.00506865703555906,0.005439226665850738,-1.570803106772076,-1.570799991742476,-5.264885037714606e-06,0.0241098489662237,0.00023458346428414673,0,0,0,0,0.03076385237257312,-6.705583364175861,-1.18168748530424,0.07963160683757836,0.0,0.0,0.0,0.0,0.0
147,1.480000000000001,zero,0.08283847377715184,-0.30029691573370887,-0.13343230524456962,0.07899116801000572,-0.2983832186637635,-0.13049056745538085,0.005207477255041498,0.0049885432224952755,-1.570803106772076,-1.5707999409506648,-5.264885037714606e-06,0.025759664033347507,0.0002483863235361046,0,0,0,0,0.03373294297992384,-6.683199008386221,-1.1635318899081748,0.06868001689252393,0.0,0.0,0.0,0.0,0.0
148,1.490000000000001,zero,0.08109368940953579,-0.3013437863542785,-0.13378126211809283,0.07711737130408379,-0.2993461861635616,-0.13079893006650845,0.005356847642373729,0.005203759969629834,-1.570803106772076,-1.5707998900560853,-5.264885037714606e-06,0.027261684548874232,0.0002670223605904887,0,0,0,0,0.03247430268588197,-6.646758026189704,-1.1281963079677773,0.05138299893218139,0.0,0.0,0.0,0.0,0.0
149,1.500000000000001,zero,0.07935999999999976,-0.3023840000000001,-0.13412800000000005,0.0752514584550149,-0.30027601705620277,-0.13111001225589294,0.005516516631153016,0.005614585603046249,-1.570803106772076,-1.5707998393009963,-5.264885037714606e-06,0.028621326262923352,0.0002907971814631961,0,0,0,0,0.03240049750445027,-6.647487280999511,-1.135692001059277,0.05195908973580711,0.0,0.0,0.0,0.0,0.0
150,1.5100000000000011,zero,0.07763783020646381,-0.3034173018761217,-0.13447243395870723,0.07340144331712634,-0.301183965081009,-0.1314276571013296,0.005674983103743771,0.005780382635671516,-1.570803106772076,-1.570799788977645,-5.264885037714606e-06,0.029935595997018893,0.0003108867292545794,0,0,0,0,0.029075501479816277,-6.653833264516222,-1.156752032217557,0.060695149497405204,0.0,0.0,0.0,0.0,0.0
151,1.5200000000000011,zero,0.07592760007884788,-0.30444343995269124,-0.1348144799842304,0.07156325608904521,-0.3020563048329976,-0.13174855606886662,0.005843440937992019,0.00588145963344358,-1.570803106772076,-1.5707997390514608,-5.264885037714606e-06,0.031125767728694465,0.00033741857077346677,0,0,0,0,0.008976539492638942,-6.652537724736603,-1.160626039243542,0.06030890736298415,0.0,0.0,0.0,0.0,0.0
152,1.5300000000000011,zero,0.07422972487475177,-0.3054621650751489,-0.13515405502504965,0.06973052092731304,-0.30287392968941634,-0.13207031200998035,0.006037488679541779,0.005642023628242336,-1.570803106772076,-1.570799689410447,-5.264885037714606e-06,0.03207301563920528,0.0003823796019845331,0,0,0,0,-0.009202799176941463,-6.672652837639936,-1.179243854412227,0.06661739333258947,0.0,0.0,0.0,0.0,0.0
153,1.5400000000000011,zero,0.07254461487513586,-0.3064732310749185,-0.13549107702497282,0.06791055270408132,-0.3036387144736847,-0.1323969930032659,0.006251589597954324,0.00596486287971203,-1.570803106772076,-1.5707996404085347,-5.264885037714606e-06,0.03282908829000841,0.0004377878319619118,0,0,0,0,-0.021558191658353418,-6.680536708255549,-1.1752785250608206,0.06021435040685254,0.0,0.0,0.0,0.0,0.0
154,1.5500000000000012,zero,0.0708726751999999,-0.30747639488000006,-0.13582546496000003,0.06609916192114072,-0.3043611091020746,-0.13273045249418536,0.006486180437294188,0.006409938437776712,-1.570803106772076,-1.5707995922354197,-5.264885037714606e-06,0.03350367474179339,0.0004975253478295861,0,0,0,0,-0.005175861577111774,-6.678971723365613,-1.1886541603441205,0.06597802875421287,0.0,0.0,0.0,0.0,0.0
155,1.5600000000000012,zero,0.06921430562406378,-0.3084714166255617,-0.13615713887518724,0.06429863716527952,-0.3050463456812,-0.13306686535521717,0.006741268263377862,0.005674294468837457,-1.570803106772076,-1.5707995450384729,-5.264885037714606e-06,0.03415302091445649,0.0005563932797024018,0,0,0,0,0.0024853021761122498,-6.749179840386275,-1.2502215464440427,0.0903034391593206,0.0,0.0,0.0,0.0,0.0
156,1.5700000000000012,zero,0.06756990039244781,-0.3094580597645313,-0.13648601992151044,0.062512431070146,-0.3056952774192456,-0.1334087664584586,0.007014699979320714,0.0063320270312849135,-1.570803106772076,-1.5707994986459204,-5.264885037714606e-06,0.03473787522471805,0.0006129521012502841,0,0,0,0,-0.012661795959127324,-6.759933424412697,-1.231550925263514,0.0765945270816525,0.0,0.0,0.0,0.0,0.0
157,1.5800000000000012,zero,0.06593984803635164,-0.310436091178189,-0.13681203039272966,0.06074393557269223,-0.30633080582553074,-0.1337606335825567,0.00729122051853428,0.0069416775032962105,-1.570803106772076,-1.5707994529477947,-5.264885037714606e-06,0.03536304573516813,0.0006534566024508155,0,0,0,0,-0.0650516946482094,-6.84612693395929,-1.2998161120105196,0.10208779085542906,0.0,0.0,0.0,0.0,0.0
158,1.5900000000000012,zero,0.06432453118873582,-0.3114052812867585,-0.13713509376225283,0.05900211340187028,-0.3069796694844438,-0.13411673870295615,0.007551465962759271,0.007479852695086784,-1.570803106772076,-1.5707994080064158,-5.264885037714606e-06,0.03617897379385493,0.0006644827995868144,0,0,0,0,-0.03299438222628309,-6.903360063889454,-1.35929754990921,0.12777703628724169,0.0,0.0,0.0,0.0,0.0
159,1.6000000000000012,zero,0.06272432639999981,-0.3123654041600001,-0.13745513472000004,0.05729455879014646,-0.30765216172468696,-0.1344686711477375,0.007785627477570454,0.007203842685066917,-1.570803106772076,-1.5707993637942916,-5.264885037714606e-06,0.03722327574587214,0.0006471830068509135,0,0,0,0,-0.06433046578542642,-6.898347800248592,-1.3726832730425569,0.1338235948687114,0.0,0.0,0.0,0.0,0.0
160,1.6100000000000012,zero,0.06113960395366391,-0.31331623762780164,-0.1377720792092672,0.055624734605843905,-0.30835415215800904,-0.1348082453368473,0.007988766322552883,0.007239131602815224,-1.570803106772076,-1.5707993200997132,-5.264885037714606e-06,0.03848425301240743,0.0006060566419005821,0,0,0,0,-0.06597128805599731,-6.89844592604163,-1.3605336096869105,0.12429113220876362,0.0,0.0,0.0,0.0,0.0
161,1.6200000000000012,zero,0.05957072768204791,-0.31425756339077127,-0.13808585446359042,0.053989778440922134,-0.3091002470855203,-0.13513532816948637,0.008151718304543476,0.007440625237480039,-1.570803106772076,-1.5707992764775687,-5.264885037714606e-06,0.039972278326072974,0.0005406388136267164,0,0,0,0,-0.048500237581086236,-6.900367707321048,-1.3616427219462777,0.12330276463939707,0.0,0.0,0.0,0.0,0.0
162,1.6300000000000012,zero,0.05801805478195177,-0.3151891671308289,-0.13839638904360965,0.052390454901612676,-0.3099129286586472,-0.13545574869115984,0.008255660997823171,0.007606657837292348,-1.570803106772076,-1.5707992326913864,-5.264885037714606e-06,0.04176497365298104,0.0004450513536461701,0,0,0,0,-0.06258248497484104,-6.907455950887887,-1.3619565020817552,0.119622270591758,0.0,0.0,0.0,0.0,0.0
163,1.6400000000000012,zero,0.05648193563033577,-0.3161108386217985,-0.13870361287393285,0.050824039711019606,-0.31080563067204253,-0.13577471760774495,0.008290684236193434,0.00799370746222198,-1.570803106772076,-1.5707991886773625,-5.264885037714606e-06,0.043927053733574084,0.0003221671418975205,0,0,0,0,-0.05273583308063781,-6.892712030271609,-1.353241745458046,0.11237028355606646,0.0,0.0,0.0,0.0,0.0
164,1.6500000000000012,zero,0.054962713599999824,-0.3170223718400001,-0.13900745728000002,0.049286375700363635,-0.3117592860389608,-0.13609400869105032,0.00827097737757761,0.007776612097035011,-1.570803106772076,-1.5707991443152451,-5.264885037714606e-06,0.046326385426735284,0.0001960924502246832,0,0,0,0,-0.07137705610958014,-6.852001059384512,-1.3307008784748091,0.10061790103667734,0.0,0.0,0.0,0.0,0.0
165,1.6600000000000013,zero,0.053460724875263876,-0.31792356507484165,-0.13930785502494722,0.04777756391849765,-0.3127152239114645,-0.13640780544615094,0.00823622630177907,0.007740499895687319,-1.570803106772076,-1.5707990994125156,-5.264885037714606e-06,0.04857825998891352,0.00010594743961307989,0,0,0,0,-0.08344273151017498,-6.867342861669585,-1.318740657123352,0.0874515439150953,0.0,0.0,0.0,0.0,0.0
166,1.6700000000000013,zero,0.051976298267647825,-0.31881422103941126,-0.13960474034647044,0.046296514613892524,-0.31365507505662926,-0.1367109960863945,0.008200639332871797,0.008423415382003554,-1.570803106772076,-1.570799054042677,-5.264885037714606e-06,0.05059304596039871,5.220998625976718e-05,0,0,0,0,-0.07439640370030157,-6.8877780896180765,-1.3188106085883948,0.0775614020029764,0.0,0.0,0.0,0.0,0.0
167,1.6800000000000013,zero,0.05050975503155186,-0.31969414698106885,-0.13989804899368963,0.04484197450822751,-0.314580127925688,-0.13700332152315228,0.008164335495804708,0.008309533895862321,-1.570803106772076,-1.5707990084501688,-5.264885037714606e-06,0.0524252190943002,3.146126868591177e-05,0,0,0,0,-0.08510210530893982,-6.871716827795222,-1.3272404073644393,0.07919319953798515,0.0,0.0,0.0,0.0,0.0
168,1.6900000000000013,zero,0.0490614086799358,-0.3205631547920385,-0.14018771826401283,0.04341609250951032,-0.3154882853870495,-0.1372877799978579,0.008126102146125825,0.00839759626491222,-1.570803106772076,-1.570798962979934,-5.264885037714606e-06,0.05411287947178578,3.879814189493062e-05,0,0,0,0,-0.09066591657812104,-6.895745175537791,-1.3323010653124188,0.07463654129109143,0.0,0.0,0.0,0.0,0.0
169,1.7000000000000013,zero,0.04763156479999975,-0.32142106112000013,-0.14047368704000004,0.04202157034603661,-0.3163869492918446,-0.1375579105070481,0.00808183595861646,0.008339118140981665,-1.570803106772076,-1.570798917885337,-5.264885037714606e-06,0.055739825123746645,5.823336742442928e-05,0,0,0,0,-0.09728254947781695,-6.891981176377224,-1.3315294566334703,0.06986745296380661,0.0,0.0,0.0,0.0,0.0
170,1.7100000000000013,zero,0.04622052086886391,-0.3222676874786816,-0.14075589582622722,0.040655080847967096,-0.3172802567152853,-0.13780955714753623,0.008033025572934668,0.008389615993767776,-1.570803106772076,-1.5707988732405191,-5.264885037714606e-06,0.057355942552288486,8.402428244853984e-05,0,0,0,0,-0.0815112723772975,-6.857635267856112,-1.3133792045434285,0.060213104186109256,0.0,0.0,0.0,0.0,0.0
171,1.7200000000000013,zero,0.044828566069247816,-0.32310286035845126,-0.14103428678615043,0.03931073159265622,-0.3181505905502315,-0.13804163049251691,0.007995465293295465,0.008724874955588774,-1.570803106772076,-1.5707988288436483,-5.264885037714606e-06,0.058841096166509566,0.00010306059969829617,0,0,0,0,-0.0708468613199878,-6.873909493832819,-1.3253721986672233,0.05977975661913221,0.0,0.0,0.0,0.0,0.0
172,1.7300000000000013,zero,0.043455981105151864,-0.32392641133690886,-0.14130880377896962,0.03799027808106726,-0.31898391589206193,-0.13825726813430864,0.007975841056619469,0.008687322570108836,-1.570803106772076,-1.5707987846619043,-5.264885037714606e-06,0.06009832682337923,0.00011574336094282829,0,0,0,0,-0.08003890858850102,-6.839655399365167,-1.319068175807837,0.05676826480470837,0.0,0.0,0.0,0.0,0.0
173,1.7400000000000013,zero,0.04210303801753579,-0.3247381771894785,-0.14157939239649284,0.036696453565530814,-0.3197876314618603,-0.13845957231270983,0.007966952729436563,0.008163586139484716,-1.570803106772076,-1.5707987408872293,-5.264885037714606e-06,0.06119244067454255,0.00013212962159378562,0,0,0,0,-0.10365185210533093,-6.857137998707712,-1.3201484356743547,0.050407165765660816,0.0,0.0,0.0,0.0,0.0
174,1.7500000000000013,zero,0.04076999999999975,-0.3255380000000001,-0.14184600000000006,0.03542301574957871,-0.32059378518729004,-0.13865174535781488,0.007952280390403365,0.008077407616513082,-1.570803106772076,-1.570798697562328,-5.264885037714606e-06,0.06233414844796936,0.00015092535620779657,0,0,0,0,-0.08875355541501528,-6.862582377233921,-1.3093112013167996,0.039708445234322015,0.0,0.0,0.0,0.0,0.0
175,1.7600000000000013,zero,0.039457121214463875,-0.3263257272713217,-0.14210857575710723,0.03417830730173466,-0.32142987814710905,-0.1388384808006684,0.007907511365556412,0.007600341847661893,-1.570803106772076,-1.5707986549442374,-5.264885037714606e-06,0.06369333710857994,0.00017377800751185833,0,0,0,0,-0.0854712892946394,-6.875812295040293,-1.3154303073104725,0.03793817780954151,0.0,0.0,0.0,0.0,0.0
176,1.7700000000000014,zero,0.03816464660684776,-0.3271012120358913,-0.14236707067863044,0.03296676505624414,-0.32226123313738014,-0.13901967585104713,0.007851650812655288,0.007504873243259161,-1.570803106772076,-1.5707986128538916,-5.264885037714606e-06,0.0650203372214535,0.0001979428115872262,0,0,0,0,-0.08263436715786375,-6.866325957536473,-1.2942826106638163,0.022612695840985075,0.0,0.0,0.0,0.0,0.0
177,1.7800000000000014,zero,0.03689281172275172,-0.327864312966349,-0.14262143765544966,0.03177812600474943,-0.3230692503388316,-0.13919687145980145,0.007802582215146919,0.008159902819450384,-1.570803106772076,-1.5707985710709949,-5.264885037714606e-06,0.06620195316610733,0.00021285502915005593,0,0,0,0,-0.06917001252980157,-6.841153119797851,-1.2804534350323282,0.012813993440222632,0.0,0.0,0.0,0.0,0.0
178,1.7900000000000014,zero,0.0356418425231359,-0.32861489448611847,-0.14287163149537283,0.030604370928797902,-0.32384787787677155,-0.13937003652562086,0.00776928148220567,0.007789216768301419,-1.570803106772076,-1.5707985297241807,-5.264885037714606e-06,0.06725397403463207,0.0002162872947161806,0,0,0,0,-0.06681695623927336,-6.825139882431572,-1.2926176584070665,0.017208638257900255,0.0,0.0,0.0,0.0,0.0
179,1.8000000000000014,zero,0.0344119551999999,-0.32935282688,-0.14311760896000003,0.02945175510833057,-0.32459955191965395,-0.1395453964836608,0.0077432493033714805,0.008196396874266206,-1.570803106772076,-1.5707984893440887,-5.264885037714606e-06,0.06825796827673303,0.0002132595900804486,0,0,0,0,-0.06559052324064184,-6.831138950964958,-1.2846269046547443,0.008778786821010659,0.0,0.0,0.0,0.0,0.0
180,1.8100000000000014,zero,0.03320335599206392,-0.3300779864047616,-0.14335932880158722,0.028323134769447044,-0.32531466701397294,-0.1397289833540022,0.007725618348659533,0.008027901775726761,-1.570803106772076,-1.570798449972935,-5.264885037714606e-06,0.06915191412115695,0.00020466420045911103,0,0,0,0,-0.08663023099577691,-6.822619015185325,-1.290579729805169,0.009446341032149863,0.0,0.0,0.0,0.0,0.0
181,1.8200000000000014,zero,0.03201624100044781,-0.3307902553997313,-0.14359675179991044,0.027211063567226457,-0.32599128187037907,-0.13992456899777767,0.007720414731893791,0.008236299840732314,-1.570803106772076,-1.57079841140711,-5.264885037714606e-06,0.06991223429093063,0.00019101385048377325,0,0,0,0,-0.0822360471197775,-6.7918669319275216,-1.2710135824873463,-0.001763000116719593,0.0,0.0,0.0,0.0,0.0
