run_name,seed,profile,eval_type,global_step_after_rollout,utc_iso,rollout_steps,mean_sat_frac,mean_lim_frac,mean_action_l2_ratio,mean_max_abs_action
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,1,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.6630028987081549,0.9009273052215576
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,2,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5687090877617031,0.8972988128662109
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,3,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.3968094690214888,0.6554051637649536
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,4,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.6206708278156314,0.944881796836853
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,5,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.4485750266409351,0.576857328414917
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,6,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.4404165018369526,0.731916606426239
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,7,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5255044671241192,0.5930895209312439
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,8,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.6105166038940224,0.9614744186401367
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,9,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5948193310688366,0.9233143329620361
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,10,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.7171838239634587,0.9398508071899414
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,11,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.46628623241340744,0.7682687640190125
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,12,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5926895423529129,0.8345954418182373
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,13,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5347219181435489,0.9208142757415771
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,14,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.6691900370721019,0.8753008246421814
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,15,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.4922204589034094,0.6797630786895752
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,16,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.2926499873020819,0.5060603618621826
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,17,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5884603646165206,0.7041559219360352
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,18,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5988314095192164,0.6167674660682678
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,19,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.7271545781038925,0.8368947505950928
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,20,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.6034291298241015,0.7530741691589355
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,21,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.648328296542979,0.9858163595199585
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,22,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.527312820753578,0.6711384057998657
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,23,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5080320133971447,0.6101096868515015
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,24,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.6707607163068598,0.9273416996002197
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,25,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.47579258154963533,0.7894318103790283
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,26,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.7587996646458269,0.9510186314582825
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,27,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.6122684889467538,0.7710405588150024
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,28,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.541573614538586,0.5766505002975464
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,29,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.736569527503206,0.8745641708374023
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,30,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.4643684441735247,0.6709854602813721
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,31,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.44823905734308056,0.642856240272522
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,32,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.6396137291137078,0.9883508086204529
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,33,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.49977060856529676,0.7881575226783752
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,34,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.32488328833700036,0.4505878686904907
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,35,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.5757942410191034,0.7346410751342773
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,36,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.398616782974655,0.6074062585830688
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,37,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.7035223831434625,0.9922823905944824
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,38,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.6429750353756987,0.8536198735237122
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,39,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.5064416313993009,0.7426535487174988
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,40,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.21730310482247586,0.3299684524536133
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,41,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.481887069123282,0.6793692111968994
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,42,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.2262428749827164,0.2699854373931885
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,43,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.6187215224317313,0.7805306911468506
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,44,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.31702821513264656,0.373904287815094
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,45,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.7143209110129113,0.9433798789978027
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,46,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5786116671756769,0.8353844881057739
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,47,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.5351857453514308,0.8458324074745178
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,48,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.5385306776613649,0.7346073985099792
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,49,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.40551658821824943,0.5701706409454346
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,50,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5112891163415639,0.7019039392471313
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,51,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.5975499191633525,0.9299354553222656
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,52,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.6491044028851729,0.7510793209075928
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,53,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.4911063368458972,0.6243504881858826
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,54,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.6868803221609319,0.9493856430053711
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,55,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.26744113609939735,0.38724565505981445
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,56,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.567831626878618,0.8818683624267578
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,57,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.7251290809613897,0.9764378070831299
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,58,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.26795819513908564,0.28302717208862305
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,59,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.5745899522961143,0.9665543437004089
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,60,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.5982992856597171,0.9431967735290527
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,61,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.44632239429287235,0.581437885761261
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,62,2026-05-13T04:15:26+00:00,1,1.0,0.0,0.7625323696563422,0.9663454294204712
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_rollout,63,2026-05-13T04:15:26+00:00,1,0.0,0.0,0.754924349782861,0.9980517625808716
