run_name,seed,profile,eval_type,r,l,t
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-158.483698,500,388.629244
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-303.224786,500,392.256938
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-175.661536,500,395.803574
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-183.844971,500,399.318256
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-159.184713,500,402.85479
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-653.684347,500,430.09505
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-279.076193,500,433.637261
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-151.469037,500,437.182406
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-139.62258,500,440.748656
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-401.964479,500,444.190519
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-207.828014,500,447.670687
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-192.585495,500,451.128147
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-564.023682,452,454.261817
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-170.706319,500,457.920663
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-108.068077,500,461.439283
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-297.402141,500,487.454041
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-172.385407,500,490.855002
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-494.150037,443,493.949742
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-179.527387,500,497.399281
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-159.198057,500,500.871222
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-210.348776,500,504.395001
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-77.135657,68,504.940434
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-183.333015,500,508.573475
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-229.346476,500,512.156534
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-110.92908,500,515.830669
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-112.449785,500,519.479026
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-217.417755,500,546.407793
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-107.984773,500,549.954075
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-217.327419,500,553.427146
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-652.904507,500,556.980415
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-165.416941,500,560.5172
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-172.506882,500,564.086066
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-146.359383,500,567.727042
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-345.400791,500,571.292953
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-199.078122,500,574.848121
sac_tf_medium_train_rs3_50k_s1,1,medium_train,train_episode,-139.360628,500,578.925218
