run_name,seed,profile,eval_type,r,l,t
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-656.236356,478,386.516189
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-214.694819,500,390.378184
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-179.768733,500,394.226016
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-311.68652,500,398.246852
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-414.342821,500,402.078099
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-194.854392,500,405.936406
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-89.915606,500,410.127308
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-78.383164,500,414.152468
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-234.248366,500,418.05595
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-750.408095,500,422.034671
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-617.051836,500,425.820417
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-194.210383,500,429.634401
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-120.936351,500,433.414679
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-289.192983,500,437.34895
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-151.621543,500,441.316295
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-645.795561,449,444.838983
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-326.410526,500,448.787962
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-626.262188,500,488.062248
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-157.662037,500,491.953241
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-139.08466,500,495.918162
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-327.400371,500,499.920744
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-856.254308,389,503.064354
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-104.990956,500,507.035489
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-146.244597,500,511.09403
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-134.229619,500,515.086323
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-415.022387,500,519.052793
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-317.350435,500,523.024058
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-85.626211,500,527.082051
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-121.61751,500,530.821532
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-385.189746,500,534.842062
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-124.242513,500,538.720136
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-734.418228,500,542.588073
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-462.437003,500,546.42469
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-289.041104,500,550.428782
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-108.647591,500,554.41493
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-55.576192,51,554.890316
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-530.528294,500,558.715338
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-201.79421,500,562.630347
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-271.645768,500,566.624968
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-149.286863,500,605.839152
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-165.746651,500,609.683572
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-207.813891,500,613.721783
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-421.131492,500,617.796883
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-224.812091,500,621.755747
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-68.678083,61,622.319688
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-418.770355,500,626.394209
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-79.459348,60,626.937307
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-486.967806,500,630.954944
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-126.1345,500,634.865953
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-664.524663,469,638.721676
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-304.256567,500,642.814482
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-314.25914,500,646.709584
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-269.397664,500,650.750425
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-572.763783,500,654.719621
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-449.635778,500,658.640808
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-139.883477,500,662.607809
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-82.423994,62,663.141132
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-646.648513,500,667.1032
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-219.24379,500,671.064288
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-182.358229,500,674.940223
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-314.711032,500,679.000165
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-294.28797,500,718.854307
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-145.837836,500,722.738063
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-121.968652,500,726.563184
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-494.244941,500,730.475196
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-413.63157,500,734.476427
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-1080.767524,500,738.53579
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-171.005724,500,742.404867
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-44.26345,63,742.929475
sac_tf_tracking_reward_rs2_100k_s2,2,medium_train,train_episode,-704.401885,500,746.749578
