t,des_x,des_y,des_z,act_x,act_y,act_z,q_jnt_des_1,q_jnt_des_2,q_jnt_des_3,q_jnt_des_4,q_jnt_act_1,q_jnt_act_2,q_jnt_act_3,q_jnt_act_4,qdot_jnt_des_1,qdot_jnt_des_2,qdot_jnt_des_3,qdot_jnt_des_4,qdot_jnt_act_1,qdot_jnt_act_2,qdot_jnt_act_3,qdot_jnt_act_4,tau_bias_1,tau_bias_2,tau_bias_3,tau_bias_4,tau_pd_1,tau_pd_2,tau_pd_3,tau_pd_4,tau_total_1,tau_total_2,tau_total_3,tau_total_4,joint_margin_min,act_margin_min,q_act_equiv_1,q_act_equiv_2,q_act_equiv_3,q_act_equiv_4,pos_err_norm
0.31,0.07087267519999996,-0.30747639488,-0.13582546496,0.25584764996461484,-0.18155340872052822,-0.1369939223775126,1.3441939343360128,1.4090656624959874,1.3439792130624113,-0.3810151231675939,0.6171559506975962,1.412758880185682,1.3442456735589612,-0.38317407501446826,2.9272845446866036,0.8541417520763761,-1.1505836419019033,0.8423979806640725,-0.40066184296370594,0.8502812723513117,-1.1677000883514745,0.8234997563026752,0.0016360846542196258,-6.938178540164939,-1.150711375559896,0.02814953195651415,241.29143293352743,-0.5873160558106489,-0.7092354238878942,0.0993617914608218,10.0,-7.525494595975588,-1.8599467994477903,0.12751132341733595,0.1581411198143179,0.755181088136796,1.157239735041433,9.418392534571215,4.480818911863204,-1.2772469167148943,0.22377154650496783
0.312,0.06921430562406397,-0.3084714166255616,-0.1361571388751872,0.25632057581076817,-0.18195668561139636,-0.13732139933008017,1.3500135343360153,1.4107728562222073,1.3416717699849692,-0.37932775950981223,0.6173315513042483,1.4144593468824278,1.341877239499347,-0.3815338964347713,2.8920408346629345,0.852924208997019,-1.156544374521784,0.8447497902690226,0.08780030332605632,0.8502333483728265,-1.1842170298070356,0.8200892898484714,-0.054097413251934116,-6.930173280210252,-1.1369532079938063,0.026480175676505846,246.19889651253885,-0.5746636958767821,-0.6829253615600788,0.16192644595851013,10.0,-7.504836976087034,-1.819878569553885,0.18840662163501598,0.15644065311757216,0.7630758683355099,1.157569006758388,9.429728979216186,4.47292413166449,-1.271779654782571,0.22586741466881266
0.314,0.067569900392448,-0.30945805976453117,-0.13648601992151038,0.25695470159665884,-0.18214862344272512,-0.137645445405804,1.3557620976746645,1.4124773593319755,1.3393530355643242,-0.3776361240065178,0.6166630546342984,1.416148535598469,1.3395218134285936,-0.37983279760794925,2.8562622264707294,0.8514488603822978,-1.1618711907850354,0.8466680487725642,-0.3342483349749695,0.8445943580206163,-1.17771303537674,0.8505494134110324,0.014163505753882318,-6.949077552246271,-1.1567194028779688,0.030654220968429513,243.67685929628223,-0.5848721690599232,-0.5784944683308506,0.18427048426144133,10.0,-7.533949721306194,-1.7352138712088194,0.21492470522987084,0.15475146440153087,0.7709272885713547,1.1563154971578817,9.440990237323128,4.465072711428645,-1.2661093253598308,0.22820087592116747
0.316,0.06593984803635208,-0.3104360911781887,-0.13681203039272957,0.25741991305840833,-0.18258499327479175,-0.1379649370203126,1.3614385832418983,1.4141786516637365,1.337024285221829,-0.375941087314722,0.616938600927296,1.4178390716755906,1.3371200149895321,-0.3782062103615964,2.819977259430839,0.8497111993020501,-1.1665568411410865,0.8481493464431722,0.1377731464988467,0.845268038560781,-1.200899219530692,0.8132936231764212,-0.04604254074886466,-6.947118992824839,-1.1499371247674932,0.030197190941346763,248.66646333752644,-0.5500304501683191,-0.6600089081441283,0.06823393799310451,10.0,-7.497149442993158,-1.8099460329116215,0.09843112893445127,0.15306092832440932,0.7789332833682261,1.156832178749852,9.452260477837271,4.457066716631774,-1.260687367871988,0.230243018851054
0.318,0.06432453118873613,-0.3114052812867583,-0.13713509376225277,0.25776003031585976,-0.18322347149093274,-0.1382807460785849,1.3670420067123878,1.4158762041291837,1.3346868081997598,-0.3742435266207451,0.617963153776709,1.4195207968626447,1.3347209515322942,-0.3765035551325708,2.7832141775778196,0.8477067790476078,-1.1705946422598812,0.8491907485471267,0.5122764247064434,0.8408625935270326,-1.199531728618965,0.8513276145128239,0.021750719972232494,-6.960193712536191,-1.1630112374543229,0.033224306895141,246.19454998415935,-0.569350340027472,-0.4875254187652107,0.22284217629984804,10.0,-7.529544052563663,-1.6505366562195336,0.25606648319498904,0.1513792031373553,0.7869301615590185,1.1587533354147928,9.463471979084298,4.449069838440981,-1.2550118504419026,0.23205426349093994
0.32,0.06272432639999978,-0.31236540416000014,-0.13745513472000004,0.25828570362591574,-0.18360062918557885,-0.13859227679123987,1.3725714399522095,1.417569478779927,1.3323419066527895,-0.37254432432053347,0.617972143888374,1.4211912340329322,1.3323257067884269,-0.37481115116317015,2.746000898893264,0.8454312462882196,-1.1739784973190392,0.8497898086955585,0.004495055832503092,0.8352185851437508,-1.197622371933702,0.8462019847003012,0.07716971170238082,-6.946948219100101,-1.1412998365859939,0.03011516789932367,244.25228164614475,-0.548846202725831,-0.5092876134519999,0.07303339297168465,10.0,-7.495794421825932,-1.6505874500379938,0.10314856087100832,0.14970876596706773,0.7949143107052432,1.1587701929277592,9.474608226886215,4.4410856892947566,-1.2493705038772338,0.23414933830528015
0.322,0.06113960395366402,-0.3133162376278016,-0.1377720792092672,0.2589606888848416,-0.18377124066376757,-0.13889986638367346,1.378026010307961,1.4192579291143366,1.3299908942104837,-0.3708443673859629,0.6171785088670402,1.4228526077331372,1.3299304554291485,-0.3731211489250023,2.708364975340438,0.8428803815259678,-1.1767029840358822,0.8499444427190611,-0.3968175106669008,0.8306868501024935,-1.197625679639192,0.8450011190839237,0.0022851988339099155,-6.9751490278464345,-1.1738215204382783,0.03660092772798307,249.64711928193955,-0.5186971045209647,-0.5330886702004056,0.09430550761918521,10.0,-7.493846132367399,-1.7069101906386839,0.13090643534716828,0.1480473922668628,0.8028984819028384,1.1572820342528412,9.485684051554248,4.433101518097161,-1.2437371630833411,0.2364664030801638
0.324,0.059570727682048075,-0.31425756339077116,-0.1380858544635904,0.25946129321527706,-0.18419746737127674,-0.13920317756288453,1.3834048998535713,1.4209410003060308,1.327635094716646,-0.3691445465496572,0.6173604127644974,1.424512137568024,1.3275051613131559,-0.3714641616190169,2.6703335711897314,0.8400500977384096,-1.1787633219915716,0.849652980677254,0.09095194872858436,0.8297649174434851,-1.2126470579963238,0.8284936529927146,-0.05709637337515899,-6.967616641024641,-1.1610247013111903,0.03511227210006096,254.4051259508124,-0.49857624704458825,-0.5377093525697783,0.09813949388022292,10.0,-7.466192888069229,-1.6987340538809685,0.13325176598028388,0.14638786243197588,0.8109827956228131,1.1576231253787688,9.496747583786828,4.425017204377187,-1.2382138720633897,0.23848084865813113
0.326,0.058018054781952044,-0.3151891671308288,-0.1383963890436096,0.26012351321460286,-0.18440824726128702,-0.13950284356933565,1.3887073445927198,1.4226181295052902,1.3252758409225174,-0.36744575546325386,0.6166971977012422,1.4261571141886376,1.3251055999946977,-0.3697365506918118,2.6319334387407967,0.8369364628020293,-1.1801553435861756,0.8489142635095537,-0.33160753162758155,0.8224883103067883,-1.1997806592291351,0.863805463602533,0.01528862453473185,-6.986336778329447,-1.1807997906557461,0.039319203268087355,251.73193146856443,-0.5108300559518097,-0.4088624019103646,0.16205056518261718,10.0,-7.4971668342812565,-1.5896621925661107,0.20136976845070453,0.1447428858113624,0.8189813333510072,1.1563795194097923,9.507714094590918,4.417018666648993,-1.2324551689727061,0.240731156213343
0.328,0.05648193563033593,-0.31611083862179845,-0.13870361287393282,0.2606112371529344,-0.18486369825001225,-0.13979773504046963,1.3939326336085345,1.4242887461572389,1.3229144733423013,-0.365748889495619,0.6169772632787088,1.427801227388588,1.3226653354210511,-0.3680998986116217,2.5931908885322708,0.8335357327914905,-1.180875570118478,0.8477275215944824,0.14003278873329278,0.8220565999753069,-1.2201322868232214,0.8183260400950805,-0.048145832805178944,-6.984581954951553,-1.1747619854104039,0.0390092659168737,256.5690181334665,-0.47213102954198316,-0.5060972828336645,0.015441455891654021,10.0,-7.456712984493536,-1.6808592682440684,0.054450721808527724,0.1430987726114119,0.8271155485964954,1.1569046751897785,9.518674849257254,4.408884451403504,-1.226999662038739,0.24268452917149574
0.33,0.05496271359999999,-0.31702237184,-0.13900745728,0.2609700323506585,-0.1855219721384225,-0.1400886194404358,1.399080108146849,1.4259522724364562,1.3205523386420435,-0.36405484537687594,0.6180057799844244,1.4294334351033011,1.3202388938619158,-0.36638430679051087,2.5541317731154756,0.8298443664883637,-1.1809211932488073,0.8460924302324535,0.5142583528578093,0.816103857356529,-1.2132207795676078,0.857795910555414,0.022927004988194583,-6.997515922153353,-1.1879708237071875,0.042082291355857615,253.94364533549947,-0.4923843535351118,-0.3202102851069881,0.191966625244407,10.0,-7.4899002756884645,-1.5081811088141757,0.2340489166002646,0.14146656489669884,0.8352036871269464,1.15883326454983,9.529556234022008,4.400796312873053,-1.2212810226350364,0.24440241286069012
0.332,0.053460724875263876,-0.31792356507484165,-0.13930785502494722,0.26151350852910404,-0.185913270909581,-0.1403750753112201,1.4041491607009964,1.4276081236231923,1.318190788569306,-0.3623645197746892,0.6180183441400748,1.431052059832371,1.3178232021832788,-0.36469084675325597,2.5147814713175065,0.825859039600696,-1.180290059653144,0.8440091551404766,0.006282077825196741,0.8093123645349705,-1.2078458393185194,0.8467300186274594,0.08033802194061503,-6.983768502024791,-1.166443572627544,0.03901266592903818,251.84719916264916,-0.46955198607929916,-0.3509858284672278,0.025248718656683655,10.0,-7.45332048810409,-1.5174294010947718,0.06426138458572184,0.13984794016762891,0.8432559927224039,1.1588568238141288,9.54034706554914,4.392744007277596,-1.2156361558441866,0.24640174007269044
0.334,0.05197629826764805,-0.31881422103941115,-0.13960474034647039,0.2622057667621283,-0.18609361605416633,-0.14065748909931003,1.409139234032119,1.429255708594859,1.315831178403431,-0.36067880875631403,0.6172280108756195,1.432658783789579,1.3154174969244539,-0.3630004895857406,2.47516486863103,0.8215766736981434,-1.1789807267303942,0.8414782636030904,-0.39516663222764853,0.8033619786039785,-1.2028526294124133,0.8451785837576812,0.0024960144597744385,-7.012391931296554,-1.1996060551317145,0.04563973569640578,257.0873292940599,-0.44079089794824533,-0.36668623324935723,0.05923373984136271,10.0,-7.453182829244799,-1.5662922883810717,0.10487347553776849,0.13824121621042096,0.8512750102518201,1.1573748563203066,9.551058558597195,4.38472498974818,-1.2100016319524687,0.2486207889357961
0.336,0.05050975503155197,-0.3196941469810688,-0.1398980489936896,0.2630173325892002,-0.18610340766562414,-0.14093593703029547,1.4140498201755205,1.430894430317985,1.3134748656623845,-0.35899860672027684,0.6157949707515838,1.4342552851954427,1.3130162837620076,-0.36132256250953854,2.4353063490269444,0.8169944504067828,-1.176992414242295,0.8385008440417729,-0.716520062017828,0.7982507029318152,-1.200606581223133,0.8389635381010395,-0.05860631157250086,-7.004595770268527,-1.1872402966035545,0.04423352626607313,261.690326640007,-0.42024626705579404,-0.3759076572598712,0.05332669844564242,10.0,-7.424842037324321,-1.5631479538634256,0.09756022471171555,0.1366447148045573,0.8592790541266409,1.1546877381428537,9.561701901302952,4.376720945873359,-1.2044085416984618,0.25101201836135956
0.338,0.04906140867993597,-0.3205631547920384,-0.1401877182640128,0.26362802812948277,-0.18640196913487622,-0.14121001442355033,1.4188804594282267,1.432523686396486,1.3111232087464617,-0.35732480538014694,0.6154573206003452,1.4358472763016272,1.3105944408320367,-0.35967729368074486,2.395229785647268,0.8121098460407983,-1.1743250856828813,0.8350783772323178,-0.16882507561931104,0.7959955530922851,-1.210921464985428,0.8226344143968424,-0.10745257589252086,-6.978890850954296,-1.1529126420148377,0.03894967219831935,265.8196453843136,-0.408606494815106,-0.35767054034176216,0.06441449911294517,10.0,-7.387497345769402,-1.5105831823565998,0.10336417131126452,0.13505272369837273,0.8673518638932105,1.154054604538431,9.572315175344182,4.368648136106789,-1.1989243122691495,0.2530594851183808
0.34,0.047631564800000165,-0.3214210611199999,-0.14047368703999996,0.2640830992416867,-0.1869316532058661,-0.14147969264633786,1.4236307393181096,1.434142869702148,1.308777565319653,-0.35565829321134756,0.6159820325004475,1.4374278073077968,1.308179908310684,-0.3579996181188799,2.3549585320184474,0.8069206233257131,-1.170979360041291,0.8312128887018599,0.26235595005111634,0.7902655030848019,-1.207266260676362,0.8388377809324611,-0.024471746345019835,-7.027371005394379,-1.209508491746531,0.049656858300204165,262.6422944764314,-0.4239214179763131,-0.225525814162026,0.11469390660801615,10.0,-7.451292423370692,-1.435034305908557,0.16435076490822031,0.13347219269220312,0.8754003056310529,1.1550385008446418,9.582852048718646,4.360599694368947,-1.1933320603962665,0.2548326502835437
0.342,0.04622052086886397,-0.3222676874786816,-0.14075589582622722,0.26440850667862137,-0.18764332190343408,-0.14174457185655195,1.4283002935563005,1.435751368889789,1.3064392913062965,-0.3539999538253395,0.6171937378245415,1.438997020895102,1.305764373510435,-0.3563454040523723,2.314515414759244,0.8014248762829301,-1.1669566012514898,0.8269068271725827,0.605852662047018,0.7846067936525963,-1.2077674001245005,0.8271070332538191,0.04198140355255432,-7.030558406094242,-1.2099200575966471,0.05045918186944598,260.1127540344209,-0.41365653981734685,-0.1997078259172529,0.032269470831294944,10.0,-7.444214945911589,-1.4096278835139,0.08272865270074092,0.131902979104898,0.8786865273659856,1.157310590332911,9.593313472634014,4.35254791170145,-1.1878180135079077,0.25637998057287886
0.34400000000000003,0.04482856606924801,-0.32310286035845115,-0.1410342867861504,0.2646290808197309,-0.18850388405672608,-0.1420047440107468,1.4328888009771465,1.4373485692072798,1.304109738914647,-0.35235066590265723,0.6189608482997377,1.4405517625114697,1.303362100485184,-0.3546797750278617,2.2739227356551317,0.7956210453359258,-1.1622589127313065,0.8221630833862986,0.8835552375981683,0.7773708081838484,-1.2011365126254427,0.8328145122552963,0.0952470498471912,-7.010011328844627,-1.1820815262630004,0.04629531883075533,258.05307953464643,-0.4064214928800025,-0.13232247959083754,0.06011896352421964,10.0,-7.416432821724629,-1.314404005853838,0.10641428235497497,0.1303482374885303,0.8683215832568685,1.1606241295701063,9.603678416743131,4.344540334950614,-1.182265916759539,0.25774035868151185
0.34600000000000003,0.043455981105152086,-0.32392641133690875,-0.1413088037789696,0.26506280294823104,-0.189055131997152,-0.1422606075563147,1.437395984498921,1.4389338530711326,1.3017902556553713,-0.3507113014917943,0.6195669879701974,1.4420867994490254,1.3009948547865742,-0.35300324192311766,2.2332022712752697,0.789507919486343,-1.1568890905306328,0.8169850743264123,0.3030698352298432,0.7675184687778485,-1.1836228493049468,0.8382665523720256,0.1380539445280305,-6.979412901530102,-1.1420015335564784,0.03996424339395688,256.3277171291718,-0.3882759416811483,-0.11757407218534954,0.016051719005811593,10.0,-7.36768884321125,-1.259575605741828,0.05601596239976847,0.12881320055097456,0.8580880036731635,1.1617607124886506,9.613911996326836,4.336649515955248,-1.1766774730770588,0.25942388365099195
0.34800000000000003,0.0421030380175359,-0.32473817718947845,-0.1415793923964928,0.265662011741309,-0.18936016931515062,-0.14251231752357496,1.4418216100622476,1.4405066008852252,1.2994821825525245,-0.3490827256053516,0.6192616763165973,1.4436077219355405,1.2986409073046246,-0.351367999492075,2.19237526984678,0.7830846761630039,-1.1508507075022045,0.8113766210040285,-0.1526558268000383,0.7604612432575678,-1.176973740974857,0.8176212155213488,0.047627998055870736,-7.046450288353509,-1.2219804648806494,0.05486391023472725,261.7908301045506,-0.34952991005881806,-0.1916245357929771,-0.02914939911666692,10.0,-7.395980198412327,-1.4136050006736265,0.025714511118060335,0.12729227806445942,0.8479485204297283,1.1611882173572048,9.624051479570271,4.3288030243487485,-1.1712266649735834,0.26135548606780956
0.35000000000000003,0.040770000000000084,-0.32553799999999994,-0.14184599999999997,0.2663959506511342,-0.18947027425812352,-0.14276016957738386,1.4461654855783082,1.4420661917757847,1.2971868528253625,-0.3474657950077782,0.6182328131875713,1.4451140559663764,1.2963083528295236,-0.34973007052576743,2.1514624608454658,0.7763508827579035,-1.1441480531497183,0.8053420615600493,-0.5144315645130291,0.7531670154179653,-1.1662772375504713,0.8189644831537702,-0.0217316277425529,-7.057557132049091,-1.2339640045069298,0.057757156642859186,266.50408907967727,-0.3353419319240807,-0.17361084117750725,0.028927473840737683,10.0,-7.3928990639731715,-1.407574845684437,0.08668463048359687,0.12578594403362353,0.8379062935574897,1.1592589784128469,9.63409370644251,4.321027842765079,-1.1657669017525583,0.2634811782686018
0.352,0.039457121214463986,-0.3263257272713216,-0.1421085757571072,0.26723634807740765,-0.18942031701034232,-0.14300412668324355,1.4504274599056295,1.4436120044162568,1.2949055903399256,-0.3458613573591114,0.6166215155600012,1.4466077149043872,1.293987647660585,-0.3481185533495516,2.1104840541156245,0.7693065190262915,-1.136786181617222,0.7988861679079778,-0.8056488137850415,0.7468294690053513,-1.1603525844693665,0.805758588107927,-0.07589087733142094,-7.041404532317067,-1.2123946210398957,0.05470370892802734,270.6577189644467,-0.321499436169276,-0.1849002994134148,-0.0029389976500486803,10.0,-7.362903968486343,-1.3972949204533105,0.05176471127797866,0.12429228509561274,0.8279485673040838,1.15623760652541,9.644051432695916,4.313292158868617,-1.1603951778318387,0.2657579153298518
0.354,0.03816464660684793,-0.32710121203589126,-0.14236707067863041,0.2678608053298459,-0.18967381483611837,-0.1432437186687818,1.4546074217947706,1.4451434178518898,1.2926397080988936,-0.3442702503361463,0.6161514133520647,1.4480931662411523,1.2916584212847213,-0.3465399707666368,2.069459752524039,0.7619519868465874,-1.1287708807600216,0.7920142118572615,-0.23505110396824358,0.7427256683825618,-1.164613187931766,0.7892912914574068,-0.1189222827967073,-7.011799448756653,-1.1749424066922334,0.04883721786111339,274.3966404009035,-0.3183089730193309,-0.15172823883263842,0.02198855526544463,10.0,-7.330108421775984,-1.3266706455248718,0.07082577312655802,0.12280683375884771,0.818045558392317,1.1553561097919833,9.653954441607683,4.305528070949071,-1.1551332358887894,0.2676702884985621
0.356,0.03689281172275205,-0.32786431296634877,-0.1426214376554496,0.2683166348167335,-0.19016870647862816,-0.1434787556031097,1.4587052989157256,1.4466598123636432,1.2903905068168855,-0.34269330051168234,0.616578526306111,1.4495636873144424,1.2893462840229584,-0.34494005240081244,2.028408761937883,0.7542881296702664,-1.120108692130195,0.7847319409682307,0.21355647702316305,0.7352605366450667,-1.1560686308815122,0.7999591829121759,-0.03396122138018793,-7.0708439163787835,-1.2438844037956054,0.06173358086725034,270.8738445963473,-0.33750647295109104,-0.02433837393817395,0.058696003142384434,10.0,-7.4083503893298746,-1.2682227777337793,0.12042958400963477,0.12133631268555756,0.8082420845703826,1.156156996636248,9.663757915429617,4.297820946743195,-1.149800174669375,0.2692912938353541
0.358,0.035641842523136125,-0.3286148944861183,-0.14287163149537277,0.26863250522186505,-0.19085328994436157,-0.14370900014724558,1.4627210568425222,1.4481605703705709,1.2881592733303728,-0.34113132257227335,0.6177191835306052,1.4510189177459276,1.2870451156654874,-0.3433674381520942,1.9873497950044228,0.7463162537804102,-1.1108069477722693,0.7770455190061892,0.5703286122470901,0.7276152157425968,-1.1505841787355022,0.7863071243591303,0.03326602361866714,-7.077834156558676,-1.2497739789803248,0.06348756089771057,268.03310570477345,-0.3324893460787077,0.005990257098283713,-0.015480059053165185,10.0,-7.410323502637384,-1.2437837218820411,0.048007501844545386,0.11988108225407235,0.7985405483604815,1.158295862611298,9.673459451639518,4.290150385551625,-1.1445581271736474,0.27067251389265845
0.36,0.0344119551999999,-0.32935282688,-0.14311760896000003,0.2691418154587537,-0.19125494292569914,-0.1439350043134998,1.4666546980957433,1.4496450773787648,1.2859472790257964,-0.3395851184356576,0.6178174690060015,1.4524503403851354,1.2847942746308634,-0.34176325200975094,1.9463010925367397,0.7380381260254643,-1.1008737194631024,0.7689616060873872,0.049142737698200656,0.7157113196038941,-1.125420517312007,0.8020930711716187,0.08635355987909683,-7.057776525259581,-1.223883136064655,0.0596322104863507,265.68843421185863,-0.3287688278859049,0.06833268227190281,0.006264321241759685,10.0,-7.386545353145486,-1.1555504537927521,0.06589653172811039,0.11844965961486453,0.7889977307657627,1.158480159396215,9.683002269234237,4.282647582102878,-1.1392108400325032,0.27234133176018943
0.362,0.03320335599206409,-0.3300779864047615,-0.1433593288015872,0.26979806697158626,-0.19142720895717846,-0.1441569133430123,1.4705062612126691,1.4511127228746727,1.2837557784525204,-0.3380554761479238,0.6170928472768511,1.453865217088902,1.282560600426452,-0.34022434124010775,1.905280426494682,0.7294559936342759,-1.0903178476258102,0.7604873204074408,-0.3623108645752359,0.7074383518832548,-1.1168371022057184,0.7694553848215907,0.008407076560227891,-7.092699966752916,-1.2643854810167892,0.06754746772448716,270.65573917237214,-0.291327860895751,-0.03072749601331015,-0.09226748582016864,10.0,-7.384027827648667,-1.2951129770300993,-0.024720018095681473,0.11703478291109803,0.7795652194073188,1.1571214087321415,9.69243478059268,4.275202001421507,-1.1340811374670259,0.2742293410476048
0.364,0.03201624100044809,-0.33079025539973117,-0.14359675179991038,0.27026878988292125,-0.19185692654963332,-0.14437441484355676,1.474275819801722,1.452562901353302,1.2815860076352932,-0.3365431691540278,0.6173284071284236,1.4552668361109908,1.2803351973380825,-0.33870353618145693,1.8643051247245745,0.7205725885737757,-1.0791489127262577,0.7516302844727957,0.1177799257862705,0.7008095110445035,-1.1127015441847028,0.7604025293254237,-0.05114217754698404,-7.085170921705663,-1.2547003697009984,0.06658100169800174,274.9678196718598,-0.2856208271558396,0.009127678488028756,0.0023230403264185018,10.0,-7.370791748861502,-1.2455726912129697,0.06890404202442024,0.11563316388900913,0.7702210925933937,1.1575631110602356,9.701778907406606,4.267783991126942,-1.129011787271523,0.275803103090183
0.366,0.030850796004352143,-0.3314895223973887,-0.14382984079912958,0.27089912682208245,-0.19205144768638852,-0.14458785785594916,1.4779634817115674,1.4539950132289678,1.2794391828016154,-0.3350489550100326,0.6167072911766888,1.4566456013775255,1.2781577252076204,-0.3371545633200566,1.8233920841261297,0.7113911559353814,-1.0673773021276367,0.7423985129769162,-0.31055797586745104,0.6893826332673288,-1.0887360652311149,0.7744864307001613,0.018154784169191633,-7.10121721488464,-1.2719644091478888,0.07032944713795808,271.83541964166204,-0.2968937054798735,0.093789575516384,0.0010755580344559146,10.0,-7.3981109203645135,-1.1781748336315048,0.071405005172414,0.11425439862247444,0.7610293241498294,1.1563984458591576,9.71097067585017,4.260525750692068,-1.1238485444001887,0.27760899192451854
0.368,0.02970719627673596,-0.33217568223395844,-0.1440585607446528,0.27134198544842325,-0.19249322640578215,-0.1447968064267789,1.4815693881382266,1.4554084659770434,1.2773164984267826,-0.33357357510212016,0.6170207185385773,1.4580128423157794,1.2759728511801414,-0.33569691339029817,1.7825577801339199,0.7019154491923474,-1.0550141756017761,0.7328004599533172,0.156713680944281,0.6836204691269457,-1.0924370137394703,0.7288249648792305,-0.04278560492820356,-7.098879072907166,-1.2679446859880825,0.0703413255068932,276.20355513647235,-0.2708780927444794,0.01740708278338321,-0.09512411862864734,10.0,-7.369757165651645,-1.2505376032046993,-0.024782793121754132,0.11288715768422053,0.75191438456147,1.1569861588947634,9.72008561543853,4.2532428372671385,-1.118989711300994,0.2791041110605922
0.37,0.02858560640000002,-0.33284863615999993,-0.14428287872,0.2716419328346247,-0.193137274600328,-0.14500114084507773,1.4850937128321031,1.4568026750257372,1.2752191260992083,-0.33211775317021935,0.6180760353995262,1.4593589568060166,1.273827178025912,-0.334190063801533,1.7418182953179984,0.692149724518698,-1.0420714116205487,0.7228450993753271,0.5276584304743968,0.6730572451185798,-1.072836577114613,0.7534247943826006,0.02326163398754122,-7.10976182680763,-1.2797949585701114,0.07313077809127821,273.1027352030475,-0.2948161438786405,0.1768072926714499,0.047663742385962715,10.0,-7.404577970686271,-1.1029876658986615,0.12079452047724093,0.11154104319398339,0.7429402879598879,1.158965001686717,9.729059712040112,4.246090593419707,-1.1139668793384434,0.2803500637938799
0.372,0.02748618008166409,-0.3335082919510015,-0.14450276398366718,0.2721274012779445,-0.19349657110307517,-0.1452013467446286,1.4885366613194986,1.4581770648751182,1.2731482127803004,-0.33068219470461885,0.6181105213961016,1.460681719033402,1.2717220763055428,-0.3327153182545218,1.7011893357190555,0.6820987682543689,-1.028561661635452,0.7125418392617544,0.017242998287712696,0.6613811136927772,-1.0525508601846771,0.7373727735056035,0.07482018613513461,-7.09206375871889,-1.2569439274523162,0.06975714227138852,270.52643501794904,-0.2822353941831919,0.15050975014980317,-0.09337443854510186,10.0,-7.374299152902082,-1.106434177302513,-0.02361729627371334,0.11021828096659791,0.7341218731106522,1.1590296669718763,9.737878126889347,4.239073587685143,-1.1090510608484059,0.2818742576062578
0.374,0.026409059970047888,-0.3341545640179713,-0.14471818800599043,0.2727597585473003,-0.1936293292655669,-0.14539767202162532,1.4918984701749793,1.4595310700987547,1.2711048794526665,-0.32926758581317234,0.6173384737788723,1.4619834114075556,1.2696529066649596,-0.3312662772581784,1.660686247147214,0.6717678964408558,-1.0144983496888638,0.7019005019734958,-0.3860238086146551,0.6508461870768251,-1.0345848202916332,0.7245204981716803,0.0033975076134306996,-7.122078133223591,-1.292084335725166,0.07669958379238451,275.2839306245393,-0.2621004184095721,0.1192610281036135,-0.07293443730144178,10.0,-7.3841785516331635,-1.1728233076215524,0.003765146490942728,0.10891658859244435,0.7254439239496282,1.1575819872095863,9.746556076050371,4.232176355549865,-1.104220924193928,0.28361324015328715
