t,task_mode,des_x,des_y,des_z,sol_x,sol_y,sol_z,residual_norm,q_jnt_1,q_jnt_2,q_jnt_3,q_jnt_4,q_act_1,q_act_2,q_act_3,q_act_4,joint_margin_1,joint_margin_2,joint_margin_3,joint_margin_4,act_margin_1,act_margin_2,act_margin_3,act_margin_4,joint_margin_min,act_margin_min,active_limit_joint,active_limit_actuator,success
0.19,xyz,0.1791273248,-0.24252360512,-0.11417453504000001,0.17921317199937997,-0.24244796308578564,-0.11414307705456703,0.00011866365841729441,0.9342592059300776,1.3167503069363473,1.4290856446151519,-0.4503978631533937,1.751845501462737,8.77833537957565,4.76361881538384,-1.5013262105113123,2.207340794069922,0.25414969306365265,0.1418143553848481,1.1205021368466062,4.139054498537263,1.6936646204243502,0.4723811846161601,3.7346737894886877,0.1418143553848481,0.4723811846161601,jnt3,q3_act,True
0.2,xyz,0.17064,-0.247616,-0.115872,0.1707312214368393,-0.24753726295744843,-0.11583524694275507,0.00012598277511487947,0.9670079943961325,1.32282104887505,1.4270385863888475,-0.44793313924310774,1.8132533178251125,8.818806992500335,4.7567952879628255,-1.4931104641436925,2.1745920056038672,0.24807895112494993,0.14386141361115246,1.1229668607568923,4.077646682174888,1.6531930074996648,0.4792047120371743,3.7428895358563072,0.14386141361115246,0.4792047120371743,jnt3,q3_act,True
0.21,xyz,0.16186491520000001,-0.25288105088,-0.11762701696,0.16196092196629328,-0.25279994772170056,-0.11758474640429217,0.00013259646051114497,1.0010135747860929,1.329294300495937,1.4241050760447147,-0.4448468237236777,1.87701776633432,8.861962003306248,4.747016920149049,-1.4828227457455923,2.140586425213907,0.24160569950406297,0.14679492395528526,1.1260531762763222,4.01388223366568,1.6100379966937517,0.4889830798509509,3.7531772542544077,0.14679492395528526,0.4889830798509509,jnt3,q3_act,True
0.22,xyz,0.15285616640000002,-0.25828630016,-0.11942876672,0.1529562089990878,-0.2582035838054272,-0.11938084565642051,0.00013837248744110462,1.0359985127136178,1.3361424129892336,1.4202271761532126,-0.44111309966401097,1.942618625002096,8.907616086594892,4.734090587177375,-1.4703769988800366,2.105601487286382,0.23475758701076632,0.15067282384678737,1.129786900335989,3.9482813749979044,1.5643839134051074,0.5019094128226245,3.7656230011199634,0.15067282384678737,0.5019094128226245,jnt3,q3_act,True
0.23,xyz,0.14367015360000002,-0.26379790784,-0.12126596928,0.14377333499688055,-0.26371431619072466,-0.12121236082455852,0.00014320555500961607,1.0716610264066389,1.34333427999719,1.415367140286847,-0.4367201021713688,2.00949001763855,8.955561866647933,4.717890467622824,-1.4557336739045628,2.069938973593361,0.22756572000281006,0.1555328597131529,1.134179897828631,3.88140998236145,1.5164381333520662,0.518109532377176,3.780266326095437,0.1555328597131529,0.518109532377176,jnt3,q3_act,True
0.24,xyz,0.13436500480000002,-0.26938099711999997,-0.12312699903999999,0.13447030764211676,-0.26929721546266144,-0.12306776723448459,0.0001470253768873463,1.1076828725979542,1.3508362688492708,1.4095094214766868,-0.4316708155252134,2.0770352008212156,9.005575125661805,4.698364738255623,-1.4389027184173782,2.033917127402046,0.2200637311507292,0.16139057852331318,1.1392291844747866,3.8138647991787846,1.4664248743381947,0.5376352617443771,3.7970972815826216,0.16139057852331318,0.5376352617443771,jnt3,q3_act,True
0.25,xyz,0.125,-0.275,-0.125,0.12510632623767856,-0.2749166297773392,-0.12493531291159604,0.0001498008085811681,1.143738441390724,1.3586128632416132,1.4026619223572139,-0.42598363505621506,2.144643617833722,9.057419088277422,4.675539741190713,-1.4199454501873836,1.997861558609276,0.21228713675838673,0.1682380776427861,1.1449163649437848,3.7462563821662784,1.4145809117225774,0.5604602588092868,3.816054549812616,0.1682380776427861,0.5604602588092868,jnt3,q3_act,True
0.26,xyz,0.11563499519999998,-0.28061900288,-0.12687300096,0.11574121407532431,-0.28053654184849636,-0.12680313346941424,0.00015153790757618056,1.1795044008938158,1.366626856247181,1.3948566495668715,-0.41969225502391044,2.2117089834873727,9.11084570831454,4.649522165222905,-1.398974183413035,1.9620955991061841,0.2042731437528189,0.17604335043312846,1.1512077449760896,3.6791910165126276,1.3611542916854589,0.5864778347770949,3.837025816586965,0.17604335043312846,0.5864778347770949,jnt3,q3_act,True
0.27,xyz,0.10632984639999996,-0.28620209216000003,-0.12873403072,0.10643484517930799,-0.28612092776333314,-0.128659365788711,0.00015227361855182377,1.2146691411663728,1.3748391329342002,1.3861495259266896,-0.4128453043891724,2.277646992623988,9.165594219561335,4.6204984197556325,-1.3761510146305747,1.9269308588336271,0.19606086706579973,0.18475047407331036,1.1580546956108275,3.613253007376012,1.3064057804386646,0.6155015802443673,3.859848985369425,0.18475047407331036,0.6155015802443673,jnt3,q3_act,True
0.28,xyz,0.09714383360000003,-0.29171369983999995,-0.13057123327999998,0.09724656516685957,-0.2916341166161207,-0.1304922621956408,0.00015206477737231893,1.2489412953862624,1.3832080709099785,1.3766194927433506,-0.40550556626794093,2.3419112983053862,9.221387139399857,4.5887316424778355,-1.3516852208931365,1.8926587046137375,0.18769192909002141,0.19428050725664936,1.165394433732059,3.548988701694614,1.2506128606001425,0.6472683575221643,3.8843147791068633,0.18769192909002141,0.6472683575221643,jnt2,q3_act,True
0.29,xyz,0.08813508480000004,-0.29711894912,-0.13237298304,0.08823460686677381,-0.29704114851146546,-0.13229030460055202,0.00015097450385021208,1.2820567465181831,1.3916886669032902,1.3663670214511388,-0.3977487023639645,2.404006650137227,9.277924446021935,4.554556738170462,-1.3258290078798816,1.8595432534818168,0.17921133309670978,0.2045329785488612,1.1731512976360354,3.486893349862773,1.194075553978065,0.6814432618295374,3.9101709921201184,0.17921133309670978,0.6814432618295374,jnt2,q3_act,True
0.3,xyz,0.0793600000000001,-0.30238399999999993,-0.13412799999999997,0.0794555024054007,-0.3023081286363946,-0.13404231758943305,0.00014905921217150093,1.3137837363693419,1.400231601658279,1.3555119786733554,-0.3896617211743273,2.463498474347163,9.334877344388527,4.518373262244518,-1.2988724039144244,1.827816263630658,0.17066839834172098,0.21538802132664459,1.1812382788256728,3.4274015256528374,1.1371226556114724,0.7176267377554817,3.9371275960855754,0.17066839834172098,0.7176267377554817,jnt2,q3_act,True
0.31,xyz,0.07087267519999996,-0.30747639488,-0.13582546496,0.07096349391789102,-0.3074025769424689,-0.1357375811472609,0.00014635809496669987,1.3439259371232044,1.4087824242652323,1.3441909855527001,-0.3813411062209924,2.520018633270588,9.391882828434882,4.480636618509001,-1.2711370207366413,1.7976740628767955,0.1621175757347677,0.22670901444729985,1.1895588937790076,3.3708813667294124,1.0801171715651172,0.7553633814909988,3.9648629792633585,0.1621175757347677,0.7553633814909988,jnt2,q3_act,True
0.32,xyz,0.06272432639999978,-0.31236540416000014,-0.13745513472000004,0.06280994491676141,-0.31229377305645756,-0.13736594273479477,0.0001428872129759893,1.3723235739574242,1.4172810478725286,1.3325543321660338,-0.3728906559492568,2.5732675303908197,9.448540319150192,4.44184777388678,-1.2429688531641894,1.7692764260425757,0.15361895212747134,0.23834566783396616,1.198009344050743,3.3176324696091806,1.0234596808498075,0.7941522261132201,3.9930311468358104,0.15361895212747134,0.7941522261132201,jnt2,q3_act,True
0.33,xyz,0.05496271359999999,-0.31702237184,-0.13900745728,0.05504275393300515,-0.316953097040228,-0.13891792866666314,0.00013863919141803203,1.3988528688167914,1.4256617148661113,1.3207625020233298,-0.3644190815795041,2.623013067348193,9.504411432440742,4.4025416734111,-1.2147302719316804,1.7427471311832086,0.1452382851338887,0.2501374979766702,1.2064809184204959,3.267886932651807,0.9675885675592575,0.8334583265889002,4.02126972806832,0.1452382851338887,0.8334583265889002,jnt2,q3_act,True
0.34,xyz,0.047631564800000165,-0.3214210611199999,-0.14047368703999996,0.04770577151757344,-0.3213543670066981,-0.14038485505759202,0.00013358840810728215,1.4234241896918118,1.4338535411260065,1.308982351719661,-0.3560374105334026,2.6690871736204986,9.55902360750671,4.363274505732203,-1.1867913684446754,1.7181758103081881,0.13704645887399347,0.2619176482803389,1.2148625894665974,3.2218128263795016,0.9129763924932899,0.8727254942677964,4.049208631555325,0.13704645887399347,0.8727254942677964,jnt2,q3_act,True
0.35000000000000003,xyz,0.040770000000000084,-0.32553799999999994,-0.14184599999999997,0.04083822064942785,-0.32547417481101515,-0.14175893830405856,0.00012770062904107445,1.4459793377462182,1.4417816903269112,1.2973829878226313,-0.34785624363607204,2.7113807195691324,9.61187793551274,4.324609959408771,-1.1595208121202403,1.6956206622537817,0.1291183096730888,0.2735170121773687,1.223043756363928,3.179519280430868,0.8601220644872587,0.911390040591229,4.07647918787976,0.1291183096730888,0.8601220644872587,jnt2,q2_act,True
0.36,xyz,0.0344119551999999,-0.32935282688,-0.14311760896000003,0.03447412048003981,-0.3292922210652415,-0.14303340554082986,0.0001209454530973946,1.4664883934522068,1.4493691732896983,1.2861313857502439,-0.33998291288029797,2.7498376025730487,9.662461155264655,4.28710461916748,-1.1332763762676599,1.6751116065477931,0.12153082671030169,0.2847686142497561,1.230917087119702,3.1410623974269516,0.8095388447353447,0.9488953808325196,4.10272362373234,0.12153082671030169,0.8095388447353447,jnt2,q2_act,True
0.37,xyz,0.02858560640000002,-0.33284863615999993,-0.14428287872,0.02864171258100495,-0.3327916504728665,-0.144202605323696,0.00011330970937746669,1.4849464951749272,1.4565392149412697,1.275387801947582,-0.3325186022970789,2.7844487064971446,9.710261432941799,4.2512926731586065,-1.1083953409902632,1.6566535048250728,0.11436078505873026,0.295512198052418,1.238381397702921,3.1064512935028556,0.7617385670582006,0.9847073268413933,4.127604659009736,0.11436078505873026,0.7617385670582006,jnt2,q2_act,True
0.38,xyz,0.023312793599999826,-0.3360123238400001,-0.14533744128000003,0.02336288894824106,-0.3359593883614715,-0.14526211886409537,0.00010481018624246903,1.5013708533638723,1.4632180827657935,1.2653010621293541,-0.32555548323471567,2.815246302951195,9.754787218438624,4.217670207097847,-1.0851849441157189,1.6402291466361276,0.1076819172342065,0.30559893787064585,1.2453445167652843,3.0756536970488053,0.7172127815613756,1.0183297929021524,4.150815055884281,0.1076819172342065,0.7172127815613756,jnt2,q2_act,True
0.39,xyz,0.018608444800000234,-0.33883493311999985,-0.14627831103999994,0.01865262089242218,-0.33878647912800663,-0.1462088723623262,9.550416974577783e-05,1.515798228908719,1.4693382359426548,1.2560038269196103,-0.3191739384758623,2.84229932291153,9.795588239617699,4.186679423065368,-1.0639131282528744,1.6258017710912809,0.10156176405734518,0.31489617308038964,1.2517260615241377,3.04860067708847,0.676411760382301,1.0493205769346314,4.172086871747125,0.10156176405734518,0.676411760382301,jnt2,q2_act,True
0.4,xyz,0.014479999999999882,-0.34131200000000006,-0.147104,0.014518388050779964,-0.34126842704202237,-0.14704125082755234,8.549680551042111e-05,1.5282830342067673,1.4748416229510863,1.2476079779821028,-0.3134399413160922,2.8657097959999387,9.832277486340576,4.158693259940343,-1.0447998043869742,1.6133169657932327,0.09605837704891362,0.3232920220178972,1.2574600586839078,3.0251902040000616,0.6397225136594233,1.0773067400596572,4.191200195613026,0.09605837704891362,0.6397225136594233,jnt2,q2_act,True
0.41000000000000003,xyz,0.010926835200000262,-0.3434438988799998,-0.14781463295999994,0.01095960692781253,-0.3434055397762221,-0.1477592138224049,7.494456483433782e-05,1.5388961559137322,1.4796829399191045,1.2402002921158555,-0.3084026647875369,2.8856106430034356,9.86455293279403,4.134000973719519,-1.028008882625123,1.6027038440862678,0.09121706008089547,0.3306997078841445,1.262497335212463,3.0052893569965646,0.6074470672059693,1.101999026280481,4.207991117374877,0.09121706008089547,0.6074470672059693,jnt2,q2_act,True
0.42,xyz,0.007939686400000201,-0.34523618815999985,-0.14841206271999996,0.007967060062422152,-0.34520327537802187,-0.14836441248119467,6.40555529998936e-05,1.5477245461630402,1.4838326638768473,1.2338385544795083,-0.30409245445835087,2.9021649093625355,9.892217759178983,4.112795181598361,-1.0136415148611697,1.5938754538369597,0.08706733612315265,0.33706144552049166,1.2668075455416492,2.988735090637465,0.5797822408210163,1.1232048184016383,4.22235848513883,0.08706733612315265,0.5797822408210163,jnt2,q2_act,True
0.43,xyz,0.005500073599999933,-0.34669995584,-0.14889998528,0.005522316223944394,-0.346672588747996,-0.14886031366616104,5.308040117858367e-05,1.5548716225505688,1.487279665299927,1.228548450947759,-0.30051895040079873,2.9155665151895156,9.91519776866618,4.095161503159197,-1.001729834669329,1.5867283774494312,0.08362033470007302,0.34235154905224086,1.2703810495992012,2.9753334848104847,0.556802231333819,1.1408384968408027,4.2342701653306705,0.08362033470007302,0.556802231333819,jnt2,q2_act,True
0.44,xyz,0.003579724800000239,-0.34785216511999983,-0.14928405503999995,0.0035971668119084413,-0.347830286763486,-0.14925231477078488,4.2312302619900334e-05,1.5604583870336552,1.4900332716554616,1.2243211107193286,-0.29766993759848487,2.926042353335187,9.933555144369745,4.081070369064429,-0.9922331253282829,1.5811416129663447,0.08086672834453834,0.3465788892806714,1.2732300624015152,2.964857646664813,0.5384448556302548,1.1549296309355706,4.243766874671717,0.08086672834453834,0.5384448556302548,jnt2,q2_act,True
0.45,xyz,0.0021399999999995867,-0.34871600000000025,-0.1495720000000001,0.0021530424296243977,-0.34869937862542233,-0.14954787296085575,3.207006518936485e-05,1.564625321904144,1.4921247130209399,1.2211116155195365,-0.2955105089873101,2.933855844560555,9.947498086806267,4.0703720517317885,-0.9850350299577004,1.576974678095856,0.07877528697906011,0.34978838448046345,1.2753894910126897,2.957044155439445,0.524501913193733,1.1656279482682113,4.2509649700423,0.07877528697906011,0.524501913193733,jnt2,q2_act,True
0.46,xyz,0.0011313152000000937,-0.3493212108799999,-0.14977373695999996,0.0011404392439275477,-0.3493094297640292,-0.14975662713779236,2.268895958569297e-05,1.5675349031030201,1.4936078672725082,1.2188384538121722,-0.2939826866649488,2.939311650296306,9.957385781816722,4.062794846040574,-0.9799422888831627,1.5740650968969798,0.0772921327274918,0.3520615461878278,1.276917313335051,2.951588349703694,0.5146142181832776,1.173205153959426,4.256057711116837,0.0772921327274918,0.5146142181832776,jnt2,q2_act,True
0.47000000000000003,xyz,0.0004925663999997276,-0.3497044601600001,-0.14990148672000003,0.0004983427401822548,-0.34969691480040876,-0.14989052116934742,1.4510060591949469e-05,1.5693746571936824,1.4945593889741162,1.2173838202072733,-0.293005452104601,2.9427614048259563,9.963729259827442,4.057946067357578,-0.97668484034867,1.5722253428063175,0.07634061102588374,0.35351617979272665,1.277894547895399,2.948138595174044,0.5082707401725575,1.1780539326424222,4.2593151596513295,0.07634061102588374,0.5082707401725575,jnt2,q2_act,True
0.48,xyz,0.00015055359999993634,-0.34990966784,-0.14996988928,0.00015365131328351437,-0.34990556906246023,-0.14996392548094248,7.871639226114476e-06,1.5703606021625647,1.4950783445322262,1.2165945717028457,-0.29247510144849714,2.944610167190258,9.967188963548175,4.055315239009486,-0.9749170048283239,1.5712393978374353,0.07582165546777375,0.3543054282971543,1.2784248985515028,2.946289832809742,0.5048110364518248,1.1806847609905136,4.261082995171676,0.07582165546777375,0.5048110364518248,jnt2,q2_act,True
0.49,xyz,1.9404800000177858e-05,-0.34998835711999987,-0.14999611903999996,2.0599856612976804e-05,-0.3499867377523347,-0.14999375588932612,3.1040285195384856e-06,1.5707408645338592,1.4952855575620476,1.2162835403982606,-0.292265778864445,2.9453232037012174,9.968570383746984,4.0542784679942026,-0.9742192628814833,1.5708591354661408,0.07561444243795234,0.3546164596017394,1.278634221135555,2.945576796298783,0.5034296162530154,1.1817215320057972,4.261780737118516,0.07561444243795234,0.5034296162530154,jnt2,q2_act,True
0.5,xyz,0.0,-0.35,-0.15,1.8333809601440287e-07,-0.34999972208853813,-0.1499995887264136,5.29144215624836e-07,1.5707991995642547,1.4953229369993497,1.2162307900962452,-0.2922299858059963,2.9454325887197728,9.968819579995666,4.054102633654151,-0.9740999526866544,1.5708008004357452,0.07557706300065026,0.3546692099037547,1.2786700141940037,2.9454674112802275,0.5031804200043339,1.181897366345849,4.261900047313345,0.07557706300065026,0.5031804200043339,jnt2,q2_act,True
0.51,xyz,-1.9404800000000052e-05,-0.34998835712,-0.14999611904,-1.9230473075188758e-05,-0.34998856345603,-0.14999641514155268,4.0079990458371244e-07,1.5708546691902092,1.4952981259934803,1.2162709687027156,-0.29225676935337536,2.9455366007691905,9.968654173289869,4.0542365623423855,-0.9741892311779179,1.5707453308097907,0.07560187400651963,0.3546290312972844,1.2786432306466247,2.9453633992308097,0.503345826710131,1.1817634376576143,4.261810768822082,0.07560187400651963,0.503345826710131,jnt2,q2_act,True
0.52,xyz,-0.0001505536000000004,-0.34990966784,-0.14996988928,-0.0001493848717155412,-0.3499111407174712,-0.14997201673148822,2.8392505495019116e-06,1.5712266440612075,1.495116598075724,1.2165562740528462,-0.2924476903100339,2.946234097245842,9.967443987171494,4.055187580176154,-0.9748256343667798,1.5703733559387925,0.07578340192427602,0.3543437259471538,1.278452309689966,2.944665902754158,0.5045560128285054,1.1808124198238454,4.26117436563322,0.07578340192427602,0.5045560128285054,jnt2,q2_act,True
0.53,xyz,-0.0004925664000000012,-0.34970446015999995,-0.14990148672,-0.0004895117642581868,-0.3497083300530922,-0.1499070819669117,7.457456675258593e-06,1.5721994886934854,1.4946376676945266,1.2173053870868413,-0.29294952687306874,2.948058294943719,9.96425111796351,4.057684623622805,-0.9764984229102291,1.5694005113065146,0.07626233230547341,0.35359461291315863,1.277950473126931,2.9428417050562814,0.5077488820364895,1.1783153763771947,4.259501577089771,0.07626233230547341,0.5077488820364895,jnt2,q2_act,True
0.54,xyz,-0.0011313152000000028,-0.34932121087999995,-0.14977373696,-0.0011256000199012408,-0.34932845641508775,-0.149784218345892,1.3964974489314259e-05,1.5740218824073666,1.4937382177027776,1.2187076417378695,-0.29389023137288056,2.951475496732358,9.958254784685185,4.062358805792899,-0.9796341045762685,1.5675781175926333,0.07716178229722237,0.35219235826213047,1.2770097686271193,2.939424503267642,0.513745215314815,1.173641194207101,4.256365895423731,0.07716178229722237,0.513745215314815,jnt2,q2_act,True
0.55,xyz,-0.0021400000000000056,-0.34871599999999997,-0.14957199999999998,-0.002130958848943651,-0.3487274255460218,-0.14958853429598865,2.2037886880594967e-05,1.576910295797059,1.4923165682881905,1.2209188988077055,-0.2953753516518308,2.9568916103451324,9.948777121921271,4.069729662692352,-0.9845845055061028,1.5646897042029408,0.07858343171180948,0.3499811011922944,1.2755246483481693,2.934008389654868,0.5232228780787285,1.1662703373076475,4.251415494493897,0.07858343171180948,0.5232228780787285,jnt2,q2_act,True
0.56,xyz,-0.003579724800000009,-0.34785216511999995,-0.14928405504,-0.003566792721012796,-0.34786838876839493,-0.1493075332363627,3.133163159845055e-05,1.5810526069312179,1.490293372936271,1.2240594156807887,-0.2974886856253886,2.964658929179107,9.935289152908474,4.080198052269296,-0.9916289520846288,1.560547393068782,0.0806066270637289,0.3468405843192113,1.2734113143746113,2.9262410708208932,0.5367108470915252,1.155801947730704,4.244371047915371,0.0806066270637289,0.5367108470915252,jnt2,q2_act,True
0.5700000000000001,xyz,-0.005500073600000013,-0.34669995583999996,-0.14889998527999998,-0.005482776750934523,-0.3467214103351366,-0.1489310231129597,4.1506908147886114e-05,1.5866115498731048,1.4876120257404546,1.228213273148687,-0.3002908739495693,2.9750825986744887,9.917413504936365,4.094044243828957,-1.0009695798318978,1.5549884501268951,0.08328797425954537,0.34268672685131296,1.2706091260504306,2.9158174013255116,0.554586495063635,1.1419557561710425,4.235030420168102,0.08328797425954537,0.554586495063635,jnt2,q2_act,True
0.58,xyz,-0.00793968639999999,-0.34523618816,-0.14841206272,-0.007917632009143463,-0.3452631237775928,-0.14845099758432032,5.222879771541954e-05,1.5937277847627396,1.4842386105054532,1.2334279033396174,-0.3038194949435428,2.988426373078454,9.894924070036355,4.111426344465391,-1.0127316498118095,1.5478722152372604,0.08666138949454671,0.3374720966603826,1.267080505056457,2.9024736269215463,0.5770759299636445,1.1245736555346086,4.2232683501881905,0.08666138949454671,0.5770759299636445,jnt2,q2_act,True
0.59,xyz,-0.01092683519999999,-0.34344389888,-0.14781463296,-0.010899701183712234,-0.3434763944948733,-0.14786153066843272,6.317922824901389e-05,1.6025224352951162,1.4801612587078072,1.239714549779869,-0.30808928402314334,3.0049173735141874,9.867741724718716,4.132381832599563,-1.0269642800771446,1.5390775647048838,0.09073874129219273,0.331185450220131,1.2628107159768567,2.885982626485813,0.6042582752812837,1.1036181674004366,4.209035719922856,0.09073874129219273,0.6042582752812837,jnt2,q2_act,True
0.6,xyz,-0.014479999999999991,-0.341312,-0.14710399999999998,-0.014447524756017625,-0.3413499819598372,-0.1471586702262769,7.406824141260972e-05,1.6130989824435435,1.4753888229931917,1.2470496687512749,-0.3130928143304141,3.0247496389340776,9.835925486621278,4.1568322291709165,-1.0436427144347136,1.5285010175564564,0.09551117700680822,0.3238503312487251,1.2578071856695858,2.8661503610659227,0.6360745133787216,1.0791677708290832,4.192357285565286,0.09551117700680822,0.6360745133787216,jnt2,q2_act,True
0.61,xyz,-0.018608444799999995,-0.33883493311999996,-0.14627831104,-0.018570417969546164,-0.3388782010878493,-0.1463403308622861,8.464405019003229e-05,1.6255444387693985,1.4699488872031288,1.2553772583526293,-0.31880165280125106,3.048086328088128,9.799659248020859,4.184590861175431,-1.0626721760041702,1.5160555612306015,0.10095111279687119,0.3155227416473707,1.252098347198749,2.8428136719118724,0.6723407519791404,1.0514091388245683,4.173327823995829,0.10095111279687119,0.6723407519791404,jnt2,q2_act,True
0.62,xyz,-0.023312793599999996,-0.33601232383999996,-0.14533744128,-0.023269048811767824,-0.33606058192822547,-0.14540618555998747,9.470071598278705e-05,1.6399297574366898,1.4638851986635444,1.2646120199742195,-0.32516797870212355,3.075060486474198,9.759234657756963,4.215373399914065,-1.0838932623404118,1.5016702425633102,0.10701480133645558,0.3062879800257805,1.2457320212978764,2.8158395135258023,0.7127653422430367,1.0206266000859348,4.152106737659588,0.10701480133645558,0.7127653422430367,jnt2,q2_act,True
0.63,xyz,-0.028585606400000005,-0.33284863616,-0.14428287872,-0.028536017101857863,-0.33290152691449365,-0.14435755534156763,0.0001040823145875108,1.6563094581847142,1.4572546620683575,1.2746432024376062,-0.3321266165797146,3.105774344992901,9.715031080455717,4.248810674792021,-1.107088721932382,1.4852905418152857,0.11364533793164244,0.29625679756239376,1.2387733834202854,2.785125655007099,0.756968919544283,0.9871893252079786,4.128911278067617,0.11364533793164244,0.756968919544283,jnt2,q2_act,True
0.64,xyz,-0.034411955200000004,-0.32935282688,-0.14311760896,-0.034356434872704816,-0.3294099661319714,-0.14319729803708234,0.00011268429289411594,1.6747204836759457,1.450124031471709,1.2853391280561701,-0.33959709643075686,3.140297175465865,9.667493543144728,4.284463760187234,-1.1319903214358562,1.4668795163240542,0.12077596852829098,0.28556087194382984,1.231302903569243,2.7506028245341354,0.8045064568552718,0.951536239812766,4.104009678564143,0.12077596852829098,0.8045064568552718,jnt2,q2_act,True
0.65,xyz,-0.04077000000000002,-0.325538,-0.141846,-0.040708506284353324,-0.32559900574063233,-0.1419296887403371,0.00012044493643713943,1.6951803332169972,1.4425667050321413,1.2965512676967035,-0.3474873176865031,3.178661791143816,9.617111366880943,4.321837558989012,-1.1582910589550104,1.4464196667830027,0.1283332949678586,0.2743487323032965,1.223412682313497,2.712238208856184,0.8548886331190566,0.9141624410109879,4.077708941044989,0.1283332949678586,0.8548886331190566,jnt2,q2_act,True
0.66,xyz,-0.04763156480000002,-0.32142106111999996,-0.14047368704,-0.04756411007198698,-0.3214855813185697,-0.14056031029689675,0.00012734435594164675,1.7176845779371432,1.4346594212880648,1.308119549326645,-0.355695426705096,3.2208598873751044,9.564396141920433,4.360398497755484,-1.18565142235032,1.4239154220628567,0.13624057871193518,0.26278045067335487,1.215204573294904,2.670040112624896,0.9076038580795665,0.8756015022445158,4.05034857764968,0.13624057871193518,0.8756015022445158,jnt2,q3_act,True
0.67,xyz,-0.05496271360000003,-0.31702237184,-0.13900745728,-0.05488937953809453,-0.31709010158039147,-0.1390959310690443,0.00013338970618797754,1.7422039040320576,1.4264793949435404,1.3198769622226778,-0.36411307686637756,3.266836497341192,9.509862632956937,4.399589874075593,-1.2137102562212585,1.3993960959679423,0.1444206050564596,0.25102303777732216,1.2067869231336223,2.6240635026588084,0.9621373670430629,0.8364101259244068,4.0222897437787415,0.1444206050564596,0.8364101259244068,jnt2,q3_act,True
0.68,xyz,-0.06272432640000003,-0.31236540415999997,-0.13745513471999998,-0.06264528232459897,-0.3124360937378539,-0.13754438681831177,0.0001386034607296453,1.7686809144292208,1.4181018939690475,1.3316541846188583,-0.37262840715340445,3.3164839948044644,9.454012626460317,4.438847282062861,-1.2420946905113481,1.3729190855707791,0.15279810603095245,0.23924581538114165,1.1982715928465955,2.574416005195536,1.0179873735396825,0.7971527179371387,3.9939053094886514,0.15279810603095245,0.7971527179371387,jnt2,q3_act,True
0.6900000000000001,xyz,-0.07087267520000007,-0.30747639487999995,-0.13582546495999998,-0.07078819790058319,-0.30754984730998663,-0.13591446113743386,0.00014301046530083413,1.7970269843108972,1.4095983826531309,1.3432840080111794,-0.3811289786754167,3.3696361978452978,9.397322551020872,4.477613360037265,-1.2704299289180556,1.3445730156891027,0.1613016173468691,0.22761599198882054,1.1897710213245833,2.5212638021547025,1.074677448979127,0.758386639962735,3.9655700710819444,0.1613016173468691,0.758386639962735,jnt2,q3_act,True
0.7000000000000001,xyz,-0.07936000000000007,-0.30238399999999993,-0.13412799999999997,-0.07927049226279034,-0.3024600579926242,-0.1342157656367521,0.00014662626046158645,1.82711953832596,1.4010352973827145,1.3546054936513645,-0.3895046086325856,3.426063263315132,9.340235315884764,4.515351645504548,-1.298348695441952,1.31448046167404,0.16986470261728548,0.21629450634863545,1.1813953913674142,2.4648367366848682,1.131764684115236,0.7206483544954514,3.937651304558048,0.16986470261728548,0.7206483544954514,jnt2,q3_act,True
0.71,xyz,-0.08813508479999994,-0.29711894912000003,-0.13237298304,-0.08804108924293222,-0.29719747270026164,-0.13245862013410303,0.00014944841682662706,1.8588001660960154,1.3924734621053712,1.365467818559083,-0.39765004410267796,3.4854681531896032,9.283156414035808,4.551559395196944,-1.3255001470089265,1.2827998339039846,0.1784265378946288,0.20543218144091702,1.173249955897322,2.405431846810397,1.1888435859641913,0.684440604803056,3.910499852991073,0.1784265378946288,0.684440604803056,jnt2,q3_act,True
0.72,xyz,-0.09714383359999999,-0.29171369984,-0.13057123328,-0.09704603831893513,-0.29179453714658643,-0.13065393322371904,0.0001514525266406449,1.8918740048127596,1.3839680932617027,1.375733768767765,-0.40546742590017126,3.5474854768662283,9.226453955078018,4.585779229225884,-1.3515580863339043,1.2497259951872404,0.1869319067382973,0.19516623123223487,1.1654325740998286,2.343414523133772,1.2455460449219817,0.6502207707741157,3.8844419136660955,0.1869319067382973,0.6502207707741157,jnt2,q3_act,True
0.73,xyz,-0.10632984640000001,-0.28620209216,-0.12873403072,-0.10622907948041316,-0.28628504710922226,-0.12881308325279628,0.0001525935733410836,1.9261107749917081,1.3755692837804157,1.3852828379272708,-0.412868490898871,3.6116834333240355,9.170461891869438,4.61760945975757,-1.3762283029962368,1.2154892250082918,0.1953307162195843,0.18561716207272916,1.158031509101129,2.2792165666759647,1.3015381081305613,0.6183905402424301,3.859771697003763,0.18561716207272916,0.6183905402424301,jnt3,q3_act,True
0.74,xyz,-0.11563499519999998,-0.28061900288,-0.12687300096,-0.11553220638035615,-0.28070380430860953,-0.12694779992920935,0.00015281266155906255,1.9612477456788528,1.367322809285793,1.3940138701154925,-0.41977647898043585,3.677569371233551,9.11548539523862,4.646712900384975,-1.3992549299347863,1.180352254321147,0.203577190714207,0.17688612988450747,1.151123521019564,2.213330628766449,1.3565146047613794,0.5892870996150243,3.8367450700652137,0.17688612988450747,0.5892870996150243,jnt3,q3_act,True
