seed,ee_rms_zero,ee_rms_sac,delta_ee_rms,final_ee_zero,final_ee_sac,delta_final_ee,max_ee_zero,max_ee_sac,delta_max_ee,reward_zero,reward_sac,delta_reward,saturation_frac_zero,saturation_frac_sac,delta_saturation_frac,limit_frac_zero,limit_frac_sac,delta_limit_frac,ncon_zero,ncon_sac,mean_action_norm_sac,mean_residual_force_norm_sac,mean_residual_tau_norm_sac,rms_ee_error_velocity_zero,rms_ee_error_velocity_sac,delta_rms_ee_error_velocity,rms_ee_error_highfreq_zero,rms_ee_error_highfreq_sac,delta_rms_ee_error_highfreq,p2p_error_norm_zero,p2p_error_norm_sac,delta_p2p_error_norm,rms_residual_force_rate_zero,rms_residual_force_rate_sac,delta_rms_residual_force_rate,rms_tau_total_rate_zero,rms_tau_total_rate_sac,delta_rms_tau_total_rate,smooth_tracking_score_zero,smooth_tracking_score_sac,delta_smooth_tracking_score
10010,0.014527876456027503,0.015064019404947712,0.0005361429489202096,0.013436583929666086,0.012170355031749373,-0.0012662288979167127,0.03129751450701776,0.03387559952273152,0.0025780850157137575,-1074.5269721200502,-1098.6717288108953,-24.144756690845043,0.724,0.74,0.016000000000000014,0.0,0.0,0.0,0,0,0.16436786604164347,0.14155857376618217,0.055215662983980125,0.8851480773095048,0.8858136253561992,0.0006655480466943864,0.010697676290059898,0.010701523008784464,3.846718724566031e-06,0.030870665776894575,0.03344879890410874,0.002578133127214166,0.0,8.312746389700806,8.312746389700806,3281.239106558227,3290.6566724776276,9.417565919400658,3.346956632370364,3.3563105811264355,0.009353948756071429
10011,0.013742654414087565,0.013699646197670425,-4.300821641714005e-05,0.0067656884551258074,0.007856244440357622,0.0010905559852318145,0.03338368895112901,0.032419518603474654,-0.000964170347654357,-1464.4186215828568,-1465.3791024930802,-0.9604809102233958,0.828,0.81,-0.017999999999999905,0.0,0.0,0.0,0,0,0.15544266373802784,0.13590308891891636,0.059008437190040994,1.011471942697521,1.011548755380696,7.681268317516476e-05,0.011310761820416725,0.01132913831535002,1.8376494933294504e-05,0.0329993952317389,0.031989700974372634,-0.0010096942573662657,0.0,8.438170679609813,8.438170679609813,3830.604822843944,3830.8501406778573,0.24531783391330464,3.898530133856879,3.8992819296310484,0.0007517957741693948
10012,0.014370471428792919,0.014291231496530835,-7.923993226208355e-05,0.008758627569853182,0.009183977773631094,0.00042535020377791263,0.02621346683252684,0.025746177913825843,-0.00046728891870099695,-1341.9264378373277,-1344.362007208419,-2.435569371091333,0.73,0.728,-0.0020000000000000018,0.0,0.0,0.0,0,0,0.15711218507357333,0.13729332346714837,0.049586215346935934,0.5775150252677355,0.5783519672013222,0.0008369419335867434,0.006132685698851435,0.00613064762042435,-2.0380784270844846e-06,0.025773958030881592,0.025306715022830353,-0.00046724300805123936,0.0,8.830916403073608,8.830916403073608,3666.900147544112,3668.717624564458,1.8174770203463595,3.7146483377351953,3.716641056260279,0.0019927185250838697
10013,0.014749952842111292,0.015054878220404824,0.0003049253782935312,0.017737410231329465,0.02199723017358833,0.004259819942258866,0.030499491789793068,0.029754636362765978,-0.0007448554270270899,-1288.1075578033087,-1294.0267710620687,-5.91921325876001,0.716,0.708,-0.008000000000000007,0.0,0.0,0.0,0,0,0.15378965654630333,0.13613481032583957,0.05180031246059229,0.5327708392172952,0.5328256875669448,5.4848349649638806e-05,0.0065952434109892676,0.00664779489072304,5.255147973377231e-05,0.03005294281740811,0.029308125077312126,-0.0007448177400959828,0.0,8.178696985930785,8.178696985930785,3592.6137769528236,3589.065817065293,-3.547959887530851,3.6430028817396845,3.641893550648654,-0.0011093310910306187
10014,0.020621636450160293,0.020803191264542113,0.00018155481438181936,0.023032510087128723,0.027346126391144348,0.0043136163040156245,0.03941079555828128,0.04941156394958547,0.01000076839130419,-1185.5742001273284,-636.862981734126,548.7112183932023,0.82,0.752,-0.06799999999999995,0.0,0.0,0.0,0,0,0.16566770974764405,0.13683370158028446,0.061707551320421786,1.3090168112431613,1.2572060410269763,-0.051810770216184965,0.014480390348712617,0.016919690633398505,0.002439300284685888,0.03894897932766854,0.04894977144850126,0.01000079212083272,0.0,9.020731472016745,9.020731472016745,3446.665624144343,3112.0382923537804,-334.6273317905625,3.5445439640072003,3.2097132426779114,-0.3348307213292889
10015,0.031277693236510244,0.03149196823629336,0.00021427499978311781,0.0016041257384313775,0.0019568944545043953,0.00035276871607301777,0.058949544174001084,0.05904401012411834,9.446595011725761e-05,-939.2031795452676,-917.0757957748956,22.127383770372035,0.8016701461377871,0.8012820512820513,-0.0003880948557357655,0.0709812108559499,0.0641025641025641,-0.0068786467533858,0,0,0.1635567490996679,0.1413706599728581,0.051030374185260366,0.9090977541425083,0.9063927490479232,-0.0027050050945850446,0.016570028749314205,0.01650247543136329,-6.755331795091357e-05,0.058508182175217596,0.058602685402001045,9.450322678344891e-05,0.0,7.837186516681962,7.837186516681962,3055.1809572265242,3053.074008952953,-2.1069482735711063,3.133047001614362,3.131194111377522,-0.001852890236839766
10016,0.019561494342523154,0.019720669807284843,0.00015917546476168845,0.03108717953999039,0.0314426910451299,0.0003555115051395129,0.05403293107525528,0.05391802294674149,-0.00011490812851379373,-1171.3200242795688,-1183.5149491536022,-12.194924874033404,0.854,0.854,0.0,0.03,0.03,0.0,0,0,0.16856873139398462,0.14196711704807033,0.0522009350870533,0.8745108823141503,0.8749406675976166,0.0004297852834662663,0.014033591012177857,0.014025818632607998,-7.772379569859558e-06,0.053652171529013346,0.053570539058097506,-8.16324709158392e-05,0.0,8.397430174363969,8.397430174363969,3425.8828941993334,3433.0510592905207,7.168165091187348,3.5049941942478027,3.5125206243729035,0.0075264301251007915
10017,0.03298001593925553,0.0327816825091033,-0.00019833343015222826,0.03318751677827108,0.03241547147770783,-0.0007720453005632469,0.05704676438266592,0.05730741924394791,0.0002606548612819892,-1114.2314046049223,-1122.3903387670757,-8.1589341621534,0.874,0.876,0.0020000000000000018,0.022,0.022,0.0,0,0,0.16233706101647033,0.13004193064372083,0.03968698928644809,0.9639682574253212,0.9652095178446467,0.001241260419325485,0.013629849095100578,0.013635378469250859,5.529374150280847e-06,0.0566022128521215,0.05686290753198835,0.00026069467986685607,0.0,9.018954967688236,9.018954967688236,3341.353522465721,3341.774034570699,0.4205121049776608,3.43939830664728,3.4392966362802735,-0.00010167036700670096
10018,0.029627831661136573,0.029472674273232465,-0.00015515738790410766,0.04525935679235029,0.04459444212712518,-0.0006649146652251067,0.048010730699343515,0.04771629402766455,-0.00029443667167896453,-608.1579906834522,-579.8385685709808,28.319422112471443,0.696,0.702,0.006000000000000005,0.0,0.0,0.0,0,0,0.17283694769829802,0.14275357362302193,0.06258334067642041,1.7703426663758175,1.7677198628184767,-0.0026228035573407915,0.026402717873289606,0.02634758907878465,-5.512879450495639e-05,0.047576285456822166,0.04728190083390329,-0.0002943846229188779,0.0,7.788491295356233,7.788491295356233,2468.5557432186265,2467.944944208975,-0.6107990096516005,2.6098584409521948,2.6086277844682697,-0.0012306564839250633
10019,0.01386228594491977,0.013588981597091165,-0.0002733043478286047,0.008098923180673805,0.02230742365398327,0.014208500473309465,0.028964675615694838,0.02726545944531154,-0.0016992161703832977,-1102.8196693042773,-1084.152921990872,18.666747313405267,0.71,0.708,-0.0020000000000000018,0.0,0.0,0.0,0,0,0.14524991426932088,0.12194749704262861,0.04940364932386416,0.9361158427883975,0.9307165273268873,-0.00539931546151029,0.010190569058246415,0.010135783718072314,-5.47853401741006e-05,0.028501336661318235,0.026802148401901045,-0.00169918825941719,0.0,8.484958160947265,8.484958160947265,3307.156641601169,3314.0106728941155,6.854031292946274,3.3720779926570104,3.385491908358904,0.013413915701893764
10020,0.013680242022672352,0.014497346024791156,0.0008171040021188042,0.008957822513919446,0.005578476284532256,-0.00337934622938719,0.034741567259946905,0.03831648527599946,0.0035749180160525515,-1219.119893633555,-1251.472875148592,-32.35298151503707,0.696,0.7,0.0040000000000000036,0.0,0.0,0.0,0,0,0.15155341513799497,0.13000485033166131,0.05104851824406279,0.7102119030096229,0.7135434745230942,0.0033315715134712987,0.008246928105594046,0.008381279403653472,0.00013435129805942567,0.03430411469365037,0.037879075213003,0.0035749605193526324,0.0,8.403887648537632,8.403887648537632,3498.544237382843,3497.5523836487682,-0.9918537340749936,3.5523789243750685,3.550683767130053,-0.001695157245015455
10021,0.014828327937505967,0.014475519907025804,-0.0003528080304801631,0.005279416093920417,0.0056070378136633585,0.0003276217197429416,0.032807025719965514,0.033738545119373846,0.0009315193994083315,-1118.645219601327,-1072.805547282239,45.83967231908787,0.684,0.692,0.007999999999999896,0.0,0.0,0.0,0,0,0.14563394058525633,0.1244478939985687,0.04951642483670514,0.9901574547505664,0.9829142626228262,-0.007243192127740161,0.010904769218404765,0.010659368697383906,-0.0002454005210208582,0.03234395329531416,0.03327549822087258,0.000931544925558421,0.0,8.221009078773847,8.221009078773847,3332.5470378912155,3318.7396925788003,-13.807345312415237,3.399741041997578,3.385377631897747,-0.014363410099830887
10022,0.01881836572077703,0.01897253966556202,0.00015417394478499033,0.011049981103764284,0.012321543838606737,0.001271562734842453,0.034251663616006324,0.03495356135686055,0.0007018977408542251,-952.3609106578951,-979.9183638993898,-27.557453241494613,0.742,0.738,-0.0040000000000000036,0.0,0.0,0.0,0,0,0.16408592437238473,0.13839851624157173,0.05518422969027407,1.1801894381614302,1.183236778061592,0.0030473399001618162,0.014196556415188823,0.01439631589367591,0.0001997594784870875,0.03381144833956853,0.034513384159667856,0.0007019358200993295,0.0,8.135296919675211,8.135296919675211,3094.779411588569,3093.4380041568306,-1.3414074317383893,3.1784161708976035,3.1780210809626492,-0.0003950899349542958
10023,0.03186530360435078,0.031895723955854945,3.0420351504162335e-05,0.038434455915048564,0.04031228704934387,0.0018778311342953075,0.054814889087964974,0.05474762820011708,-6.726088784789197e-05,-1076.3546484218741,-1120.1737756303946,-43.81912720852051,0.804,0.802,-0.0020000000000000018,0.042,0.044,0.001999999999999995,0,0,0.15115900177986974,0.12745729710333983,0.04019686705544011,0.7641426985299542,0.7672368975149051,0.003094198984950891,0.011437705994217628,0.01149368755385702,5.5981559639392206e-05,0.054385628831221416,0.05431841560565634,-6.721322556507703e-05,0.0,8.150655304057299,8.150655304057299,3284.070145973182,3283.498470133145,-0.5716758400371873,3.3735885665814394,3.3741420562404945,0.0005534896590551064
10024,0.028343296445284546,0.029248300853866257,0.000905004408581711,0.012405843753902877,0.021985378985985005,0.009579535232082128,0.06168007931842211,0.061130854963664605,-0.0005492243547575021,-869.826004346145,-807.4979183276591,62.32808601848592,0.7931726907630522,0.7913978494623656,-0.0017748413006866137,0.08032128514056225,0.07096774193548387,-0.009353543205078377,0,0,0.17870271248912384,0.14959908416315848,0.052036891349699986,0.9656891235148551,0.9720058820178404,0.006316758502985298,0.019075685994783216,0.019322961609050945,0.0002472756142677286,0.06121453795631144,0.060665333023374346,-0.0005492049329370932,0.0,7.966237600149567,7.966237600149567,2889.3399245660157,2876.133592983396,-13.206331582619896,2.97255211278389,2.965361336663328,-0.00719077612056207
10025,0.02177809990976166,0.021618351885328506,-0.00015974802443315464,0.02768418644890001,0.02838854964244007,0.0007043631935400585,0.04337625342729684,0.04239064674216242,-0.0009856066851344214,-1018.6472333142906,-1023.8802109251831,-5.232977610892476,0.762,0.76,-0.0020000000000000018,0.018,0.02,0.0020000000000000018,0,0,0.15512541393921508,0.13281378882501527,0.04600301460769028,0.7697231461839111,0.7697541498591371,3.100367522601566e-05,0.01147661567322546,0.011495351219492623,1.873554626716234e-05,0.042934553600682074,0.041948984222786555,-0.000985569377895519,0.0,7.913488694158881,7.913488694158881,3194.821768691687,3194.0408996980414,-0.7808689936455266,3.2691576514485585,3.268571140921937,-0.0005865105266216197
10026,0.021489995167938588,0.021559122697702746,6.912752976415831e-05,0.017604597283946553,0.017972019153313708,0.0003674218693671544,0.039558780308193674,0.039553772250673226,-5.008057520447529e-06,-1361.0415858062834,-1364.6680169487677,-3.626431142484307,0.912,0.912,0.0,0.0,0.0,0.0,0,0,0.1634319960224633,0.143700956146934,0.05721012287049493,1.0246663339160975,1.0248381845294505,0.00017185061335300844,0.011173523329879562,0.011160087904806437,-1.3435425073125146e-05,0.03916921796075766,0.03917721508344165,7.99712268399061e-06,0.0,8.252458095549224,8.252458095549224,3692.9244815638494,3694.073898344532,1.1494167806827136,3.774673562536164,3.7760841416034605,0.0014105790672966911
10027,0.02980373828467999,0.029309784705147585,-0.0004939535795324065,0.021590620491662754,0.021595243696031646,4.623204368892075e-06,0.05667619390150441,0.05509129104243708,-0.0015849028590673303,-953.7378329932493,-972.0323434397944,-18.294510446545132,0.784,0.788,0.0040000000000000036,0.056,0.058,0.0020000000000000018,0,0,0.15472642938538078,0.1325154856931992,0.04339455883840369,0.8122976041034249,0.8124230952777207,0.00012549117429583312,0.014102500346481485,0.014064517828904912,-3.798251757657252e-05,0.05623273274641267,0.0546478657321301,-0.001584867014282565,0.0,7.7575746963258,7.7575746963258,3091.3575177370894,3102.5063614436035,11.148843706514072,3.1728534964797017,3.183516213117231,0.010662716637529268
10028,0.013142896468249527,0.01228947502831702,-0.0008534214399325071,0.0045621087761313,0.009895984084776517,0.005333875308645217,0.02961103128244748,0.029321313686184663,-0.00028971759626281873,-1372.0095949354363,-1337.1619916038353,34.84760333160102,0.678,0.67,-0.008000000000000007,0.0,0.0,0.0,0,0,0.14982291652051186,0.12559343705648765,0.04767148950093282,0.7196073938019851,0.7188790931377848,-0.0007283006642003764,0.008132028582119099,0.008382405007418376,0.00025037642529927677,0.029176930034308688,0.02888726234049697,-0.0002896676938117168,0.0,9.021729960473266,9.021729960473266,3698.103150760014,3664.8619217233218,-33.2412290366924,3.7496701118780713,3.718210991551065,-0.031459120327006485
10029,0.026197288322427202,0.025721631245123503,-0.000475657077303699,0.03067236522590837,0.026713758439288766,-0.003958606786619603,0.0506192946810257,0.050725608005043575,0.0001063133240178718,-987.2607407060958,-977.7533400131335,9.507400692962278,0.78,0.776,-0.0040000000000000036,0.054,0.05,-0.003999999999999997,0,0,0.1612110634688545,0.13573883408902274,0.04611044433729147,0.7664891861415656,0.7662101137675202,-0.0002790723740453416,0.012798948888526496,0.012796380244817196,-2.568643709300808e-06,0.05016069078003236,0.050267031125152,0.00010634034511963764,0.0,8.121998045692187,8.121998045692187,3145.2173570272016,3142.7343044204003,-2.483052606801266,3.225331266247432,3.220379248178441,-0.004952018068991038
