Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.00094779525961415,0.0731824580632739,-0.00426459102280079,0,0,0,2.14742878514911,0.0113367395890069,1.66394342827115E-06,1.37457815703454E-06,0.0123595741005711,-5.97549903543962E-05,0.0229657250874318,0,0,0,0,0,0,package://pmi_description3/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://pmi_description3/meshes/base_link.STL,,"top_asm.STEP-1/asm_base.SLDPRT.STEP-1/base.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/ATTCH_base.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/base_leg.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/base_leg.STEP-3;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/base_leg.STEP-4;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/base_leg.STEP-2;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/belt_motor_brk.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/#SNGL_MDL_yaw.STEP-1/XM,H-540_idle.STEP-1/DC13_X540_DUMMY.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/spacer.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/motor_pack_attch_brk.STEP-2;top_asm.STEP-1/#asm_connector.STEP-1/motor_pack_attch_brk.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/asm_motor_pack.STEP-1/motor_pack_cover.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/asm_motor_pack.STEP-1/asm_motor_elt.STEP-2/XM,H-540_idle.STEP-1/DC13_X540_DUMMY.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/asm_motor_pack.STEP-1/motor_pack_brk.STEP-2;top_asm.STEP-1/#asm_connector.STEP-1/asm_motor_pack.STEP-1/asm_motor_elt.STEP-1/XM,H-540_idle.STEP-1/DC13_X540_DUMMY.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/asm_motor_pack.STEP-1/asm_motor_elt.STEP-3/XM,H-540_idle.STEP-1/DC13_X540_DUMMY.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/asm_motor_pack.STEP-1/motor_pack_brk.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/CLMSP8-20-M.STEP-2/CLMSP8-20-M-2.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/CLMSP8-20-M.STEP-1/CLMSP8-20-M-2.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/CLMSP8-20-M.STEP-2/8-118.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/CLMSP8-20-M.STEP-1/8-118.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/CLMSP8-20-M.STEP-1/CLMSP8-20-M-1.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/CLMSP8-20-M.STEP-2/CLMSP8-20-M-1.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/#SNGL_MDL_yaw.STEP-1/XM,H-540_idle.STEP-1/DC13_A01_CVR_CABLE_1.STEP-1",Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link1,0.0029766,-1.9976E-09,-0.10913,0,0,0,1.1285,0.0034546,-4.1833E-08,8.2656E-08,0.0034685,-2.2223E-12,0.0014719,0,0,0,0,0,0,package://pmi_description3/meshes/link1.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://pmi_description3/meshes/link1.STL,,top_asm.STEP-1/asm_base.SLDPRT.STEP-1/GPA60GT5150-A-H36-KFC45-K4.0.STEP-1/GPA60GT5150-A-H36-KFC45-K4.0_b.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/TTPK35-AT10150-B-H35-BC17.0.STEP-1/CRBFV3515ATUU.STEP-1/CRBFV3515ATUU_PART2.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_1st_joints.STEP-1/first pitch joint base_01.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/timing_pulley_SPC.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/front_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/1st_link_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/1st_link_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/front_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/front_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_1st_joints.STEP-1/1st_joints_side_brk.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_1st_joints.STEP-1/1st_joints_side_brk.STEP-2,q1_coord,기준축2,jnt1,revolute,0,0,0,3.1416,0,0,base_link,0,0,1,10,100,-3.1416,3.1416,,,,,,,,
link2,5.8908E-05,-0.083968,-0.0062912,0,0,0,1.2748,0.0027247,2.3397E-08,-1.513E-06,0.0013258,-2.3923E-06,0.0029712,0,0,0,0,0,0,package://pmi_description3/meshes/link2.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://pmi_description3/meshes/link2.STL,,top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_robot_joint_follower_1st.STEP-1/spine.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_link_follwer.STEP-1/wire_gear_shaft_holder.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_link_follwer.STEP-1/wire_gear_shaft_holder.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_robot_joint_follower_1st.STEP-1/spine.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_link_follwer.STEP-1/wire_gear_shaft_1st.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/BGSPS8-11-L10.8.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/BGSPS8-11-L10.8.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-1/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-1/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-1/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-2/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-2/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-2/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-3/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-3/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-3/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-4/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-4/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-4/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-5/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-5/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-5/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-6/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-6/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_1st_link.STEP-1/asm_wire_disc.STEP-1/asm_disc.STEP-6/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_robot_joint_follower_1st.STEP-1/front_cover_2nd.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_robot_joint_follower_1st.STEP-1/Mirrorcover_1st_link.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_robot_joint_follower_1st.STEP-1/front_cover_2nd.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/cover_bearin_joint_root_1st_top_02.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/asm_arm_robot_joint_follower_1st.STEP-1/rewind bearing holder.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_1st.STEP-1/cover_bearin_joint_root_1st_top.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/cover_bearin_joint_root_2nd_01.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/rewind bearing holder_base_side_PM.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/Grear_bearing_holder.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/cover_bearin_joint_root_2nd_01.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/Grear_bearing_holder.STEP-1,q2_coord,기준축1,jnt2,revolute,0,0,-0.22,1.5708,0,0,link1,0,0,-1,10,100,-1.5709,1.5709,,,,,,,,
link3,0.095221,-3.7333E-05,-0.004723,0,0,0,1.2621,0.0010938,2.3488E-08,5.6708E-06,0.0037848,-4.7642E-08,0.0042272,0,0,0,0,0,0,package://pmi_description3/meshes/link3.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://pmi_description3/meshes/link3.STL,,top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_arm_link_follwer_2nd.STEP-1/spine_FWL_02.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_arm_link_follwer_2nd.STEP-1/Mirrorspine_FWL_02.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-4/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-4/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-4/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-1/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-1/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-1/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-2/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-2/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-2/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-3/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-3/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-3/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/front_cover_3rd.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/front_cover_3rd.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/Mirror_cover_3rd_link_TO.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/cover_bearin_joint_root_2nd_top.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/rewind bearing holder_02nd.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/cover_bearin_joint_root_2nd_top_02.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/cover_bearin_joint_root_3rd_01.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/rewind bearing holder_base_side_PM_3rd.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/Grear_bearing_holderP_3rd.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/Grear_bearing_holderP_3rd.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/cover_bearin_joint_root_3rd_01.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_arm_link_follwer_2nd.STEP-1/AXIS_BASE.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_arm_link_follwer_2nd.STEP-1/AXIS_BASE.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_arm_link_follwer_2nd.STEP-1/wire_gear_shaft_holder.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_arm_link_follwer_2nd.STEP-1/wire_gear_shaft.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_2nd.STEP-1/asm_arm_link_follwer_2nd.STEP-1/wire_gear_shaft_holder.STEP-1,q3_coord,기준축3,jnt3,revolute,0,-0.23,0,0,0,-1.5709,link2,0,0,1,10,100,-1.5709,1.5709,,,,,,,,
link4,0.068913,0.0046115,0.0014599,0,0,0,0.85956,0.0007259,6.1552E-06,3.5026E-06,0.0013575,3.0696E-08,0.001809,0,0,0,0,0,0,package://pmi_description3/meshes/link4.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://pmi_description3/meshes/link4.STL,,top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-3/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-3/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-3/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-2/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-2/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-2/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-1/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-1/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-1/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-4/wire pulley disc_cover.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-4/wire pulley disc.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_next_link.STEP-1/asm_wire_disc_2nd.STEP-1/asm_disc.STEP-4/wire pulley disc_cover.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_arm_link_follwer_3rd.STEP-1/foller_link_brk.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_arm_link_follwer_3rd.STEP-1/foller_link_brk.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_arm_link_follwer_3rd.STEP-1/wire_gear_shaft_holder.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_arm_link_follwer_3rd.STEP-1/wire_gear_shaft_holder.STEP-2;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_arm_link_follwer_3rd.STEP-1/wire_gear_shaft_3rd.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_arm_link_follwer_3rd.STEP-1/front_cover_endtip.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/rewind bearing holder_03rd.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/cover_bearin_joint_root_3rd_top_02.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_arm_link_follwer_3rd.STEP-1/cover_3rd_FWL_link.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/asm_arm_link_follwer_3rd.STEP-1/end arm frame.STEP-1;top_asm.STEP-1/asm_robot_joints.STEP-1/asm_arm_robot_joint_root_3rd_new.STEP-1/cover_bearin_joint_root_3rd_top.STEP-1,q4_coord,기준축4,jnt4,revolute,0.23,0,0,-3.1416,0,0,link3,0,0,1,10,100,-1.5709,1.5709,,,,,,,,
q1_motor,2.7756E-17,7.3141E-18,-0.0061604,0,0,0,0.031263,5.9458E-06,-3.8921E-14,-3.0989E-22,5.9458E-06,3.8542E-22,7.8696E-06,0,0,0,0,0,0,package://pmi_description3/meshes/q1_motor.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://pmi_description3/meshes/q1_motor.STL,,top_asm.STEP-1/asm_base.SLDPRT.STEP-1/#SNGL_MDL_yaw.STEP-1/belt_pulley_base.STEP-1;top_asm.STEP-1/asm_base.SLDPRT.STEP-1/#SNGL_MDL_yaw.STEP-1/GPA30GT5150-A-H29.STEP-1/GPA30GT5150-A-H29_b.STEP-1,m1_coord,기준축5,q1_act,revolute,0,0.14,0,-3.1416,0,-1.5708,base_link,0,0,1,10,100,-5.8909,5.8909,,,,,,,,
q2_motor,6.5945E-07,9.3491E-07,0.01996,0,0,0,0.10842,2.8381E-05,1.7708E-08,3.5646E-09,2.8462E-05,8.7331E-10,4.6591E-05,0,0,0,0,0,0,package://pmi_description3/meshes/q2_motor.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://pmi_description3/meshes/q2_motor.STL,,top_asm.STEP-1/#asm_connector.STEP-1/asm_motor_pack.STEP-1/asm_motor_elt.STEP-1/motor connecting block motor side.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/#SNGL_MDL.STEP-1/motor connecting block.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/#SNGL_MDL.STEP-1/2010N11_Face-Mount Crossed-Roller Bearing.STEP-1/outer_2010N11_Face-Mount Crossed-Roller Bearing_2010N11.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/#SNGL_MDL.STEP-1/spool_60.STEP-1,m2_coord,기준축8,q2_act,revolute,0,0.25,0,-3.1416,0,-1.5708,base_link,0,0,1,10,100,-10.472,10.472,,,,,,,,
q3_motor,-9.2316E-07,7.2482E-07,0.01996,0,0,0,0.10842,2.8411E-05,-1.3701E-08,4.0204E-09,2.8432E-05,8.2403E-09,4.6591E-05,0,0,0,0,0,0,package://pmi_description3/meshes/q3_motor.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://pmi_description3/meshes/q3_motor.STL,,top_asm.STEP-1/#asm_connector.STEP-1/asm_motor_pack.STEP-1/asm_motor_elt.STEP-2/motor connecting block motor side.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/#SNGL_MDL_2nd.STEP-1/motor connecting block.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/#SNGL_MDL_2nd.STEP-1/2010N11_Face-Mount Crossed-Roller Bearing.STEP-1/outer_2010N11_Face-Mount Crossed-Roller Bearing_2010N11.STEP-1;top_asm.STEP-1/#asm_connector.STEP-1/#SNGL_MDL_2nd.STEP-1/spool_60.STEP-1,m3_coord,기준축6,q3_act,revolute,-0.075,0.25,0,-3.1416,0,-1.5708,base_link,0,0,1,10,100,-5.236,5.236,,,,,,,,
