delta_final_ee,delta_limit,delta_reward,delta_rms_ee,delta_saturation,final_ee_sac,final_ee_zero,lim_frac_sac,lim_frac_zero,reward_sac,reward_zero,rms_ee_sac,rms_ee_zero,sac_final_ee_error,sac_limit_violation_fraction,sac_max_ee_error,sac_max_residual_force_norm,sac_max_residual_torque_norm,sac_mean_residual_force_norm,sac_mean_residual_torque_norm,sac_mean_reward,sac_ncon_max,sac_rms_ee_error,sac_saturation_fraction,sat_frac_sac,sat_frac_zero,seed,zero_final_ee_error,zero_limit_violation_fraction,zero_max_ee_error,zero_max_residual_force_norm,zero_max_residual_torque_norm,zero_mean_residual_force_norm,zero_mean_residual_torque_norm,zero_mean_reward,zero_ncon_max,zero_rms_ee_error,zero_saturation_fraction
-0.0005715085053017641,-0.008,0.20119080779794607,-0.0038849288784959524,-0.0020000000000000018,0.04040443692676582,0.04097594543206758,0.024,0.032,-1.0676208211984486,-1.2688116289963947,0.032192656337215984,0.03607758521571194,0.04040443692676582,0.024,0.053029651981494806,3.4571964258269907,1.9915945678420266,2.5999236143769657,0.8726058777202574,-1.0676208211984486,0,0.032192656337215984,0.844,0.844,0.846,10000,0.04097594543206758,0.032,0.0571641479558275,0.0,0.0,0.0,0.0,-1.2688116289963947,0,0.03607758521571194,0.846
0.0006892318863814181,0.0,-0.03273666877299547,7.941290930738379e-05,0.0040000000000000036,0.01113599832551309,0.010446766439131672,0.0,0.0,-0.5113869116101414,-0.4786502428371459,0.022034412825765997,0.021954999916458613,0.01113599832551309,0.0,0.038918314084135514,3.396955749047672,1.9987433279153501,2.4663632424793525,0.8598598761062817,-0.5113869116101414,0,0.022034412825765997,0.82,0.82,0.816,10001,0.010446766439131672,0.0,0.051262497518454055,0.0,0.0,0.0,0.0,-0.4786502428371459,0,0.021954999916458613,0.816
0.005463234041040418,-0.006,0.04133826141478503,-0.0006830177118588472,0.040000000000000036,0.02092376086288966,0.01546052682184924,0.008,0.014,-0.5623754472294822,-0.6037137086442672,0.01889876039805474,0.019581778109913586,0.02092376086288966,0.008,0.05106973657545128,3.4232643323466196,1.8506994216887873,2.521394652551491,0.8049500760279317,-0.5623754472294822,0,0.01889876039805474,0.872,0.872,0.832,10002,0.01546052682184924,0.014,0.061159255867657566,0.0,0.0,0.0,0.0,-0.6037137086442672,0,0.019581778109913586,0.832
0.008027518678243127,0.0,-0.02650656188232825,-0.00031558754980059826,0.008000000000000007,0.020161227799273682,0.012133709121030555,0.0,0.0,-0.34404956879187376,-0.3175430069095455,0.014943565595641627,0.015259153145442225,0.020161227799273682,0.0,0.028316460931398117,3.4166897276527464,1.9675665416018688,2.532744127431541,0.8436863153932997,-0.34404956879187376,0,0.014943565595641627,0.784,0.784,0.776,10003,0.012133709121030555,0.0,0.030405536922702373,0.0,0.0,0.0,0.0,-0.3175430069095455,0,0.015259153145442225,0.776
0.0026052751414251205,0.0,-0.017743231961037942,-0.0008789183082719178,-0.010000000000000009,0.010854002394830685,0.008248727253405565,0.0,0.0,-0.3074620437417179,-0.28971881178068,0.012752145466119656,0.013631063774391574,0.010854002394830685,0.0,0.025753095344171566,3.4557452853860853,1.9627102069362405,2.530779719281116,0.859959660636524,-0.3074620437417179,0,0.012752145466119656,0.792,0.792,0.802,10004,0.008248727253405565,0.0,0.032685023431617236,0.0,0.0,0.0,0.0,-0.28971881178068,0,0.013631063774391574,0.802
