seed,F_res_x,F_res_y,F_res_z,actuator_limit_violation,ee_act_x,ee_act_y,ee_act_z,ee_des_x,ee_des_y,ee_des_z,ee_err_norm,ee_err_x,ee_err_y,ee_err_z,hys_z_q2,hys_z_q3,hys_z_q4,joint_limit_violation,mode,ncon,q_des_1,q_des_2,q_des_3,q_des_4,q_err_norm,q_jnt_1,q_jnt_2,q_jnt_3,q_jnt_4,qdot_des_1,qdot_des_2,qdot_des_3,qdot_des_4,qdot_jnt_1,qdot_jnt_2,qdot_jnt_3,qdot_jnt_4,reward_step,sac_action_x,sac_action_y,sac_action_z,saturation_flag,tau_act_ideal_1,tau_act_ideal_2,tau_act_ideal_3,tau_act_ideal_4,tau_act_out_1,tau_act_out_2,tau_act_out_3,tau_act_out_4,tau_hys_q2,tau_hys_q3,tau_hys_q4,tau_loss_q2,tau_loss_q3,tau_loss_q4,tau_res_norm,tau_residual_1,tau_residual_2,tau_residual_3,tau_residual_4,tau_total_1,tau_total_2,tau_total_3,tau_total_4,tau_total_norm,tau_trans_err_q2,tau_trans_err_q3,tau_trans_err_q4,tau_vsd_1,tau_vsd_2,tau_vsd_3,tau_vsd_4,tau_vsd_norm,time
10003,0.0,0.0,0.0,0,0.2499046850025112,-0.19990574066370884,-0.10041998395650051,0.25000022419949214,-0.2000002089585883,-0.10000029799319837,0.00044066802095232404,9.553919698093716e-05,-9.44682948794684e-05,0.0004196859633021355,-0.2897221359626467,-0.11078713241829802,0.0025334843134631932,0,zero,0,0.674745248144471,1.2749748210457639,1.4161908084926023,-0.4505546246224499,0.0017461762994348709,0.6747012540564158,1.2765016727168765,1.415500402458106,-0.4500654828527391,0.0001691451248722581,4.051097049428943e-05,-3.731122006412965e-05,2.7599376143558434e-05,0.0003887757269120495,0.24146927183943806,-0.09442139398272771,0.06843260422350804,-0.0023065325804054737,0.0,0.0,0.0,0,0.001937859402758037,-1.0471360525969733,-0.41787250569010187,0.011124880438366014,0.001937859402758037,-0.27434859409996176,-0.08315376090147725,-0.005857801154899583,-0.0018492726763395186,-0.00023160726384358743,5.7762341878438366e-06,0.008112909927623962,-0.004919629260837733,0.005857801154899583,0.0,0.0,0.0,0.0,0.0,0.0036337134872642734,-6.9809070173131555,-1.3929083523003396,0.03708293479455338,7.1186125621645395,-0.7727874584970116,-0.3347187447886246,0.016982681593265596,0.0036337134872642734,-6.9809070173131555,-1.3929083523003396,0.03708293479455338,7.1186125621645395,0.01
10003,0.0,0.0,0.0,0,0.24955727793519183,-0.19962958327045668,-0.10134661128053787,0.24999955556479916,-0.20000128432795145,-0.10000051239718719,0.001464839029228731,0.0004422776296073294,-0.000371701057494761,0.0013460988833506882,-0.5739178366117127,-0.18264652325228936,-0.019014383453129266,0,zero,0,0.6747491756454739,1.2749757616988118,1.4161899421368365,-0.45055398377289796,0.005290340298962416,0.6747055519329065,1.2797449771047416,1.4143882862769,-0.44914174511575605,0.0006711570303797269,0.00016074493826104592,-0.00014804853333489653,0.0001095125582060559,0.00041331162971817536,0.36135372605273963,-0.10911867818344409,0.1020253430491216,-0.008453046903014183,0.0,0.0,0.0,0,0.0007568220759793264,-1.4271091208879911,-0.17791002839176706,-0.09714295515446349,0.0007568220759793264,-0.6897692359769747,-0.14721087113061454,-0.02123301661867418,-0.003663270568482775,-0.0003818337073775556,-4.335196834615532e-05,0.010556946741181628,-0.005420522451378089,0.006261057842643838,0.0,0.0,0.0,0.0,0.0,0.0014191300880917429,-9.514060805919941,-0.5930334279725569,-0.3238098505148783,9.538023720805876,-0.7373398849110164,-0.03069915726115252,-0.07590993853578931,0.0014191300880917429,-9.514060805919941,-0.5930334279725569,-0.3238098505148783,9.538023720805876,0.02
10003,0.0,0.0,0.0,0,0.2489653270767876,-0.1991576643134002,-0.10244421199015893,0.24999775465697027,-0.2000041806899613,-0.10000108986762016,0.0027841232712914033,0.001032427580182682,-0.0008465163765610795,0.0024431221225387767,-0.7160779934616791,-0.18967178924096068,-0.05988152250056382,0,zero,0,0.6747597538800797,1.274978295230596,1.4161876087155238,-0.45055225772447627,0.00905575563134803,0.6747095265598922,1.283385035910545,1.4137328311799429,-0.4482490066174767,0.0014979496187155748,0.00035876524878590565,-0.0003304282515448521,0.00024442013922809647,0.0003437019684292185,0.3492783549136112,-0.023421622085242896,0.07101308296307553,-0.01796030066907406,0.0,0.0,0.0,0,0.003379542523083655,-1.645020367450947,-0.118999767228712,-0.1590496055943524,0.003379542523083655,-1.0719395522874255,-0.1551495940345697,-0.06335197326358809,-0.004570667212005648,-0.0003965204548173769,-0.00013652727023009522,0.010786890257387435,-0.004456245912184749,0.006102590462525837,0.0,0.0,0.0,0.0,0.0,0.006337038295675333,-10.96680244967298,-0.39666589076237335,-0.5301653519811748,10.986774561150478,-0.5730808151635214,0.03614982680585771,-0.09569763233076432,0.006337038295675333,-10.96680244967298,-0.39666589076237335,-0.5301653519811748,10.986774561150478,0.03
10003,0.0,0.0,0.0,0,0.24805964457073904,-0.19843500460893498,-0.10342802904524848,0.24999427529614904,-0.20000977626869704,-0.10000220551146763,0.0042378023442223986,0.0019346307254100026,-0.0015747716597620531,0.0034258235337808474,-0.7745876280379699,-0.22051771618946628,-0.08731717780167494,0,zero,0,0.6747801904974382,1.2749831898866104,1.4161831006628787,-0.4505489230857156,0.011693720771433241,0.6747140803936953,1.286270580398683,1.4144024141479459,-0.44806644329769224,0.0026415022665491382,0.0006326509289675764,-0.0005826811292465269,0.0004310133957074453,0.0005141394407753329,0.23831082075865956,0.13307615931834402,-0.021871659985053225,-0.03044198267161846,0.0,0.0,0.0,0,0.00843753690751983,-1.6703830984003627,-0.3106908808745112,-0.12341633311050479,0.00843753690751983,-1.339624795491068,-0.19466102247451927,-0.08354305896115889,-0.004944129419734555,-0.00046100574823835366,-0.00019907937259521587,0.009218597645155147,0.0051742902943475305,-0.0029167249353082114,0.0,0.0,0.0,0.0,0.0,0.01582137053725826,-11.135887322669085,-1.035636269581704,-0.411387777035016,11.191515499024904,-0.33075830290929464,-0.11602985839999191,-0.0398732741493459,0.01582137053725826,-11.135887322669085,-1.035636269581704,-0.411387777035016,11.191515499024904,0.04
10003,0.0,0.0,0.0,0,0.24686121430152969,-0.19748008409445492,-0.10411985978374894,0.24998858474903668,-0.20001892734346802,-0.10000403007509193,0.005759012515150765,0.003127370447506994,-0.0025388432490131008,0.0041158297086570095,-0.7939278133729523,-0.3383998396087641,-0.0709069798821642,0,zero,0,0.674813613267838,1.274991194781026,1.4161757280333542,-0.45054346949896446,0.01287898956433725,0.6747234137799658,1.2877500713396337,1.4167371961456103,-0.4488833313204309,0.004093859825025924,0.000980496687117838,-0.0009030523638124315,0.0006679942875990287,0.0012366226053972121,0.08662708844194192,0.29533740727541047,-0.12083149777773117,-0.04570991173386574,0.0,0.0,0.0,0,0.014223703699815498,-1.5384083116911633,-0.6971927153068888,0.013663910979626194,0.014223703699815498,-1.4618446646245615,-0.32247563271790064,-0.0634586458136137,-0.005067576239483034,-0.0007074455239167273,-0.0001616648341478126,0.0067653087069134595,0.007627412033974998,-0.006280299967366146,0.0,0.0,0.0,0.0,0.0,0.02667111138161541,-10.256055411274422,-2.3239757176896294,0.04554636993208731,10.516193301548746,-0.07656364706660179,-0.3747170825889881,0.0771225567932399,0.02667111138161541,-10.256055411274422,-2.3239757176896294,0.04554636993208731,10.516193301548746,0.05
10003,0.0,0.0,0.0,0,0.24553507823621096,-0.19642763850956413,-0.10446728825178844,0.24998016351044947,-0.20003246837642905,-0.10000672997999649,0.0072560431062904385,0.004445085274238508,-0.003604829866864917,0.004460558271791953,-0.7743950032712422,-0.509311064751958,-0.005208020827016817,0,zero,0,0.6748630707374513,1.2750030400535028,1.4161648183572169,-0.4505353995335546,0.013447197731210265,0.6747443416626253,1.287801576910397,1.4202891908766415,-0.4505294101433961,0.005847132619767606,0.0014004129129615418,-0.0012898015954350547,0.0009540754583149339,0.002725234179900177,-0.04205494404136187,0.3795689267669835,-0.18587248588706973,-0.06296695023775101,0.0,0.0,0.0,0,0.019051174049480715,-1.327346328189688,-1.126912372855508,0.17170366465723694,0.019051174049480715,-1.4409454549553473,-0.5565172056187154,0.004082583136960616,-0.004942899911617365,-0.0010647458741605846,-1.1874061265015334e-05,-0.00517919475174511,0.00917609774922462,-0.007006937124311937,0.0,0.0,0.0,0.0,0.0,0.03572318404177895,-8.848975521264586,-3.756374576185027,0.5723455488574565,9.630346479007082,0.11359912676565931,-0.5703951672367925,0.16762108152027633,0.03572318404177895,-8.848975521264586,-3.756374576185027,0.5723455488574565,9.630346479007082,0.060000000000000005
10003,0.0,0.0,0.0,0,0.24437156409645985,-0.1955129747962768,-0.10453043616558233,0.2499685050602599,-0.20005121212827398,-0.1000104673585806,0.008505966391308184,0.0055969409638000345,-0.00453823733199718,0.0045199688070017285,-0.658942689480697,-0.6468979117846566,0.08578025265067848,0,zero,0,0.6749315328830795,1.2750194370260057,1.4161497164961168,-0.45052422857896623,0.01436491890292316,0.6747846424470667,1.286959124002939,1.4238882287702608,-0.45249618724058666,0.007893496450872029,0.0018905256776366116,-0.001741202907126866,0.00128798023472441,0.004973347092246933,-0.10190564967125237,0.32783835503571157,-0.19198083817953163,-0.0791182667016983,0.0,0.0,0.0,0,0.021598937930496442,-1.132005954918526,-1.3903852933381842,0.28869911723908726,0.021598937930496442,-1.3431700996991425,-0.833533981238177,0.08965815401899757,-0.004205977243959834,-0.0013523795775205825,0.00019557525001029748,-0.006419144239438037,0.008840416777110446,-0.007199399913257842,0.0,0.0,0.0,0.0,0.0,0.040500539903424795,-7.546706366123506,-4.634617644460614,0.9623303907969575,8.908432957687822,0.21116414478061651,-0.5568513121000072,0.19904096322008968,0.040500539903424795,-7.546706366123506,-4.634617644460614,0.9623303907969575,8.908432957687822,0.07
10003,0.0,0.0,0.0,0,0.24370161430963524,-0.19500328481288287,-0.10442746690093901,0.24995311559825825,-0.2000759497631945,-0.10001540008989313,0.009180388423422395,0.006251501288623007,-0.0050726649503116394,0.004412066811045889,-0.5141525453410761,-0.7163066537073314,0.1630405331148418,0,zero,0,0.675021891766897,1.2750410783596178,1.4161297844986596,-0.45050948473799374,0.015255869739005555,0.6748504744119629,1.2859759186546227,1.426182036750909,-0.45398708016642053,0.010225192592913197,0.0024489767336940407,-0.0022555448247203124,0.001668442627153865,0.007708300760397437,-0.08683677110880622,0.14965788946154687,-0.10893972323006955,-0.08850719034671783,0.0,0.0,0.0,0,0.021672981901992946,-1.0283815173262438,-1.3289272620133483,0.32133520404414134,0.021672981901992946,-1.2222251288302683,-1.0429276804619447,0.17522695283086764,-0.0032817936068656258,-0.0014974827898940198,0.0003717253335170162,-0.006400646802199105,0.006564100174527847,-0.006572111900902631,0.0,0.0,0.0,0.0,0.0,0.040639381027551,-6.855876782174959,-4.429757540044495,1.0711173468138044,8.23254166378054,0.19384361150402452,-0.2859995815514036,0.1461082512132737,0.040639381027551,-6.855876782174959,-4.429757540044495,1.0711173468138044,8.23254166378054,0.08
10003,0.0,0.0,0.0,0,0.24375930179898517,-0.19508709518774603,-0.10427261854687825,0.24993351375938053,-0.2001074509442334,-0.10002168183538782,0.009021935944057802,0.006174211960395359,-0.005020355756487377,0.004250936711490433,-0.40673003365431365,-0.726477269980373,0.193142420745174,0,zero,0,0.6751369621911961,1.275068638211355,1.4161044014559785,-0.45049070871991087,0.014997709810701082,0.6749446254232435,1.285466119879776,1.4262409679094992,-0.4542372673571003,0.012834527794941297,0.0030739235150978976,-0.0028311303168678218,0.002094207329386871,0.010555242631744045,-0.02357196756477745,-0.09271508618374902,0.033547144434136505,-0.086257204413414,0.0,0.0,0.0,0,0.02062340740729384,-1.0362068152219746,-0.9424935332743241,0.2150065718313087,0.02062340740729384,-1.133498580241074,-1.0776217183196126,0.19955476043190068,-0.002596124508693215,-0.0015187450841260633,0.0004403563297797386,-0.005457325215238975,-0.004375091983025726,0.005047136823805894,0.0,0.0,0.0,0.0,0.0,0.038671305845291284,-6.908045434813164,-3.1416451109144137,0.716688572771029,7.622739908498241,0.09729176501909942,0.13512818504528856,0.015451811399408016,0.038671305845291284,-6.908045434813164,-3.1416451109144137,0.716688572771029,7.622739908498241,0.09
10003,0.0,0.0,0.0,0,0.24454107949854767,-0.19576160560319852,-0.10411819099147257,0.24990923031164866,-0.2001464639201012,-0.1000294620746778,0.008047467288938862,0.005368150813100991,-0.004384858316902662,0.004088728916794765,-0.3710423642188745,-0.5167132550233107,0.15360680195219265,0,zero,0,0.6752794823531326,1.2751027723909798,1.4160729633573068,-0.4504674537336362,0.013424039612363384,0.6750663223545411,1.285624456033398,1.423975049277099,-0.453115210099768,0.015713874280482674,0.00376353913722532,-0.0034662767950418014,0.0025640297186641592,0.01319294323131816,0.038278683433626344,-0.30522351422235205,0.15914014690018918,-0.07297860831022263,0.0,0.0,0.0,0,0.020478234680731136,-1.1239682751011675,-0.3642679116795384,0.005190163565075478,0.020478234680731136,-1.1144801419873263,-0.91513921686926,0.15714617208932924,-0.002368333036184869,-0.0010802206048244724,0.0003502168362387624,0.005299584868203684,-0.007675202191375904,0.0066239931191496414,0.0,0.0,0.0,0.0,0.0,0.038399089969493976,-7.493121834007783,-1.214226372265128,0.01730054521691826,7.590981115861347,-0.009488133113841224,0.5508713051897216,-0.15195600852425376,0.038399089969493976,-7.493121834007783,-1.214226372265128,0.01730054521691826,7.590981115861347,0.09999999999999999
