seed,F_res_x,F_res_y,F_res_z,actuator_limit_violation,ee_act_x,ee_act_y,ee_act_z,ee_des_x,ee_des_y,ee_des_z,ee_err_norm,ee_err_x,ee_err_y,ee_err_z,hys_z_q2,hys_z_q3,hys_z_q4,joint_limit_violation,mode,ncon,q_des_1,q_des_2,q_des_3,q_des_4,q_err_norm,q_jnt_1,q_jnt_2,q_jnt_3,q_jnt_4,qdot_des_1,qdot_des_2,qdot_des_3,qdot_des_4,qdot_jnt_1,qdot_jnt_2,qdot_jnt_3,qdot_jnt_4,reward_step,sac_action_x,sac_action_y,sac_action_z,saturation_flag,tau_act_ideal_1,tau_act_ideal_2,tau_act_ideal_3,tau_act_ideal_4,tau_act_out_1,tau_act_out_2,tau_act_out_3,tau_act_out_4,tau_hys_q2,tau_hys_q3,tau_hys_q4,tau_loss_q2,tau_loss_q3,tau_loss_q4,tau_res_norm,tau_residual_1,tau_residual_2,tau_residual_3,tau_residual_4,tau_total_1,tau_total_2,tau_total_3,tau_total_4,tau_total_norm,tau_trans_err_q2,tau_trans_err_q3,tau_trans_err_q4,tau_vsd_1,tau_vsd_2,tau_vsd_3,tau_vsd_4,tau_vsd_norm,time
10004,0.0,0.0,0.0,0,0.2499126473570047,-0.19991230745145047,-0.10044324511694872,0.25000022419949214,-0.2000002089585883,-0.10000029799319837,0.00045999840514492513,8.75768424874468e-05,-8.790150713783307e-05,0.0004429471237503424,-0.1368568884880804,-0.11912917346553278,0.002784342516727961,0,zero,0,0.674745248144471,1.2749748210457639,1.4161908084926023,-0.4505546246224499,0.001897982592289836,0.6747017363363257,1.2766195004634895,1.4153558353958409,-0.45010932227147743,0.0001691451248722581,4.051097049428943e-05,-3.731122006412965e-05,2.7599376143558434e-05,0.0004991993807900628,0.26835489363165554,-0.12753793159236682,0.05858464869211088,-0.002412996022030711,0.0,0.0,0.0,0,0.001937859402758037,-1.0471360525969733,-0.41787250569010187,0.011124880438366014,0.001937859402758037,-0.14661371587755623,-0.12525400724027377,-0.005589501784180342,-0.0007593923825767495,-0.00011931321432117694,1.104798884851065e-05,0.009493336259015588,-0.007355495234249294,0.00625320611566936,0.0,0.0,0.0,0.0,0.0,0.0036337134872642734,-6.9809070173131555,-1.3929083523003396,0.03708293479455338,7.1186125621645395,-0.9005223367194171,-0.2926184984498281,0.016714382222546356,0.0036337134872642734,-6.9809070173131555,-1.3929083523003396,0.03708293479455338,7.1186125621645395,0.01
10004,0.0,0.0,0.0,0,0.24960530573395368,-0.19966911434899093,-0.10151115790861107,0.24999955556479916,-0.20000128432795145,-0.10000051239718719,0.001596189113241111,0.0003942498308454889,-0.00033216997896051703,0.0015106455114238804,-0.3523751113033121,-0.1428214794459462,-0.016756601534513957,0,zero,0,0.6747491756454739,1.2749757616988118,1.4161899421368365,-0.45055398377289796,0.006319330133775834,0.6747082719862959,1.28054824700393,1.413460156376654,-0.44935902040188624,0.0006711570303797269,0.00016074493826104592,-0.00014804853333489653,0.0001095125582060559,0.0007150766079251819,0.4621021446566613,-0.2192148990576958,0.08326229078097834,-0.009334723465144634,0.0,0.0,0.0,0,0.00016375830883452397,-1.4686988658224394,-0.09549962912702788,-0.08189989024833229,0.00016375830883452397,-0.4286349356969923,-0.15551046448437458,-0.018162490367524736,-0.001955261282713405,-0.00014304212218623348,-6.648849621769938e-05,0.0140331490605165,-0.00836190582530259,0.006497092958456385,0.0,0.0,0.0,0.0,0.0,0.00030706602069102565,-9.791325772149596,-0.3183320970900929,-0.2729996341611076,9.800302270590448,-1.040063930125447,0.060010835357346706,-0.06373739988080755,0.00030706602069102565,-9.791325772149596,-0.3183320970900929,-0.2729996341611076,9.800302270590448,0.02
10004,0.0,0.0,0.0,0,0.2490653411947081,-0.19924004262665213,-0.10295101664531248,0.24999775465697027,-0.2000041806899613,-0.10000108986762016,0.0031867491018515693,0.000932413462262166,-0.000764138063309161,0.002949926777692319,-0.5337558190125403,-0.035970599764873705,-0.05591133713483663,0,zero,0,0.6747597538800797,1.274978295230596,1.4161876087155238,-0.45055225772447627,0.011949669145638291,0.6747153492676925,1.285709238846608,1.4113491496490458,-0.44849585701143335,0.0014979496187155748,0.00035876524878590565,-0.0003304282515448521,0.00024442013922809647,0.000628492424387744,0.5339466019687704,-0.18437762645216624,0.08700615794773056,-0.021297018975019455,0.0,0.0,0.0,0,0.0017530316947510975,-1.8049256242286638,0.16396486281301206,-0.1286381654123249,0.0017530316947510975,-0.7666899421705092,-0.041604031967210894,-0.04949137595821308,-0.0029617077195894285,-3.602617019960585e-05,-0.00022185051783675595,0.016134904722534052,-0.008321189977609283,0.006546489860006944,0.0,0.0,0.0,0.0,0.0,0.0032871398739004265,-12.032837494857759,0.5465495427100402,-0.42879388470774965,12.05287391376607,-1.0382356820581546,0.20556889478022294,-0.07914678945411181,0.0032871398739004265,-12.032837494857759,0.5465495427100402,-0.42879388470774965,12.05287391376607,0.03
10004,0.0,0.0,0.0,0,0.24815105280534439,-0.19851104361998306,-0.10448874582323037,0.24999427529614904,-0.20000977626869704,-0.10000220551146763,0.00507668323534189,0.0018432224908046524,-0.001498732648713974,0.004486540311762738,-0.6511857928382622,0.05014173158725571,-0.0959855592898873,0,zero,0,0.6747801904974382,1.2749831898866104,1.4161831006628787,-0.4505489230857156,0.017053171496183638,0.6747212816738487,1.2908010139687989,1.410486191043393,-0.4476943040356313,0.0026415022665491382,0.0006326509289675764,-0.0005826811292465269,0.0004310133957074453,0.0005175097593243109,0.47703744627109057,-0.004814860818926257,0.07146078974109144,-0.03885139524936676,0.0,0.0,0.0,0,0.006866535347947285,-1.9739394164468647,0.12269348875286128,-0.1451529012055462,0.006866535347947285,-1.0973008513850901,0.04137341789245493,-0.08232770368035822,-0.003613303913208919,5.021919478889093e-05,-0.00038086096889362756,0.015445058203884095,-0.006873808533721831,0.00646477838199785,0.0,0.0,0.0,0.0,0.0,0.012875558499807397,-13.159596109645765,0.40897829584287093,-0.48384300401848734,13.174843560665865,-0.8766385650617745,0.08132007086040635,-0.06282519752518798,0.012875558499807397,-13.159596109645765,0.40897829584287093,-0.48384300401848734,13.174843560665865,0.04
10004,0.0,0.0,0.0,0,0.24677540303708156,-0.19741354100789868,-0.10587180730817325,0.24998858474903668,-0.20001892734346802,-0.10000403007509193,0.0071793721402836986,0.0032131817119551154,-0.0026053863355693374,0.005867777233081323,-0.7161582440813173,-0.03205943985120174,-0.12300060758140242,0,zero,0,0.674813613267838,1.274991194781026,1.4161757280333542,-0.45054346949896446,0.020462570487203405,0.6747286725165749,1.294739760978288,1.411888256781195,-0.44733079157753985,0.004093859825025924,0.000980496687117838,-0.0009030523638124315,0.0006679942875990287,0.000890208778641897,0.3300688809202994,0.23790867332559035,0.003675444850981209,-0.06250598281621933,0.0,0.0,0.0,0,0.014119909301156126,-1.9503690222770131,-0.29070035299247654,-0.1316548255275283,0.014119909301156126,-1.3663506637387197,-0.052725218298479815,-0.10471247976773897,-0.00397382346831785,-3.210896799422537e-05,-0.0004880539419109614,0.012619876301344084,0.008174593126582641,0.006024535540696258,0.0,0.0,0.0,0.0,0.0,0.026476484719962733,-13.002460148513421,-0.9690011766415885,-0.4388494184250944,13.045927449219837,-0.5840183585382934,-0.23797513469399673,-0.026942345759789335,0.026476484719962733,-13.002460148513421,-0.9690011766415885,-0.4388494184250944,13.045927449219837,0.05
10004,0.0,0.0,0.0,0,0.24501627459289194,-0.19601271767145156,-0.10691263299068798,0.24998016351044947,-0.20003246837642905,-0.10000672997999649,0.009406916886477486,0.00496388891755753,-0.004019750704977482,0.006905903010691494,-0.747225365041103,-0.27312081581572506,-0.11546319049995044,0,zero,0,0.6748630707374513,1.2750030400535028,1.4161648183572169,-0.4505353995335546,0.02214023167852968,0.6747447399766322,1.2969880603778923,1.4154671884812757,-0.448015865746841,0.005847132619767606,0.0014004129129615418,-0.0012898015954350547,0.0009540754583149339,0.002152716500311142,0.15552958016262397,0.4212847582028557,-0.12502012266623333,-0.09226000308990479,0.0,0.0,0.0,0,0.020837373998637457,-1.7777724758000322,-0.8971130508945244,-0.034463235647282035,0.020837373998637457,-1.5380454135886847,-0.3695766868175615,-0.08631943553002101,-0.004146208908803051,-0.00027354275602713347,-0.000458146235024269,0.00892215073198765,0.01010372305846883,-0.006599077315984889,0.0,0.0,0.0,0.0,0.0,0.03907251827983772,-11.851816505333549,-2.9903768363150816,-0.11487745215760678,12.223855021635584,-0.23972706221134743,-0.5275363640769629,0.05185619988273898,0.03907251827983772,-11.851816505333549,-2.9903768363150816,-0.11487745215760678,12.223855021635584,0.060000000000000005
10004,0.0,0.0,0.0,0,0.24315471713837586,-0.19453722257639716,-0.10751787199426127,0.2499685050602599,-0.20005121212827398,-0.1000104673585806,0.011540923316028878,0.006813787921884029,-0.005513989551876819,0.00750740463568067,-0.7575207661100574,-0.4877157543425273,-0.042265124513257604,0,zero,0,0.6749315328830795,1.2750194370260057,1.4161497164961168,-0.45052422857896623,0.02294507135239783,0.6747792614814075,1.2976447054376274,1.4199579511656224,-0.4503058463660724,0.007893496450872029,0.0018905256776366116,-0.001741202907126866,0.00128798023472441,0.004417880446483169,0.012972418841215538,0.442525663692763,-0.29951052272591516,-0.12535402178764343,0.0,0.0,0.0,0,0.02469204041304077,-1.5413326696213363,-1.3990985736186272,0.16651317031622226,0.02469204041304077,-1.6036122384502642,-0.8032311028838323,-0.02762819228224214,-0.004203336096434657,-0.0004884692190240085,-0.00016770372951533177,0.005689749524649012,0.010648844185454977,-0.007984364918256149,0.0,0.0,0.0,0.0,0.0,0.04630046955379856,-10.275551130808909,-4.663661912062091,0.5550439010540742,11.298093243440023,0.062279568828927934,-0.595867470734795,0.1941413625984644,0.04630046955379856,-10.275551130808909,-4.663661912062091,0.5550439010540742,11.298093243440023,0.07
10004,0.0,0.0,0.0,0,0.2416047579909313,-0.19332149186894818,-0.10769737198508911,0.24995311559825825,-0.2000759497631945,-0.10001540008989313,0.013203426388007818,0.00834835760732694,-0.006754457894246335,0.0076819718951959826,-0.7267764383885126,-0.5941604246628838,0.11391808313827789,0,zero,0,0.675021891766897,1.2750410783596178,1.4161297844986596,-0.45050948473799374,0.023695785123450233,0.6748406597607731,1.297238805756686,1.4236183950300796,-0.45406462162577127,0.010225192592913197,0.0024489767336940407,-0.0022555448247203124,0.001668442627153865,0.00736243828074378,-0.06766635931339317,0.29685368506743776,-0.40701431318654774,-0.1543053537607193,0.0,0.0,0.0,0,0.024800098110445458,-1.331020771164141,-1.5275120381324023,0.45535014922031475,0.024800098110445458,-1.5717072471993208,-1.1555351693685534,0.09526510875283256,-0.0040327417731447655,-0.0005950783341032316,0.000452015405645716,-0.006105116355799299,0.009554630567737435,-0.009068863005074106,0.0,0.0,0.0,0.0,0.0,0.04650309040023525,-8.873471807760941,-5.091706793774675,1.5178338307343826,10.342628392823459,0.24068647603517968,-0.37197686876384894,0.3600850404674822,0.04650309040023525,-8.873471807760941,-5.091706793774675,1.5178338307343826,10.342628392823459,0.08
10004,0.0,0.0,0.0,0,0.24079889481077948,-0.1927129769524934,-0.10754635508520408,0.24993351375938053,-0.2001074509442334,-0.10002168183538782,0.013954935201109355,0.009134618948601042,-0.007394473991740008,0.0075246732498162605,-0.6263501117661004,-0.6182146361393789,0.2971737773148756,0,zero,0,0.6751369621911961,1.275068638211355,1.4161044014559785,-0.45049070871991087,0.02426074885447466,0.674932558304365,1.2963453144476085,1.4253075641519581,-0.4576424217147056,0.012834527794941297,0.0030739235150978976,-0.0028311303168678218,0.002094207329386871,0.010414939627240783,-0.09917754630621617,0.08317996013775233,-0.28563415814275056,-0.16832195222377777,0.0,0.0,0.0,0,0.022722554294538268,-1.199925008665493,-1.2412540161099475,0.6614532475399196,0.022722554294538268,-1.4972694555711668,-1.2631498078914782,0.2625838308984422,-0.0034754955264286818,-0.000619169706566689,0.0011791554229121117,-0.00693007411231987,0.007581066313791192,-0.008543309686237954,0.0,0.0,0.0,0.0,0.0,0.042607452268026,-7.9995000577699535,-4.137513387033159,2.2048441584663987,9.272225803994004,0.29734444690567385,0.021895791781530782,0.3988694166414774,0.042607452268026,-7.9995000577699535,-4.137513387033159,2.2048441584663987,9.272225803994004,0.09
10004,0.0,0.0,0.0,0,0.24102346841646988,-0.19294054606867744,-0.10718952102101806,0.24990923031164866,-0.2001464639201012,-0.1000294620746778,0.01349623875953392,0.008885761895178784,-0.007205917851423743,0.007160058946340253,-0.5064698199320959,-0.4591321780833363,0.4056969446267635,0,zero,0,0.6752794823531326,1.2751027723909798,1.4160729633573068,-0.4504674537336362,0.023437784342672463,0.6750535233641908,1.2952630345417817,1.42509632538885,-0.458304637225656,0.015713874280482674,0.00376353913722532,-0.0034662767950418014,0.0025640297186641592,0.013161303921067473,-0.11456778497458772,-0.07682060749806119,0.10955147091435379,-0.15965408086776733,0.0,0.0,0.0,0,0.021530299639287275,-1.1382232330958455,-0.7586686551126208,0.5224765097972673,0.021530299639287275,-1.4051665503355106,-1.0934643265946864,0.36753246721646404,-0.002810302992493866,-0.00045984148443080846,0.0016097643494588938,-0.007261833017822855,-0.006895938863158188,0.00596841554966981,0.0,0.0,0.0,0.0,0.0,0.0403718350633551,-7.588154887305637,-2.5288955170420695,1.741588365990891,8.185973799828407,0.26694331723966513,0.33479567148206557,0.1549440425808033,0.0403718350633551,-7.588154887305637,-2.5288955170420695,1.741588365990891,8.185973799828407,0.09999999999999999
