seed,F_res_x,F_res_y,F_res_z,actuator_limit_violation,ee_act_x,ee_act_y,ee_act_z,ee_des_x,ee_des_y,ee_des_z,ee_err_norm,ee_err_x,ee_err_y,ee_err_z,hys_z_q2,hys_z_q3,hys_z_q4,joint_limit_violation,mode,ncon,q_des_1,q_des_2,q_des_3,q_des_4,q_err_norm,q_jnt_1,q_jnt_2,q_jnt_3,q_jnt_4,qdot_des_1,qdot_des_2,qdot_des_3,qdot_des_4,qdot_jnt_1,qdot_jnt_2,qdot_jnt_3,qdot_jnt_4,reward_step,sac_action_x,sac_action_y,sac_action_z,saturation_flag,tau_act_ideal_1,tau_act_ideal_2,tau_act_ideal_3,tau_act_ideal_4,tau_act_out_1,tau_act_out_2,tau_act_out_3,tau_act_out_4,tau_hys_q2,tau_hys_q3,tau_hys_q4,tau_loss_q2,tau_loss_q3,tau_loss_q4,tau_res_norm,tau_residual_1,tau_residual_2,tau_residual_3,tau_residual_4,tau_total_1,tau_total_2,tau_total_3,tau_total_4,tau_total_norm,tau_trans_err_q2,tau_trans_err_q3,tau_trans_err_q4,tau_vsd_1,tau_vsd_2,tau_vsd_3,tau_vsd_4,tau_vsd_norm,time
10001,0.0,0.0,0.0,0,0.2498979606041678,-0.19990040052293978,-0.10044214898884032,0.25000022419949214,-0.2000002089585883,-0.10000029799319837,0.0004643833213036931,0.00010226359532433671,-9.980843564852404e-05,0.0004418509956419514,-0.16674250769255944,-0.05881894736613323,0.0025936195278513504,0,zero,0,0.674745248144471,1.2749748210457639,1.4161908084926023,-0.4505546246224499,0.0018364863753987538,0.6747013498212918,1.27658296448022,1.4154618575152562,-0.4500513748722372,0.0001691451248722581,4.051097049428943e-05,-3.731122006412965e-05,2.7599376143558434e-05,0.0004119308981510075,0.25992272733296884,-0.10354179928427798,0.07161811630562365,-0.0024364879354834557,0.0,0.0,0.0,0,0.001937859402758037,-1.0471360525969733,-0.41787250569010187,0.011124880438366014,0.001937859402758037,-0.15586380819074797,-0.04368139396553478,-0.007757094611199311,-0.0005526377729042697,-0.0001635883117757873,1.7533048546469887e-05,0.006705730528425541,-0.010741010982118772,0.007757094611199311,0.0,0.0,0.0,0.0,0.0,0.0036337134872642734,-6.9809070173131555,-1.3929083523003396,0.03708293479455338,7.1186125621645395,-0.8912722444062253,-0.3741911117245671,0.018881975049565326,0.0036337134872642734,-6.9809070173131555,-1.3929083523003396,0.03708293479455338,7.1186125621645395,0.01
10001,0.0,0.0,0.0,0,0.24952048437975285,-0.19960047050728497,-0.10149903634268115,0.24999955556479916,-0.20000128432795145,-0.10000051239718719,0.0016234946671910345,0.0004790711850463092,-0.0004008138206664791,0.0014985239454939625,-0.42876136861972786,-0.10911261407047977,-0.02072698419819232,0,zero,0,0.6747491756454739,1.2749757616988118,1.4161899421368365,-0.45055398377289796,0.005942229487558903,0.674706338876914,1.280321980600138,1.4140659150866906,-0.4490657939854635,0.0006711570303797269,0.00016074493826104592,-0.00014804853333489653,0.0001095125582060559,0.0005245012710747849,0.4363234079190915,-0.15448170234750974,0.10880966603731224,-0.00950596109032631,0.0,0.0,0.0,0,0.0006406941502305651,-1.4556775203287635,-0.15504603874739706,-0.10213677317516125,0.0006406941502305651,-0.4532138861463805,-0.09544804428098137,-0.02705500833510642,-0.0014210517230452235,-0.00030346596000985584,-0.00014011585595589653,0.010882224332773173,-0.011346711461012909,0.008172818379451963,0.0,0.0,0.0,0.0,0.0,0.001201376617720917,-9.704516802191756,-0.5168201291579902,-0.3404559105838708,9.724230616366636,-1.0024636341823832,-0.059597994466415685,-0.07508176484005483,0.001201376617720917,-9.704516802191756,-0.5168201291579902,-0.3404559105838708,9.724230616366636,0.02
10001,0.0,0.0,0.0,0,0.24886453931934321,-0.1990780379607183,-0.1029052763567638,0.24999775465697027,-0.2000041806899613,-0.10000108986762016,0.0032521095492137647,0.0011332153376270582,-0.0009261427292429902,0.0029041864891436453,-0.6532029551644264,-0.11060199693694943,-0.06478902334088427,0,zero,0,0.6747597538800797,1.274978295230596,1.4161876087155238,-0.45055225772447627,0.011062777863755776,0.6747119884062849,1.2851710206691405,1.412629126740103,-0.44813806496345454,0.0014979496187155748,0.00035876524878590565,-0.0003304282515448521,0.00024442013922809647,0.0005484925340283361,0.5015667123618769,-0.12401554474572987,0.07109166411117097,-0.02179342694580555,0.0,0.0,0.0,0,0.002826515124775767,-1.7638331854562976,-0.0025328421965997937,-0.1704316174535965,0.002826515124775767,-0.7972724049368023,-0.09764921481757395,-0.07548452417851248,-0.0021649226186650685,-0.00030760825836138736,-0.0004379783076568506,0.012774285027240338,-0.011231532990842763,0.007984296469576867,0.0,0.0,0.0,0.0,0.0,0.005300047111899056,-11.758887903041984,-0.008442807321999313,-0.5681053915119884,11.772607520157418,-0.9665607805194953,0.09511637262097415,-0.09494709327508402,0.005300047111899056,-11.758887903041984,-0.008442807321999313,-0.5681053915119884,11.772607520157418,0.03
10001,0.0,0.0,0.0,0,0.24784006889086374,-0.198261115400727,-0.10438112258961996,0.24999427529614904,-0.20000977626869704,-0.10000220551146763,0.0051839497340421875,0.002154206405285297,-0.0017486608679700422,0.004378917078152328,-0.8040589469277519,-0.09400155649815142,-0.09170004937009468,0,zero,0,0.6747801904974382,1.2749831898866104,1.4161831006628787,-0.4505489230857156,0.015763543968485078,0.6747184450958592,1.2899808790128866,1.4120729168674397,-0.4479679899228781,0.0026415022665491382,0.0006326509289675764,-0.0005826811292465269,0.0004310133957074453,0.0006695421771499094,0.4529364179321596,0.0032697258515763244,-0.019697327146569337,-0.03985339403152466,0.0,0.0,0.0,0,0.007398931006312271,-1.919135239651709,-0.04538789257850218,-0.1255382840457084,0.007398931006312271,-1.1229516012996803,-0.08272908257997516,-0.09191299067108707,-0.002664907418408303,-0.00026143881555899736,-0.0006198987168528534,0.012212224453637115,-0.010222980121423628,-0.0059516060923473545,0.0,0.0,0.0,0.0,0.0,0.013873862753257587,-12.794234931011394,-0.15129297526167396,-0.41846094681902807,12.801977936332964,-0.7961836383520287,0.03734119000147298,-0.033625293374621334,0.013873862753257587,-12.794234931011394,-0.15129297526167396,-0.41846094681902807,12.801977936332964,0.04
10001,0.0,0.0,0.0,0,0.2464333056974299,-0.19713963561697595,-0.10568618380161982,0.24998858474903668,-0.20001892734346802,-0.10000403007509193,0.007295012059821037,0.003555279051606769,-0.002879291726492067,0.005682153726527889,-0.8914818960540292,-0.11874258747801616,-0.07196796854641031,0,zero,0,0.674813613267838,1.274991194781026,1.4161757280333542,-0.45054346949896446,0.019083435797550598,0.6747280819004627,1.2937493304328238,1.4132645458045963,-0.44858705156709383,0.004093859825025924,0.000980496687117838,-0.0009030523638124315,0.0006679942875990287,0.0011417342668404414,0.31654391523505365,0.2042711475580541,-0.08343208861722175,-0.0638120174407959,0.0,0.0,0.0,0,0.013395042412855425,-1.9040816911836047,-0.3385312360001371,0.00829750138192237,0.013395042412855425,-1.3805781208430628,-0.13065450816686147,-0.06901075443528777,-0.0029546549133599156,-0.0003302490148370434,-0.0004865084769624503,0.009631614477942245,0.011430825605242396,-0.007892938508620202,0.0,0.0,0.0,0.0,0.0,0.02511727435375103,-12.693877941224033,-1.1284374533337904,0.027658337939741234,12.7439909029279,-0.523503570340542,-0.20787672783327565,0.07730825581721014,0.02511727435375103,-12.693877941224033,-1.1284374533337904,0.027658337939741234,12.7439909029279,0.05
10001,0.0,0.0,0.0,0,0.24474264983334235,-0.19579414405630144,-0.10665590177054002,0.24998016351044947,-0.20003246837642905,-0.10000672997999649,0.009466067190794132,0.00523751367710712,-0.004238324320127607,0.006649171790543529,-0.9343557950074637,-0.22726429176779359,-0.01601594290560176,0,zero,0,0.6748630707374513,1.2750030400535028,1.4161648183572169,-0.4505353995335546,0.020863542577836836,0.6747455432206894,1.2958326639265862,1.4166676992920926,-0.4494641963543085,0.005847132619767606,0.0014004129129615418,-0.0012898015954350547,0.0009540754583149339,0.002166851444390175,0.13343234903953569,0.42899274316734,-0.08049887340253704,-0.09300412237644196,0.0,0.0,0.0,0,0.01949169572838155,-1.744780556634468,-0.840916015364935,0.11109870247076765,0.01949169572838155,-1.5384620431039984,-0.25474824966424037,-0.008876070205346477,-0.0030967526685228364,-0.0006320715259623896,-0.00010826888888904901,0.0058599100207384295,0.013554366258712128,-0.007998707576704315,0.0,0.0,0.0,0.0,0.0,0.03654921381657894,-11.631870377563121,-2.8030533845497834,0.3703290082358922,11.970630567202297,-0.2063185135304697,-0.5861677657006946,0.11997477267611413,0.03654921381657894,-11.631870377563121,-2.8030533845497834,0.3703290082358922,11.970630567202297,0.060000000000000005
10001,0.0,0.0,0.0,0,0.2429692762596788,-0.19438819644834496,-0.10721703672932548,0.2499685050602599,-0.20005121212827398,-0.1000104673585806,0.011532284790507217,0.006999228800581098,-0.005663015679929023,0.007206569370744875,-0.9465127462543683,-0.406523107200102,0.035750979605042026,0,zero,0,0.6749315328830795,1.2750194370260057,1.4161497164961168,-0.45052422857896623,0.02186847170322876,0.6747775921676609,1.296083787981702,1.4220032980868813,-0.4500394004995668,0.007893496450872029,0.0018905256776366116,-0.001741202907126866,0.00128798023472441,0.003958423117950409,-0.04237945305350202,0.5878340751206175,-0.0425233722781347,-0.12511467933654785,0.0,0.0,0.0,0,0.02457405517791086,-1.4935972743565762,-1.4389765258344038,0.11689939998502062,0.02457405517791086,-1.5820838378021773,-0.4963063214964142,0.039791672143381265,-0.0031370446765738524,-0.0011306293598005268,0.00024167911070531627,-0.0024506236993071247,0.015244744561203664,-0.0076724642601150445,0.0,0.0,0.0,0.0,0.0,0.04607923341067103,-9.957315162377174,-4.796588419448013,0.38966466661673543,11.059355657390281,0.08848656344560113,-0.9426702043379896,0.07710772784163936,0.04607923341067103,-9.957315162377174,-4.796588419448013,0.38966466661673543,11.059355657390281,0.07
10001,0.0,0.0,0.0,0,0.24136942752715396,-0.1931299146865685,-0.10738165351484785,0.24995311559825825,-0.2000759497631945,-0.10001540008989313,0.013273612684887042,0.008583688071104295,-0.006946035076626,0.007366253424954727,-0.8951063132285326,-0.5822787748942446,0.05746184075060616,0,zero,0,0.675021891766897,1.2750410783596178,1.4161297844986596,-0.45050948473799374,0.023157697234174334,0.6748323932096769,1.2948849332528292,1.4280651182814756,-0.4503987510193862,0.010225192592913197,0.0024489767336940407,-0.0022555448247203124,0.001668442627153865,0.006585799058930751,-0.16157937755625315,0.593486599241439,-0.04210564684695269,-0.1555350124835968,0.0,0.0,0.0,0,0.027337263065743703,-1.2289349083580043,-1.9120938200220259,0.06648985076875155,0.027337263065743703,-1.5338414154094264,-0.8251286997978684,0.06369234493313325,-0.002966667386142721,-0.0016194441762939218,0.00038844604331173194,-0.00527979612827486,0.015636499000740153,-0.007544880063677622,0.0,0.0,0.0,0.0,0.0,0.05126057203402157,-8.192899389053363,-6.373646066740086,0.22163283589583851,10.3826159200567,0.3049065070514221,-1.0869651202241575,0.0027975058356183025,0.05126057203402157,-8.192899389053363,-6.373646066740086,0.22163283589583851,10.3826159200567,0.08
10001,0.0,0.0,0.0,0,0.24020433780784647,-0.19223122409318094,-0.1072215926435102,0.24993351375938053,-0.2001074509442334,-0.10002168183538782,0.014440586198283843,0.009729175951534053,-0.007876226851052465,0.007199910808122378,-0.7710180369671289,-0.6957936360627897,0.06365154634998157,0,zero,0,0.6751369621911961,1.275068638211355,1.4161044014559785,-0.45049070871991087,0.02465445695088068,0.6749175478825875,1.2929818686062757,1.4330242664030661,-0.4512834582987872,0.012834527794941297,0.0030739235150978976,-0.0028311303168678218,0.002094207329386871,0.009892660295488956,-0.1976684978081262,0.4049855872102778,-0.131638355789724,-0.17768387496471405,0.0,0.0,0.0,0,0.027167481382314115,-1.0300707321239826,-2.030661771070576,0.0700841697626356,0.027167481382314115,-1.4230616237230733,-1.1565321169752674,0.07123484020023393,-0.0025553993202751236,-0.001935153744920395,0.00043028888402018054,-0.006416265254904897,0.014233233388864695,-0.008173128248258688,0.0,0.0,0.0,0.0,0.0,0.05094221148005647,-6.867138214159884,-6.768872570235255,0.2336138992087853,9.645330149210666,0.39299089159909073,-0.8741296540953087,-0.001150670437598339,0.05094221148005647,-6.867138214159884,-6.768872570235255,0.2336138992087853,9.645330149210666,0.09
10001,0.0,0.0,0.0,0,0.2397099037292685,-0.19188286580947098,-0.10684286386424013,0.24990923031164866,-0.2001464639201012,-0.1000294620746778,0.014789718064049388,0.010199326582380153,-0.00826359811063021,0.006813401789562329,-0.6245571638580423,-0.7455939349865524,0.09805354558841699,0,zero,0,0.6752794823531326,1.2751027723909798,1.4160729633573068,-0.4504674537336362,0.02509501771914048,0.6750378822567025,1.291214590805854,1.4350914274825146,-0.4533672594860412,0.015713874280482674,0.00376353913722532,-0.0034662767950418014,0.0025640297186641592,0.013509656993007177,-0.15354390489629408,0.05945031372741684,-0.25531821558716106,-0.18457598984241486,0.0,0.0,0.0,0,0.024742901647203334,-0.9478080226521262,-1.6657774407692425,0.21534381761302923,0.024742901647203334,-1.2942411193242755,-1.3755320359809788,0.11122348081389499,-0.00206998134346349,-0.0020736592298308343,0.0006628487935466167,-0.005783679968422411,0.01121945851594684,-0.009296996271767832,0.0,0.0,0.0,0.0,0.0,0.04639584032852678,-6.318720151014174,-5.5525914692308085,0.7178127253767641,8.442446568010954,0.3464330966721494,-0.29024540478826366,0.10412033679913424,0.04639584032852678,-6.318720151014174,-5.5525914692308085,0.7178127253767641,8.442446568010954,0.09999999999999999
