sample_index,t,task_mode,des_x,des_y,des_z,sol_x,sol_y,sol_z,residual_norm,ik_success,q_jnt_1,q_jnt_2,q_jnt_3,q_jnt_4,q_act_1,q_act_2,q_act_3,q_act_4,j_margin_min,j_margin_1,j_margin_2,j_margin_3,j_margin_4,a_margin_min,a_margin_1,a_margin_2,a_margin_3,a_margin_4,active_limit_name,active_limit_margin
12,0.24,xyz_roll_pitch,0.13436500480000002,-0.26938099711999997,-0.12312699903999999,0.13454403787036867,-0.26915322684156834,-0.12299890369286104,0.0003175525577617288,True,1.1072502499651902,1.3353697062431107,1.4638921496867214,-0.3423024674259449,2.0762239826836493,8.902464708287406,4.879640498955738,-1.1410082247531497,0.10700785031327853,2.03434975003481,0.23553029375688928,0.10700785031327853,1.228597532574055,0.3563595010442615,3.814676017316351,1.5695352917125938,0.3563595010442615,4.09499177524685,jnt3,0.10700785031327853
13,0.26,xyz_roll_pitch,0.11563499519999998,-0.28061900288,-0.12687300096,0.11579083581061315,-0.2803139625569593,-0.12670601602489534,0.0003840104010868,True,1.179073547502724,1.3541677472358697,1.4385951438075204,-0.3487758180802431,2.210901082885288,9.027784981572465,4.795317146025068,-1.1625860602674771,0.13230485619247956,1.9625264524972759,0.21673225276413022,0.13230485619247956,1.2221241819197568,0.44068285397493145,3.679998917114712,1.4442150184275349,0.44068285397493145,4.073413939732522,jnt3,0.13230485619247956
14,0.28,xyz_roll_pitch,0.09714383360000003,-0.29171369983999995,-0.13057123327999998,0.0972781439069638,-0.29133052725412517,-0.13036553946235266,0.00046088866844249706,True,1.2485312648203268,1.3751450182986331,1.4043405630502575,-0.3620277701161517,2.3411424429407965,9.167633455324221,4.681135210167525,-1.2067592337205058,0.1665594369497425,1.8930687351796731,0.19575498170136685,0.1665594369497425,1.2088722298838483,0.5548647898324743,3.5497575570592037,1.3043665446757782,0.5548647898324743,4.029240766279494,jnt3,0.1665594369497425
15,0.3,xyz_roll_pitch,0.0793600000000001,-0.30238399999999993,-0.13412799999999997,0.07947637908542873,-0.30192816963387265,-0.13388662711130223,0.0005372512762120886,True,1.3134097488152436,1.3978084620736246,1.3624904720545226,-0.38119152966511183,2.462797203853823,9.318723080490832,4.541634906848409,-1.2706384322170394,0.17309153792637533,1.8281902511847563,0.17309153792637533,0.2084095279454774,1.1897084703348881,0.6943650931515908,3.4281027961461774,1.1532769195091674,0.6943650931515908,3.9653615677829603,jnt2,0.17309153792637533
16,0.32,xyz_roll_pitch,0.06272432639999978,-0.31236540416000014,-0.13745513472000004,0.06282704290377777,-0.3118495162434404,-0.13718445217450814,0.0006023444979386961,True,1.3719953997271641,1.4215154317918894,1.3151345470544196,-0.4048221108005649,2.5726521652487606,9.476769545279263,4.383781823514732,-1.349407036001883,0.14938456820811052,1.7696046002728358,0.14938456820811052,0.2557654529455804,1.166077889199435,0.8522181764852679,3.3182478347512396,0.9952304547207369,0.8522181764852679,3.8865929639981167,jnt2,0.14938456820811052
17,0.34,xyz_roll_pitch,0.047631564800000165,-0.3214210611199999,-0.14047368703999996,0.047724248638737164,-0.32086523340316625,-0.14018375260264088,0.0006460067728042637,True,1.4231461543067336,1.4454545393172706,1.264913103088476,-0.43109235351063835,2.6685658246891686,9.636363595448472,4.21637701029492,-1.436974511702128,0.12544546068272933,1.7184538456932663,0.12544546068272933,0.30598689691152403,1.1398076464893616,0.8356364045515274,3.2223341753108317,0.8356364045515274,1.0196229897050797,3.799025488297872,jnt2,0.12544546068272933
18,0.36,xyz_roll_pitch,0.0344119551999999,-0.32935282688,-0.14311760896000003,0.03449656189726041,-0.32878441286949756,-0.14282216318897756,0.0006590754514117595,True,1.4662605081560833,1.4686559131825692,1.2147975820724788,-0.4580020969982092,2.7494102909358396,9.791039421217128,4.049325273574929,-1.5266736566606973,0.1022440868174308,1.6753394918439166,0.1022440868174308,0.3561024179275212,1.1128979030017907,0.6809605787828712,3.1414897090641607,0.6809605787828712,1.1866747264250703,3.7093263433393027,jnt2,0.1022440868174308
19,0.38,xyz_roll_pitch,0.023312793599999826,-0.3360123238400001,-0.14533744128000003,0.023389128097202314,-0.3354644144876029,-0.145053224232052,0.0006344887739430829,True,1.501190334003628,1.4900503812951658,1.1678304867362814,-0.4835789050695194,2.814907807994802,9.93366920863444,3.892768289120938,-1.6119296835650647,0.0808496187048342,1.640409665996372,0.0808496187048342,0.40306951326371854,1.0873210949304806,0.53833079136556,3.0759921920051982,0.53833079136556,1.3432317108790617,3.624070316434935,jnt2,0.0808496187048342
20,0.4,xyz_roll_pitch,0.014479999999999882,-0.34131200000000006,-0.147104,0.014546003661085273,-0.34082009418933856,-0.14684908288464218,0.0005692187644682494,True,1.5281456115822527,1.5085851915553017,1.1268162247397926,-0.5060712100872911,2.8654521124737533,10.057234610368678,3.7560540824659756,-1.6869040336243035,0.06231480844469828,1.6134543884177472,0.06231480844469828,0.44408377526020737,1.064828789912709,0.4147653896313219,3.025447887526247,0.4147653896313219,1.4799459175340242,3.5490959663756962,jnt2,0.06231480844469828
21,0.42,xyz_roll_pitch,0.007939686400000201,-0.34523618815999985,-0.14841206271999996,0.007992471297507806,-0.3448326057452497,-0.14820297302618768,0.0004667959615001186,True,1.5476253299484255,1.5233883187326789,1.0939645673869016,-0.5241401494316181,2.901978867332506,10.155922124884526,3.646548557956339,-1.7471338314387272,0.04751168126732108,1.5939746700515744,0.04751168126732108,0.47693543261309834,1.0467598505683817,0.31607787511547336,2.9889211326674943,0.31607787511547336,1.5894514420436607,3.4888661685612723,jnt2,0.04751168126732108
22,0.44,xyz_roll_pitch,0.003579724800000239,-0.34785216511999983,-0.14928405503999995,0.003617078361905941,-0.3475588538675433,-0.1491320513218831,0.0003391307579946164,True,1.5603921986122908,1.5339567346656071,1.0705167612495525,-0.5370448979309372,2.9259182422881884,10.226378231104048,3.5683892041651752,-1.7901496597697908,0.03694326533439285,1.581207801387709,0.03694326533439285,0.5003832387504474,1.0338551020690627,0.24562176889595122,2.964981757711812,0.24562176889595122,1.6676107958348245,3.445850340230209,jnt2,0.03694326533439285
23,0.46,xyz_roll_pitch,0.0011313152000000937,-0.3493212108799999,-0.14977373695999996,0.001153107958811381,-0.349142925484894,-0.14968125965139759,0.00020606130477505852,True,1.5674961968357732,1.5403261491466185,1.0564240598716501,-0.5447944978145981,2.939239071509044,10.268840994310791,3.5214135329055005,-1.8159816593819937,0.03057385085338149,1.5741038031642267,0.03057385085338149,0.5144759401283499,1.026105502185402,0.20315900568920853,2.951660928490956,0.20315900568920853,1.7145864670944992,3.420018340618006,jnt2,0.03057385085338149
24,0.48,xyz_roll_pitch,0.00015055359999993634,-0.34990966784,-0.14996988928,0.00015946896142328532,-0.34983005369514913,-0.1499285022477918,9.197167155382141e-05,True,1.5703429976250904,1.5431756389828415,1.0501631738560249,-0.5482283881931245,2.9445771566193333,10.287837593218944,3.5005439128534164,-1.8274279606437482,0.027724361017158472,1.5712570023749095,0.027724361017158472,0.5207368261439751,1.0226716118068755,0.18416240678105567,2.946322843380667,0.18416240678105567,1.7354560871465834,3.4085720393562515,jnt2,0.027724361017158472
25,0.5,xyz_roll_pitch,0.0,-0.35,-0.15,1.4198877748405543e-06,-0.34998175494940026,-0.14999044089360042,2.1061367448128342e-05,True,1.570794783234152,1.5438438637786371,1.0487306189304533,-0.549006684427146,2.945424307583259,10.292292425190915,3.495768729768178,-1.8300222814238198,0.027056136221362825,1.570805216765848,0.027056136221362825,0.5221693810695467,1.021893315572854,0.1797075748090844,2.9454756924167413,0.1797075748090844,1.740231270231822,3.40597771857618,jnt2,0.027056136221362825
26,0.52,xyz_roll_pitch,-0.0001505536000000004,-0.34990966784,-0.14996988928,-0.00014920346223745777,-0.3499167629148513,-0.14997351258668123,8.251272559489868e-06,True,1.571225237167554,1.5436041428375826,1.0492885319124399,-0.5486942530548351,2.946231459155361,10.290694285583884,3.497628439708133,-1.828980843516117,0.027295857162417336,1.570374762832446,0.027295857162417336,0.5216114680875601,1.0222057469451649,0.18130571441611565,2.9446685408446394,0.18130571441611565,1.7383715602918666,3.4070191564838828,jnt2,0.027295857162417336
27,0.54,xyz_roll_pitch,-0.0011313152000000028,-0.34932121087999995,-0.14977373696,-0.0011227335200976328,-0.34938133180233044,-0.14980475495484413,6.95573864521465e-05,True,1.574012320912581,1.5414970852680514,1.0540322759757432,-0.5460696492950297,2.9514575678090775,10.276647235120343,3.513440919919144,-1.8202321643167656,0.02940291473194856,1.567587679087419,0.02940291473194856,0.5168677240242567,1.0248303507049703,0.19535276487965625,2.9394424321909227,0.19535276487965625,1.7225590800808557,3.4157678356832344,jnt2,0.02940291473194856
28,0.56,xyz_roll_pitch,-0.003579724800000009,-0.34785216511999995,-0.14928405504,-0.0035591066848813897,-0.34800374771453435,-0.14936234590675487,0.00017529387581269394,True,1.58102569710944,1.5361142818281979,1.0661066913287487,-0.5393989167534398,2.964608470109582,10.240761878854652,3.5536889710958293,-1.7979963891781325,0.034785718171802094,1.5605743028905599,0.034785718171802094,0.5047933086712513,1.0315010832465603,0.23123812114534736,2.926291529890418,0.23123812114534736,1.6823110289041705,3.438003610821867,jnt2,0.034785718171802094
29,0.58,xyz_roll_pitch,-0.00793968639999999,-0.34523618816,-0.14841206272,-0.007905449727873127,-0.34550012273433367,-0.148548486181464,0.00030509685502193095,True,1.5936760384448851,1.5265582969315823,1.0874794597230146,-0.5276078764089436,2.9883293426680764,10.177055312877215,3.624931532410049,-1.7586929213631453,0.04434170306841767,1.5479239615551148,0.04434170306841767,0.48342054027698533,1.0432921235910564,0.29494468712278454,2.902570657331924,0.29494468712278454,1.6110684675899507,3.4773070786368545,jnt2,0.04434170306841767
30,0.6,xyz_roll_pitch,-0.014479999999999991,-0.341312,-0.14710399999999998,-0.014433614090210527,-0.3416878043252062,-0.14729835665955288,0.00043424266847906783,True,1.6130158727510855,1.5125871291137154,1.1186206100831702,-0.5104636647346313,3.024593798520693,10.083914194091436,3.7287353669439005,-1.7015455491154379,0.05831287088628456,1.5285841272489145,0.05831287088628456,0.4522793899168298,1.0604363352653685,0.38808580590856323,2.8663062014793073,0.38808580590856323,1.5072646330560993,3.534454450884562,jnt2,0.05831287088628456
31,0.62,xyz_roll_pitch,-0.023312793599999996,-0.33601232383999996,-0.14533744128,-0.023257606494169705,-0.33648111988934554,-0.14557998913036935,0.000541498644655667,True,1.6398091988089385,1.4945732496134694,1.1585592654607262,-0.4885604008923593,3.074834424918317,9.963821664089796,3.8618642182024208,-1.6285346696411978,0.07632675038653058,1.5017908011910615,0.07632675038653058,0.4123407345392738,1.0823395991076405,0.5081783359102037,2.816065575081683,0.5081783359102037,1.374135781797579,3.607465330358802,jnt2,0.07632675038653058
32,0.64,xyz_roll_pitch,-0.034411955200000004,-0.32935282688,-0.14311760896,-0.03435140834915874,-0.32988405825517525,-0.14339252621358642,0.0006134407663593648,True,1.674556675532074,1.4733521741428028,1.2051683570993883,-0.4631867061501912,3.1399900159986385,9.822347827618685,4.017227856997962,-1.5439556871673041,0.09754782585719712,1.467043324467926,0.09754782585719712,0.36573164290061166,1.1077132938498089,0.6496521723813142,2.7509099840013618,0.6496521723813142,1.2187721430020382,3.692044312832696,jnt2,0.09754782585719712
33,0.66,xyz_roll_pitch,-0.04763156480000002,-0.32142106111999996,-0.14047368704,-0.04756753216536221,-0.3219800487960941,-0.14076300453373805,0.0006454151289112445,True,1.7174723262827207,1.4500142028003626,1.2555782561549005,-0.4361205541895546,3.220461890648267,9.666761352002418,4.185260853849669,-1.4537351806318486,0.12088579719963732,1.4241276737172792,0.12088579719963732,0.3153217438450995,1.1347794458104454,0.8052386479975819,2.6704381093517333,0.8052386479975819,1.050739146150331,3.782264819368151,jnt2,0.12088579719963732
34,0.68,xyz_roll_pitch,-0.06272432640000003,-0.31236540415999997,-0.13745513471999998,-0.06265615322041514,-0.3129193080362274,-0.13774187056712306,0.0006397155378192214,True,1.7684164984153987,1.4257035077979252,1.3066054405839367,-0.4094012472097742,3.3159881837903593,9.504690051986168,4.355351468613122,-1.3646708240325809,0.14519649220207476,1.3731835015846012,0.14519649220207476,0.2642945594160633,1.1614987527902256,0.8806485313868775,2.574911816209641,0.9673099480138312,0.8806485313868775,3.8713291759674187,jnt2,0.14519649220207476
35,0.7000000000000001,xyz_roll_pitch,-0.07936000000000007,-0.30238399999999993,-0.13412799999999997,-0.07928442871499443,-0.302905322346137,-0.13439802766202769,0.0006028372619628628,True,1.8268020819133992,1.4014712626492467,1.355121570046085,-0.38510677387486203,3.425467995337332,9.34314175099498,4.517071900153617,-1.2836892462495402,0.16942873735075326,1.3147979180866007,0.16942873735075326,0.21577842995391494,1.185793226125138,0.7189280998463827,2.4654320046626683,1.1288582490050203,0.7189280998463827,3.9523107537504596,jnt2,0.16942873735075326
36,0.72,xyz_roll_pitch,-0.09714383359999999,-0.29171369984,-0.13057123328,-0.09705570314541512,-0.2921817289789134,-0.13081405181795377,0.0005432972587698953,True,1.891507067302663,1.3781987139618561,1.3983454171677798,-0.36513846467067956,3.5467974260316204,9.187991426412374,4.661151390559266,-1.217128215568932,0.17255458283222014,1.250092932697337,0.19270128603814385,0.17255458283222014,1.2057615353293203,0.5748486094407337,2.34410257396838,1.2840085735876254,0.5748486094407337,4.0188717844310675,jnt3,0.17255458283222014
37,0.74,xyz_roll_pitch,-0.11563499519999998,-0.28061900288,-0.12687300096,-0.11552845896999828,-0.28102000813988337,-0.12708178910431794,0.0004705053245933044,True,1.960840526727883,1.3565812287241183,1.4340703777418058,-0.3510092619761162,3.6768057879765292,9.04387485816079,4.780234592472686,-1.1700308732537208,0.13682962225819417,1.180759473272117,0.21431877127588161,0.13682962225819417,1.2198907380238837,0.45576540752731365,2.214094212023471,1.4281251418392102,0.45576540752731365,4.065969126746279,jnt3,0.13682962225819417
38,0.76,xyz_roll_pitch,-0.13436500480000002,-0.26938099711999997,-0.12312699903999999,-0.13423496932319365,-0.26970783146233746,-0.12329827835279705,0.00039446436600402133,True,2.0326083651236404,1.3371489963862648,1.4608376081372174,-0.34364980461862743,3.8113788957878123,8.9143266425751,4.869458693790725,-1.1454993487287581,0.11006239186278255,1.1089916348763595,0.23375100361373513,0.11006239186278255,1.2272501953813726,0.3665413062092746,2.079521104212188,1.5576733574248998,0.3665413062092746,4.090500651271242,jnt3,0.11006239186278255
39,0.78,xyz_roll_pitch,-0.15285616639999997,-0.25828630016000004,-0.11942876672000001,-0.1526996702892429,-0.2585377620322902,-0.11956189902707151,0.0003256997442843665,True,2.1042980608423028,1.320293370348048,1.478047128789403,-0.34327089165344227,3.9458054769216253,8.80195580232032,4.926823762631344,-1.1442363055114744,0.09285287121059693,1.0373019391576972,0.250606629651952,0.09285287121059693,1.2276291083465578,0.3091762373686562,1.945094523078375,1.6700441976796796,0.3091762373686562,4.091763694488526,jnt3,0.09285287121059693
40,0.8,xyz_roll_pitch,-0.17064000000000007,-0.24761599999999995,-0.11587199999999999,-0.17045731704440817,-0.24779605399549565,-0.1159686733648378,0.0002741279639901253,True,2.173352517848205,1.3062730342814004,1.4859867701939014,-0.34932819759078587,4.075290676632674,8.708486895209337,4.953289233979671,-1.1644273253026196,0.08491322980609861,0.9682474821517948,0.26462696571859956,0.08491322980609861,1.2215718024092141,0.28271076602032874,1.815609323367326,1.763513104790663,0.28271076602032874,4.07157267469738,jnt3,0.08491322980609861
41,0.8200000000000001,xyz_roll_pitch,-0.18727567360000003,-0.23763459584,-0.11254486527999999,-0.18707098815790515,-0.23775141202100883,-0.1126086504281052,0.0002448830560344164,True,2.237459177618765,1.2951931137785841,1.4857623076977107,-0.3606127865785921,4.195498176671226,8.634620758523894,4.952541025659036,-1.2020426219286404,0.08513769230228929,0.904140822381235,0.2757068862214158,0.08513769230228929,1.2102872134214078,0.2834589743409639,1.6954018233287744,1.8373792414761052,0.2834589743409639,4.033957378071359,jnt3,0.08513769230228929
42,0.84,xyz_roll_pitch,-0.2023684352000001,-0.22857893887999994,-0.10952631295999998,-0.2021499566799741,-0.22864370116472385,-0.10956227522053572,0.00023315816870158858,True,2.2947732479518255,1.286974041329975,1.4791295506141393,-0.3754499212760263,4.3029687754581385,8.579826942199833,4.930431835380465,-1.2514997375867543,0.09177044938586065,0.8468267520481745,0.2839259586700249,0.09177044938586065,1.1954500787239737,0.30556816461953495,1.5879312245418618,1.892173057800166,0.30556816461953495,3.9845002624132455,jnt3,0.09177044938586065
43,0.86,xyz_roll_pitch,-0.2155880448000001,-0.22064717311999996,-0.10688239103999998,-0.21536742419115906,-0.22067269657648575,-0.10689666883834445,0.00022662222437854642,True,2.3440292349964493,1.281339323193415,1.468249669765617,-0.39195579772268985,4.395329523713575,8.542262154622767,4.89416556588539,-1.3065193257422996,0.10265033023438286,0.7975707650035506,0.28956067680658504,0.10265033023438286,1.17894420227731,0.34183443411460956,1.4955704762864253,1.9297378453772325,0.34183443411460956,3.9294806742577,jnt3,0.10265033023438286
44,0.88,xyz_roll_pitch,-0.22668720640000017,-0.2139876761599999,-0.10466255871999997,-0.2264781744530418,-0.21398696780558366,-0.10466181733920712,0.00021394775363450764,True,2.384546959734483,1.2778439270692805,1.4554022809857283,-0.40829598965950437,4.471305006065035,8.518959513795204,4.851340936619095,-1.360986632198348,0.11549771901427164,0.7570530402655171,0.29305607293071945,0.11549771901427164,1.1626040103404955,0.38465906338090505,1.4195949939349655,1.9530404862047952,0.38465906338090505,3.875013367801652,jnt3,0.11549771901427164
45,0.9,xyz_roll_pitch,-0.23552000000000012,-0.20868799999999993,-0.10289599999999999,-0.23533629076078263,-0.2086729384045054,-0.10288675466037,0.00018946082196216464,True,2.416174639953871,1.2759445814291845,1.442694182182696,-0.42290640429694315,4.530610613076825,8.506297209527897,4.808980607275654,-1.4096880143231438,0.128205817817304,0.7254253600461289,0.2949554185708154,0.128205817817304,1.1479935957030567,0.42701939272434597,1.3602893869231751,1.9657027904721023,0.42701939272434597,3.826311985676856,jnt3,0.128205817817304
46,0.92,xyz_roll_pitch,-0.24206031360000002,-0.20476381184,-0.10158793728,-0.2419131838565766,-0.20474407838242054,-0.10157582092002085,0.00015316365983984677,True,2.439220113594897,1.2750932112708206,1.4317996654461302,-0.43465959296888723,4.573823576963992,8.500621408472139,4.772665551487101,-1.448865309896291,0.13910033455386972,0.7023798864051027,0.2958067887291793,0.13910033455386972,1.1362404070311127,0.4633344485128985,1.3170764230360081,1.971378591527861,0.4633344485128985,3.787134690103709,jnt3,0.13910033455386972
47,0.9400000000000001,xyz_roll_pitch,-0.24642027519999987,-0.2021478348800001,-0.10071594496000003,-0.24631612322500743,-0.20213019885601075,-0.10070507635581072,0.0001093423988837782,True,2.4544093052718257,1.274824606235112,1.423764996048765,-0.44297274069527437,4.602305091452889,8.498830708234081,4.745883320162551,-1.4765758023175812,0.1471350039512349,0.6871906947281743,0.2960753937648879,0.1471350039512349,1.1279272593047256,0.490116679837449,1.2885949085471111,1.9731692917659185,0.490116679837449,3.7594241976824185,jnt3,0.1471350039512349
48,0.96,xyz_roll_pitch,-0.24886868480000035,-0.2006787891199998,-0.10022626303999993,-0.24880733920381518,-0.2006668182859317,-0.10021887764913923,6.494280596087583e-05,True,2.462892502099419,1.274810966807725,1.4189037675241691,-0.447857985861836,4.618212079691391,8.498739778718168,4.729679225080564,-1.4928599528727868,0.15199623247583083,0.6787074979005809,0.296089033192275,0.15199623247583083,1.1230420141381638,0.5063207749194358,1.2726879203086092,1.9732602212818318,0.5063207749194358,3.7431400471272127,jnt3,0.15199623247583083
49,0.98,xyz_roll_pitch,-0.24984944640000006,-0.20009033215999997,-0.10003011072,-0.24982350160664066,-0.20008456340865022,-0.10002655896701867,2.800058130861799e-05,True,2.466301579214123,1.2748677672200655,1.4167955024213257,-0.449918231131375,4.624604498807656,8.49911844813377,4.722651674737753,-1.4997274371045834,0.15410449757867428,0.675298420785877,0.2960322327799345,0.15410449757867428,1.120981768868625,0.513348325262247,1.266295501192344,1.9728815518662302,0.513348325262247,3.736272562895416,jnt3,0.15410449757867428
50,1.0,xyz_roll_pitch,-0.25,-0.2,-0.1,-0.249995143615782,-0.1999985127125111,-0.09999908853296932,7.089146145742468e-06,True,2.4668465140413294,1.274914379126983,1.4163719745759717,-0.4503004403215138,4.62562631547221,8.499429194179887,4.721239915253239,-1.5010014677383794,0.15452802542402821,0.6747534859586706,0.29598562087301694,0.15452802542402821,1.1205995596784861,0.5147600847467606,1.2652736845277905,1.9725708058201121,0.5147600847467606,3.7349985322616206,jnt3,0.15452802542402821
51,1.02,xyz_roll_pitch,-0.2498494464,-0.20009033216000002,-0.10003011072000001,-0.24985270977056215,-0.20009073144170425,-0.10003035846646899,5.7856888229073525e-06,True,2.466343579698379,1.2749363736812853,1.416614019970872,-0.45003845933019,4.624683254637875,8.499575824541903,4.72204673323624,-1.5001281977673,0.15428598002912786,0.6752564203016211,0.29596362631871465,0.15428598002912786,1.12086154066981,0.5139532667637594,1.266216745362125,1.9724241754580962,0.5139532667637594,3.7358718022326998,jnt3,0.15428598002912786
