delta_corr_ee_norm_abs_pitch_err,delta_corr_ee_norm_abs_roll_err,delta_corr_hf_norm_abs_pitch_err,delta_corr_hf_norm_abs_roll_err,delta_final_ee,delta_limit,delta_max_abs_pitch_error,delta_max_abs_roll_error,delta_max_ee,delta_p2p_error_norm,delta_reward,delta_rms_ee,delta_rms_ee_error_highfreq,delta_rms_ee_error_velocity,delta_rms_pitch_error,delta_rms_residual_force_rate,delta_rms_roll_error,delta_rms_tau_total_rate,delta_saturation,delta_smooth_tracking_score,final_ee_sac,final_ee_zero,lim_frac_sac,lim_frac_zero,max_ee_sac,max_ee_zero,ncon_max_sac,ncon_max_zero,reward_sac,reward_zero,rms_ee_sac,rms_ee_zero,sac_corr_ee_norm_abs_pitch_err,sac_corr_ee_norm_abs_roll_err,sac_corr_hf_norm_abs_pitch_err,sac_corr_hf_norm_abs_roll_err,sac_final_ee_error,sac_limit_violation_fraction,sac_max_abs_pitch_error,sac_max_abs_roll_error,sac_max_ee_error,sac_max_residual_force,sac_max_residual_force_norm,sac_max_residual_tau,sac_max_residual_torque_norm,sac_max_tau_total_rate,sac_mean_residual_force_norm,sac_mean_residual_torque_norm,sac_mean_reward,sac_ncon_max,sac_p2p_error_norm,sac_p2p_error_x,sac_p2p_error_y,sac_p2p_error_z,sac_rms_ee_error,sac_rms_ee_error_acceleration,sac_rms_ee_error_highfreq,sac_rms_ee_error_velocity,sac_rms_pitch_error,sac_rms_residual_force,sac_rms_residual_force_jerk,sac_rms_residual_force_rate,sac_rms_residual_tau,sac_rms_residual_tau_rate,sac_rms_roll_error,sac_rms_tau_total_rate,sac_saturation_fraction,sac_smooth_tracking_score,sac_tv_ee_error,sac_tv_ee_error_norm,sat_frac_sac,sat_frac_zero,seed,vsd_corr_ee_norm_abs_pitch_err,vsd_corr_ee_norm_abs_roll_err,vsd_corr_hf_norm_abs_pitch_err,vsd_corr_hf_norm_abs_roll_err,vsd_final_ee_error,vsd_limit_violation_fraction,vsd_max_abs_pitch_error,vsd_max_abs_roll_error,vsd_max_ee_error,vsd_max_residual_force,vsd_max_residual_force_norm,vsd_max_residual_tau,vsd_max_residual_torque_norm,vsd_max_tau_total_rate,vsd_mean_residual_force_norm,vsd_mean_residual_torque_norm,vsd_mean_reward,vsd_ncon_max,vsd_p2p_error_norm,vsd_p2p_error_x,vsd_p2p_error_y,vsd_p2p_error_z,vsd_rms_ee_error,vsd_rms_ee_error_acceleration,vsd_rms_ee_error_highfreq,vsd_rms_ee_error_velocity,vsd_rms_pitch_error,vsd_rms_residual_force,vsd_rms_residual_force_jerk,vsd_rms_residual_force_rate,vsd_rms_residual_tau,vsd_rms_residual_tau_rate,vsd_rms_roll_error,vsd_rms_tau_total_rate,vsd_saturation_fraction,vsd_smooth_tracking_score,vsd_tv_ee_error,vsd_tv_ee_error_norm
-0.04403162115894099,0.059147851468319634,-0.003997576738490105,0.0015869660086717807,0.0013310971253210208,-0.0020000000000000018,-0.0015540030158365248,-3.018313288194463e-08,-0.004352093029133364,-0.0043523855480829265,0.11005219050776227,-0.0024062910013646147,1.0949425584232467e-05,0.0005557081493161586,0.00019913126313693408,276.96596553636044,-1.9713205729678586e-08,-4.078133772016827,0.0040000000000000036,-0.005790871814743248,0.0423070350646187,0.04097593793929768,0.03,0.032,0.05281205295836341,0.05716414598749677,0.0,0.0,-1.1587594101168215,-1.2688116006245838,0.03367129347868824,0.036077584480052854,0.3151256525234106,-0.4902769574048503,0.6699223689767951,-0.2378267205834862,0.0423070350646187,0.03,0.2627309339566697,7.363593694353909e-06,0.05281205295836341,2.1592334164854634,2.1592334164854634,0.8376177967304964,0.8376177967304964,6757.527287906389,1.268872014305135,0.39029144195365895,-1.1587594101168215,0.0,0.052380414380638625,0.0668878743153565,0.05815000711354615,0.021644814053970923,0.03367129347868824,51.73816606699906,0.01090357949718254,0.7620417359777991,0.1250773784312433,1.3520874165217198,42325.52009545215,276.96596553636044,0.45061766534336983,2.9411530196988456,4.02089307928911e-06,3357.175402428633,0.85,3.450320371828464,3.5076612390473065,2.897990449611287,0.85,0.846,10000,0.3591572736823516,-0.5494248088731699,0.6739199457152852,-0.23941368659215798,0.04097593793929768,0.032,0.2642849369725062,7.393776827235854e-06,0.05716414598749677,0.0,0.0,0.0,0.0,6813.454312039658,0.0,0.0,-1.2688116006245838,0.0,0.05673279992872155,0.06708723406197994,0.06038869631435334,0.022482071484366206,0.036077584480052854,51.71213188673251,0.010892630071598308,0.761486027828483,0.12487824716810637,0.0,0.0,0.0,0.0,0.0,4.040606285018789e-06,3361.2535362006497,0.846,3.4561112436432073,3.5033389200611302,2.888024564136825
0.20936416150183051,-0.06401812276679794,-0.013617760290563552,0.009332923599581516,-0.003600329845741464,0.0,0.03368946031227482,1.0673114836379227e-08,-0.003604201665769864,-0.0036043359844286776,-0.03190222721220931,0.0007284286025230451,0.00017375519930061187,0.0009457282374349951,0.005935440443544382,249.02691032907,-1.7794691546879595e-08,10.157755933135832,0.0019999999999998908,0.009136781128645577,0.009422044674763378,0.013022374520504842,0.0,0.0,0.047658295850677206,0.05126249751644707,0.0,0.0,-0.5080500472695567,-0.4761478200573474,0.022610297887999647,0.021881869285476602,0.6511388435510744,-0.2314383656041615,0.2028757519778211,-0.16221892646734692,0.009422044674763378,0.0,0.3683191846135463,7.371004963285799e-06,0.047658295850677206,2.803030531437262,2.803030531437262,1.4402093943271432,1.4402093943271432,6784.310434017705,1.5875777872537333,0.5636997954286709,-0.5080500472695567,0.0,0.047193778210714805,0.060460794545371205,0.06287068123402537,0.028131140671625116,0.022610297887999647,86.2258388240252,0.016508916841391663,1.2254336111167545,0.17106778695467464,1.718608525125234,38971.259687675134,249.02691032907,0.7063664555449164,3.809884597447554,3.935499252678983e-06,3156.3657089814096,0.814,3.2452888880994566,5.388664282316484,3.6558602274992817,0.814,0.812,10001,0.4417746820492439,-0.16742024283736356,0.21649351226838465,-0.17155185006692844,0.013022374520504842,0.0,0.33462972430127147,7.3603318484494196e-06,0.05126249751644707,0.0,0.0,0.0,0.0,6855.759308368145,0.0,0.0,-0.4761478200573474,0.0,0.05079811419514348,0.06038530502776093,0.05915224584794204,0.02737185087290911,0.021881869285476602,86.19016128974928,0.01633516164209105,1.2244878828793195,0.16513234651113026,0.0,0.0,0.0,0.0,0.0,3.953293944225863e-06,3146.207953048274,0.812,3.236152106970811,5.3873483036646475,3.817060420249834
0.22506278783553607,-0.08269649608399547,-0.02200892559712947,0.013845936099989103,-0.000274687351716537,0.0,0.013355937189232225,-2.42864262034459e-08,-0.004683908473067121,-0.004684075371338171,-0.0019912035758606894,-0.00046669862356103764,-5.000778935363055e-05,-0.0015328437754501545,0.0029534468018196647,239.50963094515768,-3.5571441734885977e-08,-2.9015860697822973,0.0020000000000000018,-0.0035832707137606334,0.015185847303050096,0.015460534654766633,0.014,0.014,0.05647534732205618,0.0611592557951233,0.0,0.0,-0.6057052537845448,-0.6037140502086841,0.019115094672759615,0.019581793296320652,0.5874139246601374,-0.18203236947215828,0.34555356163673745,-0.20023965604580904,0.015185847303050096,0.014,0.39039061811722586,7.511158988116051e-06,0.05647534732205618,2.676957856902893,2.676957856902893,1.2798124013419847,1.2798124013419847,8222.254663155427,1.6609036579902068,0.5906434947516314,-0.6057052537845448,0.0,0.056015831727262155,0.06392152043990232,0.060351676105370955,0.028526401735617102,0.019115094672759615,62.98365801182598,0.014988917720977471,0.9412787504965024,0.19028047327638306,1.7539819931501202,35840.63042431032,239.50963094515768,0.6990937516240975,4.1953352793864696,3.990331358906419e-06,3397.6455220407365,0.834,3.471717256244266,4.18271363913864,2.9869347504830244,0.834,0.832,10002,0.36235113682460135,-0.09933587338816281,0.3675624872338669,-0.21408559214579814,0.015460534654766633,0.014,0.37703468092799364,7.535445414319497e-06,0.0611592557951233,0.0,0.0,0.0,0.0,8197.546057350011,0.0,0.0,-0.6037140502086841,0.0,0.06069990709860033,0.06705725791908485,0.06092371297595656,0.022021696539795604,0.019581793296320652,63.06698074302469,0.015038925510331102,0.9428115942719526,0.1873270264745634,0.0,0.0,0.0,0.0,0.0,4.025902800641305e-06,3400.547108110519,0.832,3.475300526958027,4.188069163756155,3.26092842453895
0.3369843662740757,0.18345791959002938,-0.011230955725971214,0.013167715547542924,0.001923831726725946,0.0,0.023895695440085962,1.2336194288309343e-07,0.018103668340553616,0.018103431623043755,-0.029548776238691066,0.000871667553275432,0.00023810546385121846,0.0007572559442071691,0.006644088641055784,239.3931394101393,7.464088864138455e-09,-14.949342546932712,-0.010000000000000009,-0.01307313422380707,0.013891736350335216,0.01196790462360927,0.0,0.0,0.0485077156247242,0.030404047284170586,0.0,0.0,-0.34719760794285687,-0.3176488317041658,0.016131447809626817,0.015259780256351385,0.4703023218974795,-0.12148185724111277,0.32781519986277424,-0.24282044352650245,0.013891736350335216,0.0,0.33851894004712424,7.19432256568453e-06,0.0485077156247242,2.6810481268343045,2.6810481268343045,1.3716097815851385,1.3716097815851385,7582.733034452324,1.6879780075320132,0.586037243551383,-0.34719760794285687,0.0,0.04806681088626212,0.05315679944933854,0.053314367251474315,0.020553207546516822,0.016131447809626817,59.12921731536489,0.011212223782434954,0.8257114554357923,0.15869557726104838,1.7884438530858804,35751.26143718492,239.3931394101393,0.6959627664754665,3.891427958533323,3.9568660272639675e-06,3263.6528761140953,0.768,3.3282400093463282,3.587335705962058,2.5922896587509534,0.768,0.778,10003,0.13331795562340384,-0.30493977683114215,0.33904615558874546,-0.2559881590740454,0.01196790462360927,0.0,0.3146232446070383,7.0709606228014366e-06,0.030404047284170586,0.0,0.0,0.0,0.0,7585.515465317751,0.0,0.0,-0.3176488317041658,0.0,0.029963379263218366,0.0357960416002876,0.04355310728621381,0.015933887980218026,0.015259780256351385,59.17416594444468,0.010974118318583736,0.8249541994915851,0.1520514886199926,0.0,0.0,0.0,0.0,0.0,3.949401938399829e-06,3278.602218661028,0.778,3.3413131435701353,3.5908398054071347,2.6379674505589534
0.43690053978862226,-0.06174525680550312,-0.07414440154466634,0.003916122795438459,-0.0010047125273986565,0.0,0.026968919033462768,-6.73487710045606e-08,-0.005550568869964492,-0.0055507618848560855,0.0007487536468543388,-0.0006654386219070146,-2.034067175860077e-06,-0.00010128157936939441,0.007660589059593187,270.4160236622393,-1.34419900937655e-08,1.0656695176021458,0.0,-0.00010723012831626022,0.007242280483837799,0.008246993011236456,0.0,0.0,0.027134454550138933,0.032685023420103425,0.0,0.0,-0.2889688785281032,-0.28971763217495755,0.012965549008212708,0.013630987630119723,0.28084234882742287,-0.16920256126090694,0.4658058529599956,-0.14706648033949235,0.007242280483837799,0.0,0.3460236570890558,7.2863976363635174e-06,0.027134454550138933,2.5004919531908616,2.5004919531908616,1.39139574591935,1.39139574591935,7303.337565406126,1.3402561262822812,0.6212509768829164,-0.2889688785281032,0.0,0.02667426313010251,0.03540884569455094,0.03413230909116566,0.022740255192432585,0.012965549008212708,49.92471669732116,0.00904420587854753,0.6887023630205141,0.15807442231140523,1.454343842418033,41225.794928666925,270.4160236622393,0.7160358242437802,4.301818051459915,3.966812941421072e-06,3333.7308972494,0.802,3.3849335887681287,3.150705417749281,2.0710536996902347,0.802,0.802,10004,-0.15605819096119938,-0.10745730445540382,0.5399502545046619,-0.1509826031349308,0.008246993011236456,0.0,0.31905473805559303,7.353746407368078e-06,0.032685023420103425,0.0,0.0,0.0,0.0,7297.5587642755045,0.0,0.0,-0.28971763217495755,0.0,0.032225025014958594,0.040009120345282506,0.03244647680408547,0.0174518206975863,0.013630987630119723,49.92881522052116,0.00904623994572339,0.6888036445998835,0.15041383325181204,0.0,0.0,0.0,0.0,0.0,3.9802549315148376e-06,3332.665227731798,0.802,3.385040818896445,3.1475386629498248,2.28663480613843
