t,des_x,des_y,des_z,des_roll,des_pitch,act_x,act_y,act_z,act_roll,act_pitch,err_x,err_y,err_z,err_roll,err_pitch,tau1,tau2,tau3,tau4,q1,q2,q3,q4,dq1,dq2,dq3,dq4
0.324,-0.27382829107281914,-0.17753834838687738,-0.2,-1.5707963267948966,0.0,-0.2489861896460396,-0.1687386675169142,-0.20204901641699768,-1.763954533525194e-05,-0.0212486884450824,-0.02466804247704249,-0.010151316591620801,0.002066560667803613,-1.5707786696304091,0.02200595105714731,2.2560394753177944,156.09946813991746,56.06061826496458,-39.30410339285787,-0.5956186796967368,-2.8412516842580366,1.1729820576351693,1.4520657719743346,-4.028518393441595,3.355675897827814,-4.281719156004396,-1.349518602531457
0.325,-0.2735169375,-0.17887716875000015,-0.2,-1.5707963267948966,0.0,-0.2488042339471364,-0.17007707723628646,-0.20204672186887432,-1.7621846201771197e-05,-0.0203202184725163,-0.024530723764611212,-0.010138464203631098,0.0020491397286112323,-1.5707786872501244,0.021248890840978252,1.306935740321046,5.449284465403007,-15.015124934084731,23.273985978317025,-0.5996335212453305,-2.8376381360328438,1.168314220192886,1.451940431832128,-4.001224749613908,3.871652276198466,-5.055562700665135,1.0968364578742733
0.326,-0.2732072219127808,-0.18020894577504248,-0.2,-1.5707963267948966,0.0,-0.24861440018862285,-0.17140171390314718,-0.2020589213130798,-1.7604080622410782e-05,-0.019219265643346455,-0.024403035785264204,-0.010131912530588816,0.002046632092133044,-1.5707787049483677,0.020319917383663455,2.3965263154532557,175.42082253247915,69.2476893284509,-45.022908633772104,-0.6036097028586339,-2.83390915731283,1.1634198643060956,1.4518754619022183,-3.951041224285252,3.5861585343510627,-4.732106695705881,-1.2254532196006873
0.327,-0.27289916174418555,-0.18153360450000217,-0.2,-1.5707963267948966,0.0,-0.24842521742544577,-0.17271797656637694,-0.20206672553288352,-1.7586368929798553e-05,-0.01805737301402868,-0.024284734516758777,-0.0101318531782425,0.002059058742346853,-1.5707787227148733,0.019219486065029212,1.2776933697542012,25.73502082159672,-1.1889943322545715,16.971923402904885,-0.6075460824648147,-2.8301208317538733,1.158455511245902,1.4518617770175197,-3.9218422332418443,3.9905347457032705,-5.1977830680237584,1.196209730129541
0.328,-0.27259277425213435,-0.18285107071582235,-0.2,-1.5707963267948966,0.0,-0.24823632943604587,-0.17402580890331587,-0.2020692845107305,-1.7568715933658645e-05,-0.016832559046214293,-0.024167580185968096,-0.010133133781433296,0.002066644393835304,-1.5707787404255107,0.01805711967273327,2.215329417728041,176.02699284579725,70.55680280833882,-48.23705292627947,-0.6114438825354958,-2.826273046310527,1.1534200393824965,1.4518984001731763,-3.8736643333480614,3.704884936050437,-4.872059653212975,-1.1215710082819799
0.329,-0.27228807651713915,-0.18416127097630147,-0.2,-1.5707963267948966,0.0,-0.248050265820367,-0.17532693437415897,-0.20206394779867454,-1.755114844678169e-05,-0.015577980437010449,-0.024051719367636087,-0.01013542441204418,0.002069427794451101,-1.5707787580795942,0.016832786618317552,1.25686622613041,26.740722901135836,0.2772963779809525,13.53846468872501,-0.6153027543311651,-2.8223813506679143,1.1483481769219914,1.4519732747280218,-3.8442196942636517,4.078509130210365,-5.272761227893492,1.2694572373812099
0.33,-0.27198508543999994,-0.185464132608,-0.2,-1.5707963267948966,0.0,-0.2478667824734126,-0.176621173228838,-0.20204986283894327,-1.7533672802519294e-05,-0.01429159453487725,-0.023934839057222212,-0.010137238627026424,0.0020638677916721693,-1.5707787756459484,0.015577722064486377,2.1765351821750665,172.38448182573777,69.40383157488647,-50.82214707054476,-0.619123326916919,-2.818445722744113,1.1432391371659747,1.4520857331863102,-3.796837419166438,3.7925910555369726,-4.94417992912258,-1.0431005765091728
0.331,-0.2716838177395008,-0.18675958372014673,-0.2,-1.5707963267948966,0.0,-0.24768474217350786,-0.1779077970983955,-0.20203050148344287,-1.7516273469095032e-05,-0.012955054446256598,-0.023817006592149803,-0.010138372714500382,0.002050009552881482,-1.5707787931227484,0.014291828885172109,1.276377558408814,23.376278948035036,-0.8313862610026814,10.83680341685006,-0.6229055548793178,-2.814455753831816,1.138067599475916,1.4522412054554057,-3.767744821265846,4.187389467293813,-5.400142217997374,1.3520320718342185
0.332,-0.27138428995010555,-0.18804755321454597,-0.2,-1.5707963267948966,0.0,-0.24750396453644213,-0.1791865070737828,-0.20200496190552097,-1.749895953401643e-05,-0.011566323222809819,-0.023699574542875773,-0.010139799572045444,0.002030411952408495,-1.5707788105209055,0.012954765240527966,2.213534381386858,171.65232493955205,70.18775177954114,-54.177527002151244,-0.6266496771481215,-2.8104113448620303,1.1328324975454858,1.452438688718792,-3.7204186993824337,3.901266562000844,-5.068870118176132,-0.9555594590656105
0.333,-0.27108651841965437,-0.18932797079548624,-0.2,-1.5707963267948966,0.0,-0.24736353152699989,-0.18048555951711476,-0.20197650420644178,-1.748179301352637e-05,-0.010442825702184773,-0.023582523771318142,-0.01014142576073146,0.0020051135849905866,-1.5707788278360422,0.01156656670677414,1.2994206536435189,23.046186548662085,0.09021278204751138,7.29770443962575,-0.6303548462394671,-2.8063536489276073,1.127575149973331,1.4523630122790285,-3.690009552277962,4.21416126473664,-5.446761810270266,0.8026547721920749
0.334,-0.2707905193070592,-0.19060076697964545,-0.2,-1.5707963267948966,0.0,-0.2472628523683919,-0.18180518020217207,-0.20194438863650635,-1.7464762167411575e-05,-0.009582197024657037,-0.02342701315819748,-0.010115243389843098,0.0019764286280840315,-1.5707788450014628,0.010442569490602516,2.1322222709719814,131.61591583861826,52.373395530108134,-40.386716664480794,-0.6340216953862544,-2.802282639131776,1.1222953608181285,1.452014333015262,-3.6436138042401094,3.92770430542629,-5.111782841815118,-1.4986424012089559
0.335,-0.27049630857999996,-0.19186587310600017,-0.2,-1.5707963267948966,0.0,-0.24716987033711266,-0.18312201030833994,-0.2019238655288953,-1.7447776693553142e-05,-0.008779988873376613,-0.023233424269820835,-0.010060654299037436,0.0019445232625102116,-1.5707788620333567,0.00958244766299865,1.389341148297711,-18.01834480170998,-18.781205177162434,22.10349006893087,-0.6376494317477638,-2.798204978682473,1.116940850531679,1.4515402136737803,-3.6120551289020457,4.227728671800381,-5.598204811834643,0.5489386453266742
0.336,-0.2702039020126208,-0.1931232213457305,-0.2,-1.5707963267948966,0.0,-0.2470843181351999,-0.18443575566403897,-0.20191422346808774,-1.7430838205124407e-05,-0.00803385498261662,-0.02303405783308421,-0.01000126866818618,0.001923809041559782,-1.5707788790175974,0.008779695724706382,2.2293694156562562,131.94903308730184,55.756805784701605,-39.21476306834516,-0.6412383231319764,-2.794120501429651,1.1115111245954383,1.450940522632349,-3.565658424622939,3.941072121255924,-5.260250453764905,-1.7469636845246177
0.337,-0.26991331518322553,-0.19437274471213,-0.2,-1.5707963267948966,0.0,-0.24700657676698787,-0.1857467813605611,-0.20191615685526004,-1.7413941983667142e-05,-0.0073469440624938575,-0.02282896319373129,-0.009936949630198783,0.0019143536931758576,-1.5707788959573092,0.008034116926312507,1.4721069042419686,-17.565895155321638,-15.580341278002832,23.459093913609784,-0.6447880605996679,-2.790029651505749,1.1060070179174233,1.4502147310593863,-3.5340096330101947,4.240742600991805,-5.748896782038665,0.2939098386431247
0.338,-0.2696245634719744,-0.19561437707051016,-0.2,-1.5707963267948966,0.0,-0.24693633847544147,-0.1870547908478405,-0.2019290063729293,-1.7397089194314738e-05,-0.0067167827495171655,-0.02261801595379212,-0.009867655736820802,0.0019161045205042804,-1.5707789128523144,0.007346630875229021,2.296824396108043,131.91517944890325,58.7902718414197,-37.55278646646657,-0.6482990450578927,-2.7859322307692067,1.1004279635435972,1.4493626510841222,-3.4878949838727586,3.953945937191966,-5.408253754133184,-1.9967267015386663
0.339,-0.2693376620585791,-0.19684805314810955,-0.2,-1.5707963267948966,0.0,-0.2468740040695397,-0.1883601761389672,-0.20195342259066057,-1.7380275066911434e-05,-0.006146735827725617,-0.02240128783971368,-0.00979322191444365,0.0019291321062146205,-1.5707789297063117,0.006717056625828999,1.5484941411665756,-17.50911625902242,-12.766254543968996,25.30494676482411,-0.6517710140510387,-2.7818286906778695,1.094774835212471,1.4483836971110442,-3.4562329318036973,4.253251719064082,-5.898902845827474,0.0373415125542127
0.34,-0.26905262592,-0.19807370854399997,-0.2,-1.5707963267948966,0.0,-0.2468192454798833,-0.18966262643113913,-0.2019887838194419,-1.7363500667858978e-05,-0.005634221092617502,-0.02217865424937679,-0.009713594909531997,0.001953374463853491,-1.5707789465192399,0.006146402054270528,2.362279266552059,131.49781483902314,61.457316243741175,-35.39396122832889,-0.6552043769119689,-2.7777188029824953,1.0890469947638186,1.4472776187043792,-3.410433126565376,3.9663718215083974,-5.555859428446929,-2.2481690125687397
0.341,-0.2687694698281407,-0.1992912797389948,-0.2,-1.5707963267948966,0.0,-0.24677248781254568,-0.1909625562038302,-0.20203569594347226,-1.7346761290759192e-05,-0.005182827347371476,-0.021950186654132786,-0.009628611832198125,0.001988904962523269,-1.5707789632948301,0.0056345076813957284,1.6234164247505145,-17.86520013413591,-10.355738678018035,27.647912859002822,-0.658598894525655,-2.7736030280290684,1.0832453568826217,1.4460437711483574,-3.3787888288339127,4.265297859036711,-6.048281395483463,-0.2210104665820256
0.342,-0.26848820834754555,-0.20050070410555398,-0.2,-1.5707963267948966,0.0,-0.24673338300752118,-0.19225963873497076,-0.20209357554122487,-1.7330057918920306e-05,-0.004789858482363238,-0.02171575611173654,-0.009538212960486792,0.0020356520870822292,-1.5707789800330263,0.005182472561820806,2.4265842891692784,130.67915220227934,63.740375964315945,-32.7310688301092,-0.6619549801910745,-2.7694811063349896,1.077369208995292,1.4446818395626755,-3.3333272192985675,3.978395126733716,-5.703136695563004,-2.5015372573201864
0.343,-0.26820885583309434,-0.20170191991769404,-0.2,-1.5707963267948966,0.0,-0.246704758027635,-0.1935560732096681,-0.20215904610611019,-1.731341125232598e-05,-0.00449328721407388,-0.021475433130498378,-0.009442238506483652,0.0020936919862502013,-1.570778996737569,0.004790158480919349,1.697012205110422,-18.652693983031124,-8.366775187860211,30.49536557653084,-0.6652721480000596,-2.7653715373120984,1.0714612966280523,1.443180682947834,-3.301209092547293,4.240798066690429,-6.113319365019375,-0.5020806323568059
0.34400000000000003,-0.2679314264276991,-0.20289486636089354,-0.2,-1.5707963267948966,0.0,-0.24668620275661163,-0.19485159591672443,-0.20223158865930965,-1.729682201173147e-05,-0.00429015349488073,-0.021226695992844574,-0.009338855525322737,0.00215901606247787,-1.5707790133830806,0.004492952553854401,2.4538738891958403,124.4476656740722,62.5666320345583,-28.498572529960775,-0.6685510317265574,-2.7612741710941875,1.0655212938788243,1.441540515771223,-3.25650603351351,3.9537881465850644,-5.76587670993818,-2.7769828474089193
0.34500000000000003,-0.26765593405999993,-0.20407948354200028,-0.2,-1.5707963267948966,0.0,-0.24667575088333984,-0.1961448802991758,-0.2023156077197365,-1.7280260973812195e-05,-0.004149986173088121,-0.020969690053762008,-0.009227843799377328,0.002231697693934165,-1.5707790299734576,0.004290464272171057,1.777701849419803,-25.051952953555276,-10.011117540012014,35.02402925876261,-0.67179169713217,-2.757171471304086,1.059508494813314,1.4397712669974603,-3.225004851148802,4.251730845542507,-6.260485811689662,-0.7629765874202161
0.34600000000000003,-0.2673823924420608,-0.20525571249913843,-0.2,-1.5707963267948966,0.0,-0.24667307296578475,-0.19743551864426057,-0.20241062249382077,-1.726373020359743e-05,-0.004069922041087521,-0.020706682570477836,-0.009110901746916061,0.0023155751823469295,-1.570779046533382,0.004149595112244331,2.5684527635824272,122.43555844207334,63.743513178795965,-24.585217456966543,-0.6749943417024356,-2.7530631292663843,1.0534220599452697,1.4378725034392925,-3.1802367656907626,3.9648090813145322,-5.911617899974214,-3.0332940005317695
0.34700000000000003,-0.2671108150670655,-0.20642349521161807,-0.2,-1.5707963267948966,0.0,-0.24667982193555785,-0.19872485749799473,-0.2025151476910053,-1.7247239131571677e-05,-0.004070885457397266,-0.02043769865325995,-0.008987931422696271,0.0024107266246636283,-1.5707790630652503,0.004070247447854225,1.8577369604941225,-27.103526478210014,-9.205752174182573,39.121478337474585,-0.6781586188158295,-2.748958641035499,1.0472838978316348,1.435838561176146,-3.148502507173099,4.244253006607613,-6.365331801612442,-1.0359567890699701
0.34800000000000003,-0.2668412152070143,-0.20758277460983826,-0.2,-1.5707963267948966,0.0,-0.24669557536108916,-0.20001255896876954,-0.20262874651809615,-1.7230788978958222e-05,-0.004149765215594919,-0.020161431291265297,-0.008857986079017804,0.0025151242660256534,-1.5707790795552463,0.004070497702597375,2.6123024346273387,117.50747831566052,62.981800499470694,-19.632091774680816,-0.681285049215465,-2.7448577334282587,1.0410933132234277,1.4336692605074197,-3.1043138840422317,3.957422232743162,-6.015129832552463,-3.301419494880739
