episode,seed,cable_seed,zero_rms_ee_error,sac_rms_ee_error,delta_rms_ee_error,zero_final_ee_error,sac_final_ee_error,delta_final_ee_error,zero_max_ee_error,sac_max_ee_error,delta_max_ee_error,zero_rms_roll_error,sac_rms_roll_error,delta_rms_roll_error,zero_rms_pitch_error,sac_rms_pitch_error,delta_rms_pitch_error,zero_rms_highfreq,sac_rms_highfreq,delta_rms_highfreq,zero_p2p_error_norm,sac_p2p_error_norm,delta_p2p_error_norm,zero_saturation_fraction,sac_saturation_fraction,delta_saturation_fraction,zero_limit_fraction,sac_limit_fraction,delta_limit_fraction,zero_ncon_max,sac_ncon_max,delta_ncon_max,zero_mean_residual_wrench_norm,sac_mean_residual_wrench_norm,delta_mean_residual_wrench_norm,zero_mean_tau_res_norm,sac_mean_tau_res_norm,delta_mean_tau_res_norm,zero_mean_reward,sac_mean_reward,delta_mean_reward,delta_smooth_score,zero_smooth_score,sac_smooth_score
25,10025,200025,0.006796890876214305,0.003678111222142029,-0.003118779654072276,0.0012099351525560284,0.0004607074925691944,-0.000749227659986834,0.01222766386648861,0.007906933517280381,-0.004320730349208228,6.770538599739739e-06,6.781480350053125e-06,1.0941750313386321e-08,0.0435427074590576,0.045765178496171455,0.0022224710371138573,0.0006262733220250657,0.000515286831761943,-0.00011098649026312273,0.012208250169107551,0.007883237882679207,-0.004325012286428344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6263408462317336,0.6263408462317336,0.0,0.18503912371881698,0.18503912371881698,-0.21409543255526028,-0.1275043136623016,0.08659111889295867,-0.0045662548185899255,0.015116560523370112,0.010550305704780187
26,10026,200026,0.0065977066821619,0.003554474361098619,-0.003043232321063281,0.0013838844981538373,0.00058900403142521,-0.0007948804667286273,0.011802823150294565,0.007380341197240378,-0.0044224819530541875,6.7831189893562736e-06,6.799671133546831e-06,1.6552144190557023e-08,0.04353567846225861,0.04776228156509078,0.004226603102832176,0.0006264940192480755,0.0005962475875044313,-3.024643174364414e-05,0.011780850404676533,0.007354111594223655,-0.004426738810452878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373284872336458,0.6373284872336458,0.0,0.19296445555570427,0.19296445555570427,-0.20914906045222212,-0.13127154535436228,0.07787751509785984,-0.00431592180025667,0.01500525442899988,0.01068933262874321
27,10027,200027,0.006839219267916307,0.0039200795159795125,-0.0029191397519367944,0.0012954286529027702,0.0009853810169595377,-0.00031004763594323246,0.012409744651009703,0.00808708127093194,-0.0043226633800777636,6.791676955483042e-06,6.799722136231039e-06,8.045180747997598e-09,0.046556761673781435,0.04882602475724996,0.0022692630834685243,0.0006582426606746696,0.0005383854966167572,-0.00011985716405791234,0.012383563829295105,0.008057388275080147,-0.0043261755542149585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614251096646977,0.614251096646977,0.0,0.17793427827152755,0.17793427827152755,-0.22287899947286877,-0.14249758277007013,0.08038141670279864,-0.003927423967887049,0.015596837352089126,0.011669413384202076
28,10028,200028,0.006895274923984161,0.0037963009666203014,-0.0030989739573638593,0.0011450605403872658,0.0006017023743307223,-0.0005433581660565435,0.01216416841595107,0.00779395783262612,-0.00437021058332495,6.77330436003307e-06,6.784135201203807e-06,1.0830841170737627e-08,0.04402804477665054,0.04695483764388165,0.002926792867231111,0.0006402494681551192,0.0004967668902667984,-0.00014348257788832086,0.01214599025152987,0.0077728993351381,-0.00437309091639177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6245287189119972,0.6245287189119972,0.0,0.18096296412928392,0.18096296412928392,-0.21875801859244062,-0.1327779543655671,0.08598006422687351,-0.004296011225835686,0.015193140056856014,0.010897128831020328
29,10029,200029,0.007153771313274404,0.0042126446193328495,-0.002941126693941555,0.0015661260510845057,0.0005012328019923621,-0.0010648932490921435,0.013124089540629257,0.0090224501382728,-0.004101639402356456,6.791520022040431e-06,6.80465192930722e-06,1.3131907266789698e-08,0.04810510003612458,0.05085118922162663,0.0027460891855020514,0.000664674637054981,0.0005551913558691604,-0.00010948328118582057,0.013097820275550814,0.00899204356669806,-0.0041057767088527545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325432095001342,0.6325432095001342,0.0,0.18816935787782818,0.18816935787782818,-0.2357258543463192,-0.15226073204537682,0.08346512230094238,-0.0046073066936562265,0.016482987893611224,0.011875681199954998
30,10030,200030,0.006714661734043941,0.0037620757972850745,-0.002952585936758867,0.001180673543884033,0.0011573681054147552,-2.3305438469277753e-05,0.01177628632270264,0.0072757484109827126,-0.004500537911719927,6.7671769695400995e-06,6.7729493160756525e-06,5.772346535552957e-09,0.045199611286608425,0.0476684620807649,0.0024688507941564783,0.0006370118162269717,0.0005149890507415484,-0.00012202276548542326,0.011755377152177967,0.007250385230214029,-0.004504991921963938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133949739296076,0.6133949739296076,0.0,0.17826914072345046,0.17826914072345046,-0.21656025066048418,-0.1366369156709402,0.07992333498954399,-0.0036910154857133434,0.015085554462834851,0.011394538977121508
31,10031,200031,0.006748593734906049,0.0036642939549639034,-0.0030842997799421456,0.0011632655897497717,0.00065232133850805,-0.0005109442512417217,0.012116404611760515,0.007864112433072288,-0.004252292178688227,6.765420602334995e-06,6.776546743557106e-06,1.1126141222111148e-08,0.04401137823033511,0.04628481902323824,0.0022734407929031336,0.0006274876532330954,0.0005337574520791247,-9.373020115397064e-05,0.012091428423317136,0.007835015676840652,-0.004256412746476484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300475437786126,0.6300475437786126,0.0,0.18910137527853899,0.18910137527853899,-0.21355230597693425,-0.1289951904506707,0.08455711552626355,-0.004266046489151715,0.01504570320102954,0.010779656711877826
32,10032,200032,0.006954897139466038,0.004096119240687061,-0.0028587778987789773,0.0012711193872984472,0.0007336220129070019,-0.0005374973743914453,0.012285289411577608,0.007947569410239302,-0.004337720001338306,6.771119396764407e-06,6.77688243675522e-06,5.763039990812852e-09,0.04581752101944903,0.04766912860065706,0.0018516075812080243,0.000653985737510478,0.0005158060920066371,-0.0001381796455038409,0.01226501018041027,0.007922743021280971,-0.004342267159129299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141684590202908,0.6141684590202908,0.0,0.17398034277888702,0.17398034277888702,-0.22506838660742165,-0.14374483962859985,0.0813235469788218,-0.004148657193323401,0.015588440645486359,0.011439783452162958
33,10033,200033,0.006779718125671934,0.003782110567942561,-0.0029976075577293733,0.0012819960594242133,0.0006296634294643185,-0.0006523326299598947,0.012354858830993062,0.007915270711046656,-0.0044395881199464065,6.7805153571664134e-06,6.791343665578128e-06,1.08283084117145e-08,0.04611651099771947,0.049054718499194856,0.0029382075014753872,0.0006462186652537754,0.0005952190175906919,-5.099964766308346e-05,0.012328718707696302,0.007885279127310072,-0.004443439580386229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318399845611029,0.6318399845611029,0.0,0.19204860502846702,0.19204860502846702,-0.21967761435209684,-0.13877644033691383,0.08090117401518301,-0.004270306094619676,0.01546289641056996,0.011192590315950284
34,10034,200034,0.006461480509696855,0.0034193050065447306,-0.003042175503152125,0.0011625576420855363,0.0007576553030084094,-0.0004049023390771269,0.01168971838673702,0.007140559497220113,-0.004549158889516908,6.775612039793573e-06,6.781090351365023e-06,5.478311571450759e-09,0.04292780277539893,0.04472344053425997,0.0017956377588610462,0.0006259966035732167,0.0004990427247741273,-0.00012695387879908934,0.01167063904160245,0.007116935723350421,-0.00455370331825203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176141163503863,0.6176141163503863,0.0,0.17878911883108486,0.17878911883108486,-0.20301813244693048,-0.1203048692818761,0.08271326316505438,-0.00424173112156194,0.014564622100633362,0.010322890979071422
35,10035,200035,0.006925034573113185,0.004035692845670899,-0.0028893417274422862,0.0012265802202875286,0.0006567463516555364,-0.0005698338686319921,0.012657041252403925,0.0083470783880345,-0.0043099628643694255,6.789231699800698e-06,6.794416251437197e-06,5.184551636499456e-09,0.04700419948667783,0.048899115752276665,0.001894916265598831,0.0006598202740104269,0.0005301206300684119,-0.000129699643942015,0.01263299789893123,0.0083187386388676,-0.0043142592600636295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198622002905428,0.6198622002905428,0.0,0.1784643286910516,0.1784643286910516,-0.22591113752200737,-0.14465226098756792,0.08125887653443944,-0.0041973851250429635,0.015709223382029937,0.011511838256986973
