run_id,step,time,controller_name,duration,tau_limit,des_ee_x,des_ee_y,des_ee_z,act_ee_x,act_ee_y,act_ee_z,ee_err_norm,q_jnt_des_jnt1,q_jnt_des_jnt2,q_jnt_des_jnt3,q_jnt_des_jnt4,q_jnt_actual_jnt1,q_jnt_actual_jnt2,q_jnt_actual_jnt3,q_jnt_actual_jnt4,q_act_actual_1,q_act_actual_2,q_act_actual_3,q_act_actual_4,ratio_q_act_1,ratio_q_act_2,ratio_q_act_3,ratio_q_act_4,trans_err_jnt1,trans_err_jnt2,trans_err_jnt3,trans_err_jnt4,tau_bias_jnt1,tau_bias_jnt2,tau_bias_jnt3,tau_bias_jnt4,tau_jnt_before_clip_jnt1,tau_jnt_before_clip_jnt2,tau_jnt_before_clip_jnt3,tau_jnt_before_clip_jnt4,tau_cmd_jnt_jnt1,tau_cmd_jnt_jnt2,tau_cmd_jnt_jnt3,tau_cmd_jnt_jnt4,qfrc_applied_jnt1,qfrc_applied_jnt2,qfrc_applied_jnt3,qfrc_applied_jnt4,qfrc_constraint_jnt1,qfrc_constraint_jnt2,qfrc_constraint_jnt3,qfrc_constraint_jnt4,ncon,saturation_flag,joint_limit_margin
0,10,0.02,IK_joint_space_VSD,3.0,20.0,0.2499968079473142,-0.20000570323424416,-0.10000139343056016,0.2500370168910456,-0.20001359141425543,-0.09999150558771622,4.2151535867568096e-05,0.6747653146148995,1.2749796270499867,1.4161863820897402,-0.4505513503802042,0.6747061016786875,1.2749697539282248,1.416119228853754,-0.45051148937647595,1.2651529685768121,8.499798230479438,4.72039745122107,-1.501704985085394,0.6747060781420139,1.2749697345719158,1.4161192353663208,-0.4505114955256182,2.353667361010281e-08,1.935630900007368e-08,-6.512566708138934e-09,6.149142250944095e-09,-3.9586483173445444e-05,-6.981282650195042,-1.397431246597379,0.038938237829214906,0.025775579224173985,-6.974867281938813,-1.399277621677698,0.03996961558205445,0.025775579224173985,-6.974867281938813,-1.399277621677698,0.03996961558205445,0.025775579224173985,-6.974867281938813,-1.399277621677698,0.03996961558205445,-0.00048356562292862316,-0.001993119003658074,0.000571853711145469,-0.00042520602699166056,0,0,0.1547807711462459
0,11,0.022,IK_joint_space_VSD,3.0,20.0,0.24999565473702742,-0.20000755785598096,-0.10000176320391332,0.25003644288644883,-0.20001412879592695,-0.0999916604013471,4.2531364952100824e-05,0.6747720882071351,1.2749812493538697,1.4161848879232302,-0.45055024513442227,0.6747085320811078,1.2749702632326871,1.4161191463583083,-0.45051138663642937,1.2651575163832394,8.49980159079976,4.72039718772732,-1.5017046512428283,0.6747085034871816,1.2749702386199642,1.416119156318196,-0.45051139537284846,2.859392622678314e-08,2.461272297082928e-08,-9.959887803390188e-09,8.73641908816225e-09,-3.95785428943918e-05,-6.981282091962587,-1.3974297992904487,0.03893803863267675,0.029986481004491226,-6.974065655489367,-1.3997012136376503,0.040153124989989186,0.029986481004491226,-6.974065655489367,-1.3997012136376503,0.040153124989989186,0.029986481004491226,-6.974065655489367,-1.3997012136376503,0.040153124989989186,-0.0005653968668384858,-0.00229810333994652,0.0006794107670588161,-0.000494838218515732,0,0,0.1547808536416917
0,12,0.024,IK_joint_space_VSD,3.0,20.0,0.2499942752961467,-0.2000097762686939,-0.10000220551147443,0.25003579986931374,-0.20001484842768205,-0.09999185151024739,4.309550225852442e-05,0.6747801904974348,1.274983189886538,1.4161831006631767,-0.45054892308522493,0.674711541595455,1.2749709571945793,1.416118835990828,-0.45051111250930304,1.26516314910206,8.499806180884477,4.720396164783067,-1.5017037461906353,0.6747115074161286,1.2749709271326715,1.4161188494349202,-0.45051112385719055,3.4179326369176977e-08,3.0061907851930414e-08,-1.3444092061831725e-08,1.1347887518553534e-08,-3.956041502106032e-05,-6.98128207692776,-1.3974285703001907,0.0389379591708372,0.03442981777897446,-6.973229088971746,-1.4001003014664624,0.04033199691990018,0.03442981777897446,-6.973229088971746,-1.4001003014664624,0.04033199691990018,0.03442981777897446,-6.973229088971746,-1.4001003014664624,0.04033199691990018,-0.0006525662497699742,-0.0026087916800921138,0.0007861857840590567,-0.0005644626109916376,0,0,0.15478116400917186
0,13,0.026000000000000002,IK_joint_space_VSD,3.0,20.0,0.24999265005900045,-0.20001238991607373,-0.10000272662349546,0.2500350776684716,-0.20001577710415513,-0.09999208301347853,4.3873243813603325e-05,0.6747897363456781,1.2749854761574169,1.4161809949729818,-0.4505473654909472,0.6747152154101567,1.274971858547211,1.4161182660109999,-0.4505106459576785,1.2651700265312482,8.499812152448456,4.720394276498602,-1.5017021997593323,0.6747151751491147,1.2749718228672684,1.4161182829495806,-0.45051065992779965,4.026104194476687e-08,3.56799425560439e-08,-1.6938580760239574e-08,1.3970121170991945e-08,-3.952817018771366e-05,-6.981282681297808,-1.397427593555594,0.03893801531017371,0.03908141910354576,-6.972358779655989,-1.4004771238486609,0.04050679021704749,0.03908141910354576,-6.972358779655989,-1.4004771238486609,0.04050679021704749,0.03908141910354576,-6.972358779655989,-1.4004771238486609,0.04050679021704749,-0.0007447148899352732,-0.0029254338498751805,0.0008924019941042021,-0.0006341832625483018,0,0,0.15478173398900008
0,14,0.028,IK_joint_space_VSD,3.0,20.0,0.24999075962327263,-0.20001542997248645,-0.10000333275683479,0.2500342650344711,-0.20001694233680237,-0.09999235911428639,4.489352826581957e-05,0.6748008396336692,1.2749881354416779,1.4161785457317975,-0.4505455537695162,0.674719642564262,1.2749729901067086,1.4161174054538177,-0.45050996631535134,1.2651783156932277,8.499819657710983,4.720391419598492,-1.5016999430323954,0.6747195957591984,1.2749729486566475,1.4161174258795477,-0.4505099829097186,4.680506360266179e-08,4.145006116118566e-08,-2.0425729996276232e-08,1.6594367269195942e-08,-3.947724375325401e-05,-6.981283977289638,-1.3974268981781592,0.03893822189920226,0.04391914021432544,-6.971456026770705,-1.4008335986737057,0.04067796596889609,0.04391914021432544,-6.971456026770705,-1.4008335986737057,0.04067796596889609,0.04391914021432544,-6.971456026770705,-1.4008335986737057,0.04067796596889609,-0.000841512440663805,-0.0032481800945166396,0.0009982341455318528,-0.0007040776031965739,0,0,0.15478259454618226
0,15,0.03,IK_joint_space_VSD,3.0,20.0,0.24998858474903196,-0.20001892734346155,-0.10000403007510486,0.25003334975101454,-0.20001837226310742,-0.099992684115849,4.618381002186741e-05,0.6748136132678312,1.2749911947808854,1.4161757280339329,-0.450543469498012,0.6747249155082483,1.2749743747809796,1.4161162240586043,-0.4505090532543691,1.2651881900087119,8.499828849470811,4.72038749317595,-1.501696908231484,0.674724861731646,1.2749743274206216,1.4161162479527851,-0.45050907246944516,5.377660228234049e-08,4.7360358079728826e-08,-2.3894180856132152e-08,1.921507608582118e-08,-3.94024420826034e-05,-6.981286033307415,-1.3974265086050748,0.03893859280473144,0.04892269547022473,-6.970522193357359,-1.4011713869576121,0.040845910138087374,0.04892269547022473,-6.970522193357359,-1.4011713869576121,0.040845910138087374,0.04892269547022473,-6.970522193357359,-1.4011713869576121,0.040845910138087374,-0.0009426546812794326,-0.003577105339010807,0.001103819278008519,-0.0007742037837882442,0,0,0.1547837759413957
0,16,0.032,IK_joint_space_VSD,3.0,20.0,0.2499861063577309,-0.2000229126661704,-0.10000482468881877,0.2500323187353942,-0.2000200955622117,-0.09999306241647873,4.776893315339997e-05,0.6748281691819005,1.274994680983641,1.416172517188259,-0.45054109441222767,0.6747311297018952,1.2749760355728086,1.4161146922113599,-0.4505078867590481,1.2651998285408403,8.499839881137449,4.720382398494244,-1.5016930286264043,0.6747310685608302,1.2749759821706173,1.416114719548273,-0.4505079085879213,6.114106498866789e-08,5.340219133564972e-08,-2.7336913177578026e-08,2.1828873153495465e-08,-3.929795454395836e-05,-6.981288914090969,-1.3974264446992495,0.03893914094261541,0.0540735053896957,-6.969558677276351,-1.4014919428413637,0.04101095002052076,0.0540735053896957,-6.969558677276351,-1.4014919428413637,0.04101095002052076,0.0540735053896957,-6.969558677276351,-1.4014919428413637,0.04101095002052076,-0.001047861324159343,-0.003912227876020517,0.0012092652095818575,-0.0008446055881183796,0,0,0.15478530778864008
0,17,0.034,IK_joint_space_VSD,3.0,20.0,0.24998330553117143,-0.2000274163098835,-0.1000057226555379,0.25003115812929405,-0.20002214137680274,-0.09999349850447073,4.967017148555461e-05,0.6748446183396213,1.274998620626229,1.4161688887176145,-0.45053841040622983,0.6747383832461813,1.2749779955785823,1.4161127808975291,-0.45050644710523713,1.2652134153036918,8.499852906729997,4.720376038824697,-1.5016882384636001,0.6747383143814588,1.2749779360094995,1.416112811647409,-0.45050647153908,6.886472248002207e-08,5.956908277759965e-08,-3.074987997564449e-08,2.4433842893412105e-08,-3.91573700444684e-05,-6.9812926808432305,-1.3974267218518377,0.038939878304804276,0.05935455618478558,-6.968566889324385,-1.4017965525669496,0.04117336657597957,0.05935455618478558,-6.968566889324385,-1.4017965525669496,0.04117336657597957,0.05935455618478558,-6.968566889324385,-1.4017965525669496,0.04117336657597957,-0.001156874015773813,-0.0042535236947362194,0.0013146571301839703,-0.0009153159264255681,0,0,0.15478721910247084
0,18,0.036000000000000004,IK_joint_space_VSD,3.0,20.0,0.24998016351044142,-0.20003246837641794,-0.10000672998001872,0.25002985338108635,-0.200024539241021,-0.09999399695273559,5.190457028669541e-05,0.6748630707374398,1.2750030400532615,1.416164818358211,-0.45053539953191873,0.674746776546406,1.274980277983798,1.4161104616629123,-0.4505047148435865,1.265229138629774,8.499868080852208,4.7203683193131925,-1.501682472908727,0.6747466996312584,1.274980212127831,1.4161104957939576,-0.4505047418726181,7.691514758434437e-08,6.585596690200646e-08,-3.4131045323348985e-08,2.7029031568481798e-08,-3.8973697114770716e-05,-6.981297391342766,-1.397427351081209,0.03894081598396881,0.06475027078210865,-6.967548236847158,-1.4020863648473876,0.04133340381668075,0.06475027078210865,-6.967548236847158,-1.4020863648473876,0.04133340381668075,0.06475027078210865,-6.967548236847158,-1.4020863648473876,0.04133340381668075,-0.001269454510953463,-0.004600937427518537,0.001420062694744625,-0.000986359410851241,0,0,0.15478953833708764
0,19,0.038,IK_joint_space_VSD,3.0,20.0,0.24997666169482172,-0.200038098700567,-0.10000785261436029,0.25002838932057353,-0.20002731901409254,-0.09999456241332613,5.4484661602467935e-05,0.6748836354071991,1.2750079653783244,1.4161602820590395,-0.450532043998589,0.6747564120039659,1.2749829060562385,1.4161077065809589,-0.4505026707859047,1.265247190591552,8.499885558650382,4.720359146868902,-1.5016756680000336,0.6747563267424748,1.2749828337975573,1.4161077440606706,-0.45050270040001006,8.526149108956105e-08,7.225868126070623e-08,-3.7479711778587443e-08,2.961410533464104e-08,-3.873938670790555e-05,-6.981303100045807,-1.3974283391311049,0.03894196419661,0.0702463903997006,-6.966504111584491,-1.4023624145621003,0.041491276018938324,0.0702463903997006,-6.966504111584491,-1.4023624145621003,0.041491276018938324,0.0702463903997006,-6.966504111584491,-1.4023624145621003,0.041491276018938324,-0.0013853830055294413,-0.004954390692587431,0.0015255359461686252,-0.0010577542904920646,0,0,0.1547922934190411
0,20,0.04,IK_joint_space_VSD,3.0,20.0,0.24997278164066483,-0.20004433685051792,-0.10000909645815084,0.2500267502269959,-0.20003051081936898,-0.0999951996119359,5.7418549116341764e-05,0.6749064204188331,1.2750134224846226,1.4161552559812758,-0.4505283261724896,0.6747673937344248,1.2749859031374944,1.4161044882250748,-0.45050029599390656,1.2652677664725043,8.499905495759098,4.720348430070423,-1.5016677606100775,0.6747672998597866,1.2749858243638645,1.416104529021127,-0.4505003281830232,9.387463828502973e-08,7.877362984132219e-08,-4.0796052092062496e-08,3.218911664992774e-08,-3.844635700858908e-05,-6.981309858181209,-1.3974296885698256,0.03894333230529612,0.07582986582246337,-6.965435880768321,-1.4026256412912483,0.041647173292829326,0.07582986582246337,-6.965435880768321,-1.4026256412912483,0.041647173292829326,0.07582986582246337,-6.965435880768321,-1.4026256412912483,0.041647173292829326,-0.0015044566108673243,-0.005313788456445401,0.0016311203300543972,-0.001129513919307129,0,0,0.15479551177492512
0,21,0.042,IK_joint_space_VSD,3.0,20.0,0.24996850506024756,-0.2000512121282566,-0.10001046735861585,0.2500249198909988,-0.20003414498844355,-0.09999591334243346,6.0710293831646277e-05,0.6749315328830613,1.2750194370256247,1.4161497164976855,-0.4505242285763844,0.6747798273097108,1.2749892926333504,1.416100779644891,-0.45049757176982286,1.265291064283576,8.499928048238594,4.720336079085591,-1.5016586884139005,0.6747797245824311,1.2749892072357891,1.4161008237256774,-0.45049760652417015,1.0272727968274609e-07,8.539756124470443e-08,-4.4080786354427914e-08,3.475434728894555e-08,-3.808601966011234e-05,-6.981317713840614,-1.3974313978915598,0.038944928840471515,0.08148875758735664,-6.964344880713276,-1.4028769038664601,0.04180126590041497,0.08148875758735664,-6.964344880713276,-1.4028769038664601,0.04180126590041497,0.08148875758735664,-6.964344880713276,-1.4028769038664601,0.04180126590041497,-0.001626487957641119,-0.005679023860412261,0.0017368510133265172,-0.001201647875093236,0,0,0.15479922035510896
0,22,0.044,IK_joint_space_VSD,3.0,20.0,0.24996381382059657,-0.2000587535699584,-0.10001197111076351,0.25002288167116327,-0.2000382520100108,-0.09999670846147218,6.436049560285059e-05,0.674959078954083,1.2750260344257085,1.4161436401920307,-0.4505197338891126,0.6747938195224454,1.2749930980034305,1.4160965543456727,-0.45049447964846623,1.265317284321251,8.499953372506681,4.7203220056021165,-1.501648389862234,0.6747937077285232,1.2749930058760022,1.416096601680635,-0.45049451695867015,1.1179392223059637e-07,9.212742835273957e-08,-4.7334962172129735e-08,3.7310203926388397e-08,-3.764930691172425e-05,-6.981326712065564,-1.3974334616204909,0.038946761522126616,0.0872121443523132,-6.963232412315498,-1.4031169918461253,0.041953707616292774,0.0872121443523132,-6.963232412315498,-1.4031169918461253,0.041953707616292774,0.0872121443523132,-6.963232412315498,-1.4031169918461253,0.041953707616292774,-0.0017513039175345293,-0.006049981888293029,0.001842756666312969,-0.00127416281486449,0,0,0.15480344565432724
0,23,0.046,IK_joint_space_VSD,3.0,20.0,0.24995868994229123,-0.20006698994636857,-0.10001361345753401,0.2500206185456297,-0.20004286248313605,-0.09999758988321159,6.836696078921619e-05,0.6749891638322717,1.2750332398808066,1.4161370038584742,-0.4505148249451487,0.6748094781705823,1.2749973427503996,1.4160917862702418,-0.45049100139043924,1.265346628763776,8.499981625267328,4.720306122766829,-1.5016368041586325,0.6748093571197218,1.2749972437900992,1.4160918368300486,-0.45049104124758976,1.2105086055758107e-07,9.89603003986872e-08,-5.055980678569938e-08,3.985715052445826e-08,-3.712669927213994e-05,-6.9813368949326495,-1.3974358704179073,0.038948837281521875,0.09299003878131737,-6.962099738006784,-1.4033466346181471,0.042104638352412564,0.09299003878131737,-6.962099738006784,-1.4033466346181471,0.042104638352412564,0.09299003878131737,-6.962099738006784,-1.4033466346181471,0.042104638352412564,-0.0018787444324027912,-0.0064265421372689995,0.001948860833872074,-0.0013470631292566732,0,0,0.15480821372975817
0,24,0.048,IK_joint_space_VSD,3.0,20.0,0.24995311559823988,-0.20007594976316867,-0.1000154000899452,0.25001811315927236,-0.20004800707461923,-0.09999856257417089,7.272536504543827e-05,0.6750218917668699,1.2750410783590524,1.416129784500987,-0.4505094847341634,0.6748269118606708,1.2750020504089468,1.416086449782919,-0.45048711897624505,1.2653793013023675,8.500012963437571,4.720288345131823,-1.5016238712397003,0.6748267813845527,1.2750019445156358,1.4160865035395467,-0.4504871613719101,1.3047611813199467e-07,1.0589331100874233e-07,-5.3756627593770645e-08,4.239566503416725e-08,-3.650825332622062e-05,-6.981348301637516,-1.3974386111923165,0.03895116228306228,0.09881331033210394,-6.960948079817277,-1.4035665086692655,0.04225418621781355,0.09881331033210394,-6.960948079817277,-1.4035665086692655,0.04225418621781355,0.09881331033210394,-6.960948079817277,-1.4035665086692655,0.04225418621781355,-0.002008661440486888,-0.0068085809117345636,0.00205518298954992,-0.0014203514436587677,0,0,0.15481355021708088
