step,time,q_act_des_1,q_act_des_2,q_act_des_3,q_act_des_4,q_act_actual_1,q_act_actual_2,q_act_actual_3,q_act_actual_4,q_jnt_des_1,q_jnt_des_2,q_jnt_des_3,q_jnt_des_4,q_jnt_actual_1,q_jnt_actual_2,q_jnt_actual_3,q_jnt_actual_4,ratio_times_q_act_1,ratio_times_q_act_2,ratio_times_q_act_3,ratio_times_q_act_4,transmission_err_1,transmission_err_2,transmission_err_3,transmission_err_4,ee_des_x,ee_des_y,ee_des_z,ee_act_x,ee_act_y,ee_act_z,ee_err_norm,ncon,qfrc_constraint_jnt1,qfrc_constraint_jnt2,qfrc_constraint_jnt3,qfrc_constraint_jnt4
420,0.84,1.6213178603917504,8.803050170090849,4.581001823494307,-1.3985603168009502,1.5346343335854418,8.843507465673238,4.731702097419379,-1.6076171391257728,0.8646488149469205,1.3204575255136273,1.374300547048292,-0.419568095040285,0.8183731175424834,1.326604874283501,1.4195655505702132,-0.4822087003662654,0.8184204901011161,1.3265261198509857,1.4195106292258135,-0.4822851417377318,-4.7372558632630124e-05,7.875443251537106e-05,5.492134439966101e-05,7.644137146639585e-05,0.21229973183987086,-0.24892699752130404,-0.11036421362950086,0.20243381181213152,-0.21624268318869402,-0.115960903109461,0.034596585301467274,0,17.490827685309846,-43.835333640017126,19.830579831383265,6.741897404069056
421,0.842,1.6233094681465527,8.80474605857846,4.580220853970204,-1.3979826279914982,1.5367300735856118,8.840239724755403,4.732092277858755,-1.596887927813296,0.8657109393625566,1.320711908786769,1.374066256191061,-0.4193947883974494,0.8194657136047975,1.3261072283539561,1.4196496005674257,-0.47904645559082915,0.8195381482432067,1.3260359587133104,1.4196276833576265,-0.47906637834398874,-7.243463840922448e-05,7.126964064574359e-05,2.1917209799271475e-05,1.9922753159595796e-05,0.21205977533237066,-0.24918119889444168,-0.11042214216656548,0.20267621564799307,-0.2169763063451261,-0.11586775983423661,0.03398324658189224,0,-16.739679971608176,40.892486589949954,-19.233517152814926,-7.031731036720795
422,0.844,1.6253057378270628,8.80644591677653,4.579438056364294,-1.3974035869367027,1.5380980555319514,8.851532263150917,4.716611723314875,-1.6170736370142622,0.8667755499831726,1.3209668875164795,1.3738314169092882,-0.41922107608101083,0.8202229794723035,1.3277662767888647,1.4150515943485766,-0.4850437426979642,0.8202676930151896,1.3277298394726376,1.4149835169944625,-0.4851220911042786,-4.471354288615448e-05,3.643731622715585e-05,6.807735411418214e-05,7.83484063144324e-05,0.21181894609542237,-0.24943575440107707,-0.11048020567381223,0.2026256682406013,-0.2172517704467725,-0.1159298995780137,0.03391200885433313,0,17.264706180428746,-42.75824712546912,19.77411669196728,6.762972171479531
423,0.846,1.6273066519906088,8.808149729832326,4.578653437516377,-1.396823198696013,1.5402061499334398,8.849163611361304,4.7166766507131195,-1.6058466577008061,0.8678426375065916,1.321222459474849,1.373596031254913,-0.41904695960880384,0.8213188211679056,1.3275077169147482,1.4150501924226089,-0.48173196764856335,0.8213919397595034,1.3273745417041956,1.4150029952139358,-0.4817539973102418,-7.311859159786493e-05,0.00013317521055267179,4.719720867307764e-05,2.202966167846876e-05,0.21157724430839703,-0.249690659743544,-0.1105384036358138,0.2028516836732044,-0.2179724993938528,-0.1159031408855925,0.03333102923892855,0,-16.827040459249943,39.961630537362666,-19.3681890442426,-7.0227193415904345
424,0.848,1.6293121931147652,8.809857482825196,4.577867004297524,-1.3962414683520095,1.541579564357179,8.86186202344378,4.701028458681999,-1.625554805154754,0.8689121925881043,1.3214786224237793,1.373360101289257,-0.4188724405056028,0.8220786913744671,1.3293875076599346,1.4103720584540673,-0.4875871277251444,0.8221243816716836,1.329279303516567,1.4103085376045996,-0.48766644154642613,-4.5690297216460785e-05,0.0001082041433675407,6.352084946770198e-05,7.931382128173459e-05,0.2113346701701639,-0.24994591061344243,-0.11059673553478316,0.20278683712538859,-0.21823511251048885,-0.11602567284645302,0.0332883391959058,0,17.49991735584283,-43.94338719980345,19.71971123641395,6.738044073207885
425,0.85,1.6313223435977475,8.811569160766917,4.577078763609925,-1.3956584010102935,1.5436977455775105,8.861539571924839,4.7009901024987615,-1.6138304537185413,0.8699842058406787,1.3217353741150375,1.3731236290829774,-0.41869752030308804,0.8231807436011268,1.3293107928560903,1.4103361438247415,-0.4841266169833705,0.8232540077164864,1.3292309357887258,1.4102970307496283,-0.4841491361155624,-7.326411535957256e-05,7.985706736457487e-05,3.911307511317297e-05,2.2519132191867186e-05,0.21109122389917873,-0.25020150269179653,-0.1106552008505857,0.20299529560471752,-0.21894282976751975,-0.11605228546142624,0.03273800864793923,0,-16.804748207841794,-60.13589107198962,-26.57311232109241,-7.927816527702601
426,0.852,1.6333370857588028,8.813284748602022,4.576288722386739,-1.3950740017993715,1.5450732248635621,8.857549344915027,4.693346677338648,-1.6319942390610418,0.8710586678351695,1.3219927122903032,1.3728866167160216,-0.41852220053981143,0.8239416276822262,1.3287149919654344,1.4081156074420227,-0.48954059177053216,0.8239875508197377,1.328632401737254,1.4080040032015944,-0.4895982717183125,-4.592313751150545e-05,8.259022818046802e-05,0.00011160424042833128,5.7679947780331364e-05,0.2108469057335685,-0.2504574316492117,-0.11071379906075074,0.2028945269224304,-0.2191684030622394,-0.11562598963517698,0.03265537099638726,0,17.887539205636728,57.471639673022565,26.940312913513974,7.740837834602626
427,0.854,1.635356401838605,8.815004231208135,4.5754968875919335,-1.3944882758705406,1.5472217447825276,8.858806509585387,4.693039234799638,-1.619926300160188,0.8721355691005281,1.3222506346812202,1.3726490662775799,-0.41834648276116215,0.8250593770951662,1.3288699579237895,1.407980434366596,-0.48595539014968964,0.825133356492522,1.328820976437808,1.4079117704398914,-0.48597789004805636,-7.39793973557612e-05,4.8981485981425266e-05,6.86639267046818e-05,2.2499898366723503e-05,0.21060171593121926,-0.2507136931460347,-0.11077252964048329,0.2030863402599876,-0.21986806858471022,-0.11571552878110009,0.03213046321735905,0,-17.732066911977586,-59.30211664733217,-26.58899313551402,-7.936195420403044
428,0.856,1.6373802739996461,8.816727593396312,4.574703266220133,-1.393901228397776,1.5485923420485206,8.855897247474102,4.685149636194627,-1.6377434014176708,0.8732149001240113,1.3225091390094468,1.3724109798660398,-0.4181703685193328,0.8258178869901686,1.3285328018913427,1.4056303222791913,-0.4912646547842389,0.825864296014476,1.3283845871211153,1.405544890858388,-0.49132302042530124,-4.640902430741445e-05,0.00014821477022741725,8.543142080319477e-05,5.836564106231901e-05,0.210355654769861,-0.2509702828325107,-0.11083139206267614,0.2029729489222853,-0.22008000672885017,-0.11535718348239055,0.03208108931079135,0,18.357511435241133,56.62844548510998,27.010849376158525,7.717499367304266
429,0.858,1.6394086843266293,8.818454819911366,4.573907865296466,-1.3933128645776165,1.5507532581069203,8.858689437892037,4.684521277139935,-1.625308277310784,0.8742966513513915,1.3227682229867048,1.3721723595889397,-0.4179938593732849,0.8269419284473534,1.328915589878577,1.4054003812933937,-0.4875693329286051,0.8270167125484206,1.3288034156838056,1.4053563831419804,-0.4875924831932352,-7.478410106720457e-05,0.00011217419477138613,4.399815141331587e-05,2.315026463012293e-05,0.21010872254715232,-0.2512271963489442,-0.11089038579792129,0.2031481983080568,-0.22076743719427994,-0.1155087970782161,0.03158441938990083,0,-17.82402001787076,-60.40122883966601,-26.557737181748138,-7.970164350173439
430,0.86,1.641441614826863,8.820185895432209,4.573110691876411,-1.3927231896290495,1.5521341411537306,8.857904712222496,4.676281614188128,-1.642725680471879,0.875380813187166,1.3230278843148313,1.3719332075629234,-0.41781695688871484,0.8277056298831876,1.3287757936387834,1.4029917746142937,-0.49275929129921264,0.8277531374772845,1.3286857068333744,1.4028844842564385,-0.4928177041415637,-4.7507594096884986e-05,9.008680540900649e-05,0.00010729035785517205,5.841284235102995e-05,0.20986091958076425,-0.25148442932585774,-0.1109495103145208,0.20301759852194298,-0.22096395579180284,-0.11520595418469234,0.031566559240388765,0,18.36260705138417,10.913236138489738,23.538423044853975,7.307486375419437
431,0.862,1.6434790474306518,8.821920804572184,4.572311753045642,-1.392132208793399,1.5542945676144633,8.853841022265835,4.679216511733499,-1.6294199603761732,0.8764673759947665,1.3232881206858274,1.3716935259136924,-0.41763966263801966,0.8288310488130531,1.3281416629938316,1.403842408625465,-0.48881381761427234,0.8289052929087932,1.328076153339875,1.4037649535200498,-0.48882598811285194,-7.424409574008362e-05,6.550965395657471e-05,7.745510541523615e-05,1.2170498579600064e-05,0.20961224620846552,-0.2517419773841542,-0.1110087650785008,0.20316636091674825,-0.22162598559384816,-0.11513849813190019,0.031073736399089474,0,-17.32303787171974,40.78033995777627,-19.325399202297497,-6.987403489028358
432,0.864,1.6455209639916906,8.823659531879393,4.571511055919871,-1.3915399273342097,1.5557123020234507,8.864415623681623,4.666336332104002,-1.6471310445668088,0.8775563300967686,1.323548929781909,1.371453316775961,-0.4174619782002629,0.8296144569904434,1.3296839136283993,1.3999550642662266,-0.4940648150336052,0.8296613706691063,1.3296623435522434,1.3999008996312006,-0.49413931337004263,-4.6913678662829916e-05,2.1570076155885687e-05,5.416463502605495e-05,7.449833643741188e-05,0.20936270278820301,-0.25199983613527555,-0.11106814955362052,0.20303188221628646,-0.2218279256713936,-0.1152253652896511,0.031107971853372437,0,17.37513794695742,-42.250315173458084,19.818195202306452,6.73636014093296
433,0.866,1.6475673462874583,8.82540206183705,4.570708607644699,-1.3909463505371344,1.5578605610837355,8.861056765193362,4.668903282085571,-1.6334465222382,0.8786476657751014,1.3238103092755573,1.3712125822934096,-0.41728390516114033,0.8307345556412072,1.3293041055921766,1.400690682272612,-0.4900160454048776,0.8308070372259562,1.3291585147790044,1.4006709846256713,-0.49003395667146,-7.248158474892907e-05,0.000145590813172225,1.9697646940652902e-05,1.7911266582404384e-05,0.2091122896981868,-0.25225800118136676,-0.1111276632013859,0.20316545347552925,-0.22247368785865873,-0.11522653561585361,0.0306475274081685,0,-16.28348791301718,39.60586750929454,-19.210039936072974,-7.016648751229098
434,0.868,1.6496181760196078,8.827148378863791,4.56990441539546,-1.3903514837098199,1.5593089605643713,8.872983669170132,4.655532266016643,-1.650752032054814,0.8797413732712568,1.3240722568295686,1.3709713246186381,-0.41710544511294595,0.8315344855354264,1.331065479871644,1.3967277019667343,-0.49514821683315025,0.8315794686689792,1.3309475503755197,1.396659679804993,-0.49522560961644413,-4.49831335528339e-05,0.00011792949612421388,6.802216174128795e-05,7.739278329388366e-05,0.20886100733696983,-0.2525164681154348,-0.11118730548106129,0.20301069729378357,-0.2226616674548883,-0.1153747991183803,0.03070945054938239,0,16.424134890747705,-43.829524697546276,19.54690738398026,6.740005008605104
435,0.87,1.6516734348143622,8.82889846731403,4.569098486377069,-1.3897553321817921,1.5614515631893922,8.871840124147454,4.657922803843431,-1.6366740821543528,0.8808374427864993,1.3243347700971044,1.3707295459131206,-0.4169265996545376,0.832650953256272,1.3308633005099226,1.397424378837045,-0.4909818246125795,0.8327221186489028,1.330776018622118,1.3973768411530292,-0.49100222464630583,-7.11653926307454e-05,8.728188780460222e-05,4.753768401588587e-05,2.0400033726331035e-05,0.20860885612353006,-0.2527752325215152,-0.11124707584967986,0.20312782407406635,-0.22329034226091227,-0.1154277799057638,0.030280005819213474,0,-15.54811939606482,26.355526404628698,-20.269850930224752,-7.123759270013395
436,0.872,1.6537331042229058,8.83065231147828,4.568290827823861,-1.389157901304343,1.562920808990794,8.882585619690337,4.6455710555396115,-1.6534687720070211,0.8819358644820756,1.3245978467217419,1.3704872483471584,-0.41674737039130283,0.8334620737577658,1.3324560255457505,1.3937400984572854,-0.49596475911209903,0.8335056674347905,1.3323878429535505,1.3936713166618835,-0.4960406316021063,-4.359367702466699e-05,6.818259219998346e-05,6.878179540192875e-05,7.587249000728935e-05,0.2083558364973497,-0.2530342899748308,-0.11130697376205662,0.202952200764491,-0.22346115832874722,-0.115548883398921,0.030360553220541625,0,15.927273551718066,-43.462874391787864,19.606614951822127,6.738637750860705
437,0.874,1.6557971657217767,8.83240989558349,4.567481446999445,-1.388559196450416,1.5650657878496677,8.880076563785048,4.648894572725642,-1.6388883453118115,0.8830366284794235,1.3248614843375235,1.3702444340998337,-0.41656775893512477,0.8345791303130775,1.3320915520790482,1.394716522782815,-0.4916477600640726,0.8346495846602278,1.332011484567757,1.3946683718176927,-0.4916665035935434,-7.045434715025056e-05,8.006751129108203e-05,4.8150965122450984e-05,1.8743529470788278e-05,0.2081019489184971,-0.25329363604195804,-0.11136699867079991,0.203049116282526,-0.2240702743683875,-0.11557657907146349,0.029954240973543243,0,-15.18928283774601,40.542037005570656,-19.218144483144606,-6.983508473365599
438,0.876,1.657865600713261,8.834171203793389,4.5666703511965485,-1.387959223014493,1.5665528509857205,8.892310702716008,4.636275055481989,-1.6553540730761418,0.8841397248603822,1.3251256805690081,1.3700011053589645,-0.4163877669043479,0.8353998102398809,1.3339019479672292,1.3909451117705407,-0.4965279988028092,0.8354426354306848,1.3338466054074012,1.3908825166445966,-0.49660622192284254,-4.2825190803896795e-05,5.5342559827975535e-05,6.259512594408712e-05,7.822312003336052e-05,0.20784719386770226,-0.2535532662809899,-0.11142715002632281,0.2028563137865718,-0.2242270680089708,-0.11575798361208794,0.03006145220413665,0,15.56796490174644,-43.133367486561916,19.621864724185883,6.733952489059951
439,0.878,1.6599383905257847,8.835936220208804,4.565857547736856,-1.3873579864124796,1.568701342243273,8.891077015371776,4.6393186675409375,-1.6404456152741176,0.885245143667401,1.3253904330313206,1.3697572643210567,-0.4162073959237439,0.8365186256977581,1.3337606329914353,1.3918328238886062,-0.49211249110600924,0.8365884258183375,1.3336615523057664,1.391795600262281,-0.4921336845822353,-6.980012057933305e-05,9.908068566888417e-05,3.722362632507803e-05,2.1193476226033514e-05,0.20759157184643873,-0.2538131762417002,-0.11148742727685557,0.2029362009349902,-0.22482044642310783,-0.11584720146155253,0.029685998241571823,0,-14.883714710232002,6.166170907409694,-21.68082212533085,-7.318041750759059
440,0.88,1.6620155164143071,8.837704928868012,4.565043043970865,-1.386755492081591,1.5701998884148898,8.898667812112798,4.629195202669937,-1.6561991393568865,0.8863528749037499,1.3256557393302018,1.3695129131912596,-0.4160266476244773,0.8373454771632163,1.3348816220535424,1.3888413877788464,-0.4967877966658482,0.8373876004916607,1.3348001718169196,1.3887585608009811,-0.49685974180706594,-4.212332844444333e-05,8.145023662287088e-05,8.282697786521354e-05,7.194514121772189e-05,0.20733508337699846,-0.2540733614657086,-0.1115478298684566,0.20271701108787588,-0.2249513039031053,-0.11588455469036282,0.02980315437211434,0,15.501731989425025,-43.607877357894786,19.499344226311273,6.75259297533029
441,0.882,1.664096959560713,8.83947731374706,4.564226847277728,-1.3861517454802383,1.5723584144456921,8.893144782159359,4.634825908138265,-1.6406140978168768,0.8874629085337282,1.325921597062059,1.3692680541833182,-0.4158455236440715,0.8384689389307928,1.334042029999618,1.3905166313717725,-0.4921698572148193,0.8385387424238876,1.3339717173239038,1.3904477724414794,-0.492184229345063,-6.980349309482214e-05,7.031267571422362e-05,6.885893029306978e-05,1.437213024368944e-05,0.2070777290025702,-0.25433381748664624,-0.11160835724502469,0.2027703131275562,-0.2255194055818677,-0.11582708165348929,0.029438440865187494,0,-14.886095969262762,40.64269269139875,-19.283059686104544,-6.956212577924549
442,0.884,1.666182701074206,8.841253358760108,4.5634089650650935,-1.3855467520879154,1.5738712715616978,8.902364840224715,4.624543351112018,-1.6561266252071,0.8885752344828741,1.3261880038140161,1.369022689519528,-0.4156640256263746,0.8393034362516119,1.3353888012288027,1.3874174519708997,-0.4967620427458784,0.8393455491238534,1.3353547260337073,1.3873630053336052,-0.49683798756213,-4.211287224153981e-05,3.407519509535106e-05,5.444663729448074e-05,7.594481625161631e-05,0.20681950928731466,-0.2545945398303208,-0.11166900884831144,0.2025360413193429,-0.2256372919843426,-0.11592558848309059,0.02958020910732828,0,15.299940120148968,-42.42255850432968,19.678469010208122,6.7378462464177815
443,0.886,1.668272721991702,8.843033047759763,4.562589404768963,-1.3849405174050837,1.5760350458931025,8.897773731622703,4.6298164179359,-1.6402880599566778,0.8896898426381746,1.3264549571639643,1.3687768214306888,-0.4154821552215251,0.8404301796042785,1.3348016106920744,1.3889655623805222,-0.49206743381203016,0.8404994899747915,1.3346660597434055,1.38894492538077,-0.4920864179870033,-6.931037051305378e-05,0.0001355509486689055,2.0636999752188245e-05,1.898417497314675e-05,0.20656042481644035,-0.2548555240148834,-0.11172978411793177,0.20257298079230301,-0.2261906163993946,-0.11593510288454459,0.02924485158756939,0,-14.668758393363618,39.75359755882709,-19.143074925604047,-6.997074401846597
444,0.888,1.6703670032782205,8.844816364537408,4.561768173853523,-1.3843330469530586,1.5775625906627186,8.90840838776637,4.6190254344370825,-1.6555042919517355,0.890806722848275,1.3267224546806111,1.368530452156057,-0.41529991408591754,0.8412725705250833,1.336371131102344,1.3857755955715014,-0.49657289306050184,0.8413141296004278,1.3362612581649553,1.3857076303311247,-0.49665128758552063,-4.1559075344532737e-05,0.00010987293738873305,6.79652403767772e-05,7.839452501878785e-05,0.20630047619627792,-0.25511676555099466,-0.11179068249137666,0.20232025143977844,-0.22629171128723813,-0.11609539733788443,0.029415242856901665,0,15.077685630628318,-43.740747918217195,19.4591380734163,6.741957373747334
445,0.89,1.6724655258272794,8.846603292823541,4.560945279811006,-1.3837243462738957,1.57973231648988,8.90594688579533,4.624046373270896,-1.639379996129447,0.8919258649236881,1.326990493923531,1.3682835839433016,-0.4151173038821687,0.8424023758549496,1.335973350724886,1.3872613290453881,-0.4917929229924524,0.842471244384053,1.3358920328692996,1.3872139119812688,-0.4918139988388341,-6.886852910337193e-05,8.131785558651572e-05,4.741706411937052e-05,2.1075846381668484e-05,0.20603966405435462,-0.25537825994199265,-0.11185170340402453,0.20233927184904774,-0.22682821965899683,-0.11615813792564103,0.029109158024971285,0,-14.486773370988624,40.848986482782536,-19.154350102155572,-6.971951905543992
446,0.892,1.6745682704612859,8.848393816288114,4.560120730161522,-1.3831144209302775,1.5812731944525906,8.918055015631118,4.613020674990766,-1.6543453868099922,0.8930472586370037,1.327259072443217,1.3680362190484565,-0.4149343262790832,0.843251929424377,1.3377650136307702,1.3839690254840973,-0.49622382164325146,0.8432929946015666,1.3377082523446677,1.3839062024972297,-0.49630361604299766,-4.106517718960312e-05,5.6761286102435804e-05,6.282298686755006e-05,7.97943997462025e-05,0.2057779890394669,-0.2556400026840594,-0.11191284628915371,0.2020698865767493,-0.22691401203350492,-0.11637909388781634,0.02930665334599492,0,14.915521407868422,-43.13651208968749,19.559925481858194,6.736703668825939
447,0.894,1.6766752179319309,8.850187918540856,4.559294532452915,-1.3825032765053977,1.5834500946498522,8.916699450994608,4.617697906378795,-1.6379689969660236,0.8941708937230988,1.3275281877811282,1.3677883597358744,-0.4147509829516193,0.8443853882673682,1.3376014267300764,1.3853470586219603,-0.4913682155162258,0.8444539354767662,1.337504917649191,1.3853093719136385,-0.49139069908980704,-6.854720939797332e-05,9.650908088532084e-05,3.7686708321826856e-05,2.2483573581255634e-05,0.20551545182175152,-0.25590198926638924,-0.11197411057795328,0.20207145228896534,-0.22743428553467612,-0.11650496696329152,0.029031017001183143,0,-14.36143054513023,-7.223778588258345,-22.65485872731521,-7.436729074159579
448,0.896,1.6787863489205814,8.851985583131615,4.558466694260605,-1.381890918602849,1.5849970438036385,8.921808198538736,4.610273297221366,-1.652144588528926,0.8952967598793461,1.3277978374697421,1.3675400082781815,-0.41456727558085466,0.8452381983353409,1.3383508097127697,1.383170720211639,-0.4955735928950573,0.8452789234604804,1.3382712297808104,1.3830819891664097,-0.4956433765586778,-4.0725125139529084e-05,7.957993195928381e-05,8.873104522932884e-05,6.978366362048183e-05,0.2052520530927598,-0.2561642151713574,-0.11203549569953569,0.20177175716554335,-0.2274874084073797,-0.11650203005575624,0.029230491529818922,0,15.090080198650252,-43.52792780097788,19.433306820417176,6.765899915180347
449,0.898,1.6809016440386733,8.853786793550695,4.557637223187433,-1.3812773528465079,1.587188624136726,8.913804686296231,4.618626548620892,-1.6350278528033848,0.8964248467658245,1.3280680190326042,1.3672911669562298,-0.41438320585395233,0.8463786479610822,1.3371418266378778,1.38566368543873,-0.4904965847609512,0.8464476932521159,1.3370707029444346,1.3855879645862674,-0.49050835584101543,-6.904529103368695e-05,7.112369344319802e-05,7.572085246265736e-05,1.177108006422678e-05,0.2049877935655254,-0.2564266758746886,-0.11209700108094856,0.201742132385485,-0.2279772137325375,-0.11640191506410721,0.028955802476804286,0,-14.590769222785777,40.63590731627113,-19.288708722876095,-6.941104793581136
450,0.9,1.6830210838281034,8.855591533229184,4.556806126863507,-1.3806625848804217,1.5887470539170065,8.92059459145922,4.611021841785207,-1.649056127069591,0.8975551440055276,1.3283387299843776,1.367041838059052,-0.4141987754641265,0.8472375613030432,1.3381252722898547,1.383360834560763,-0.49464222121366946,0.8472788038539396,1.338089188718883,1.3833065525355621,-0.49471683812087724,-4.124255089643647e-05,3.60835709716234e-05,5.428202520096903e-05,7.461690720778069e-05,0.20472267397463675,-0.2566893668456259,-0.11215862614718586,0.2014284228467528,-0.22801703964974407,-0.11646125809022786,0.029179908823684726,0,15.00848389096185,-42.420358913911436,19.64570740939438,6.7436785690398455
451,0.902,1.6851446487616244,8.857399785539293,4.555973412946052,-1.380046620368694,1.5909454630899336,8.913617661196923,4.61895940496215,-1.6317689979008903,0.8986876411845743,1.328609967830894,1.3667920238838156,-0.4140139861106082,0.8483824651867745,1.337175660863649,1.3857080093159428,-0.489513238511044,0.8484512154658616,1.3370426491795384,1.385687821488645,-0.48953069937026705,-6.875027908703757e-05,0.00013301168411050668,2.0187827297846184e-05,1.746085922305074e-05,0.2044566950763037,-0.256952283547101,-0.11222037032120039,0.20138269386538288,-0.22849196602958807,-0.11642838403253702,0.028933484685346695,0,-14.458197075293022,39.82350355322074,-19.133892531376983,-6.986723510306618
452,0.904,1.687272319243236,8.859211533794689,4.555139089119251,-1.379429464995371,1.5925170533241946,8.921871908098534,4.610772624038925,-1.6455769360160222,0.8998223278524177,1.3288817300692033,1.3665417267357753,-0.41382883949861127,0.8492484353562506,1.338388686040478,1.3832995666058945,-0.49359528475517667,0.8492893445377929,1.33828078621478,1.3832317872116775,-0.49367308080480665,-4.09091815423146e-05,0.00010789982569781031,6.777939421698242e-05,7.779604962998565e-05,0.20418985764842823,-0.25721542143590304,-0.1122822330239158,0.2010508530166329,-0.2285140883106454,-0.11655042292074447,0.02918625221299977,0,14.845613092448326,-43.70706998309854,19.422744025221203,6.752604053391576
453,0.906,1.6894040756085775,8.861026761250827,4.554303163094093,-1.3788111244643269,1.5947223958928727,8.91705568754267,4.618389879394808,-1.6280841781107322,0.9009591935220543,1.329154014187624,1.3662909489282278,-0.41364333733929803,0.8503970637534419,1.337638214831003,1.3855640696709002,-0.48840487774946423,0.850465453729669,1.3375583531314004,1.3855169638184424,-0.48842525343321963,-6.838997622704568e-05,7.986169960272349e-05,4.710585245781829e-05,2.037568375540255e-05,0.20392216249066947,-0.25747877596285057,-0.11234421367423764,0.20098757492895733,-0.22897195010062613,-0.11657166774817435,0.028967607647919218,0,-14.333294199862484,40.87009496447764,-19.159016173223417,-6.964568264224763
454,0.908,1.6915398981253225,8.862845451105288,4.553465642608219,-1.378191604499151,1.596305849166818,8.926841378536004,4.609917062950579,-1.6417163539918254,0.9020982276702345,1.3294268176657933,1.3660396927824656,-0.41345748134974525,0.8512694180180133,1.3390803335977255,1.3830380627920051,-0.49243528767697564,0.8513099093606641,1.3390262067804006,1.3829751188851738,-0.49251490619754756,-4.049134265082799e-05,5.412681732486213e-05,6.294390683136974e-05,7.961852057192242e-05,0.20365361042451224,-0.2577423425729605,-0.11240631168906592,0.20063953903275075,-0.22897805046453837,-0.11675517422704854,0.029246909789369897,0,14.739923448437624,-43.039256235827565,19.539029126041175,6.749694783696838
455,0.91,1.6936797669935706,8.864667586498118,4.552626535425768,-1.3775709108430327,1.5985196321603885,8.923152213575767,4.61712281631225,-1.6240478573195267,0.9032394197376712,1.3297001379747178,1.3657879606277303,-0.4132712732529098,0.8524223409869003,1.3385741439032977,1.3851747355320942,-0.48719209908453587,0.8524905198311352,1.338472832036365,1.385136844893675,-0.487214357195858,-6.817884423493403e-05,0.00010131186693262961,3.789063841930229e-05,2.2258111322115415e-05,0.2033842022933314,-0.2580061167056206,-0.11246852648330696,0.20055922248816066,-0.22941947370653698,-0.116840527850684,0.02905668709287119,0,-14.281138634261888,40.25410071443417,-19.158096527432427,-6.980293327626142
456,0.912,1.69582366234624,8.86649315051215,4.5517858493372225,-1.3769490492586487,1.6001129274812607,8.934390347720324,4.608245179408685,-1.6374893554756524,0.9043827591292497,1.3299739725768225,1.3655357548011666,-0.41308471477759456,0.8532999888866643,1.3402416092751395,1.382540537481688,-0.49116633285512834,0.8533402242257563,1.3401585521580486,1.3824735538226056,-0.4912468066426957,-4.023533909203181e-05,8.305711709089003e-05,6.698365908230919e-05,8.047378756737e-05,0.20311393896245772,-0.25827009379476007,-0.11253085746988484,0.20019415487879055,-0.2294078880473246,-0.11708520952959103,0.029364846030352068,0,14.72536358471377,-43.69069501507334,19.468766319273772,6.747311345368283
457,0.914,1.6979715642494606,8.868322126173352,4.550943592159254,-1.3763260255280472,1.6023365811057695,8.932492850979518,4.615132754498791,-1.6196311086556834,0.9055282352142373,1.3302483189260026,1.3652830776477762,-0.41289780765841416,0.8544579239335304,1.3399437142051667,1.3845852449973668,-0.48586646627335783,0.8545260987037069,1.3398739276469276,1.3845398263496371,-0.48588933259670497,-6.817477017651008e-05,6.97865582390822e-05,4.541864772966697e-05,2.286632334713712e-05,0.20284282131924097,-0.25853426926902195,-0.11259330405975368,0.20009590788868467,-0.22983196010570645,-0.11722665308067376,0.02920335610595428,0,-14.298215140474625,40.58447874664093,-19.16038638093672,-6.974789604805977
458,0.916,1.7001234527029674,8.870154496451146,4.550099771734572,-1.375701845452537,1.6039386415842882,8.94530320635413,4.605945481857466,-1.6328929741638076,0.9066758373264925,1.3305231744676718,1.3650299315203713,-0.41271055363576103,0.8553402574231674,1.3418282367308458,1.3818475719010357,-0.48978699458500746,0.8553804775569009,1.3417954809531194,1.3817836445572398,-0.4898678922491423,-4.022013373350397e-05,3.275577772643423e-05,6.392734379589982e-05,8.089766413482691e-05,0.20257085027311414,-0.25879863855193486,-0.11265586566190919,0.19971420530063283,-0.22980264440572792,-0.11753036071853853,0.029541306658351682,0,14.758030861800274,-42.48917222365876,19.577763069664766,6.755480213126094
459,0.918,1.7022793076404934,8.871990244258761,4.549254395931762,-1.3750765148525692,1.6061727878269139,8.944272545086447,4.612406597248014,-1.6148681267908318,0.9078255547646751,1.3307985366388142,1.3647763187795288,-0.41252295445577075,0.8565036879377464,1.3417781480900683,1.383761504536481,-0.48443692809641015,0.8565719477480932,1.341640881762967,1.383721979174404,-0.48446043803724953,-6.82598103467491e-05,0.00013726632710131526,3.9525362077075243e-05,2.3509940839383514e-05,0.20229802675565378,-0.2590631970620853,-0.11271854168340131,0.19959832288851498,-0.23020969686588652,-0.11773670936587513,0.029410795321305274,0,-14.341176532907353,-61.826726125336734,-26.718841791387646,-7.92088893302251
460,0.92,1.7044391089301612,8.873829352453557,4.548407472645145,-1.374450039567628,1.6077709878558848,8.940538550393839,4.611304727209235,-1.626862097201583,0.9089773767924549,1.3310744028680335,1.3645222417935434,-0.41233501187028837,0.8573839150160191,1.341192645225105,1.3835038216541728,-0.4880004895087238,0.8574242678235433,1.3410807825590758,1.3833914181627704,-0.4880586291604749,-4.035280752423542e-05,0.00011186266602924988,0.00011240349140240191,5.813965175105462e-05,0.20202435172064365,-0.2593279402132918,-0.11278133152934428,0.19917196103632065,-0.2301269010953762,-0.11749302325403849,0.029715936079662744,0,15.363899468396058,47.38812572026379,-10.98671210509894,13.22558173521631
